Study Name	031-0301W
Sample Name	2024-02-21
Run Name	spot00
Operator	Angus+Elena
Date	2/21/2024
Time	19:43
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	391
dt	50.000001E-12
time stamp (ms)	2:22:03 AM
	
Time	Amplitude
0.000000E+0	-4.110938E-4
5.000000E-11	-3.425758E-4
1.000000E-10	-2.911873E-4
1.500000E-10	-2.397988E-4
2.000000E-10	-1.712808E-4
2.500000E-10	-1.541513E-4
3.000000E-10	-1.541513E-4
3.500000E-10	-1.884103E-4
4.000000E-10	-2.397988E-4
4.500000E-10	-3.083168E-4
5.000000E-10	-3.254463E-4
5.500000E-10	-3.425758E-4
6.000000E-10	-4.453528E-4
6.500000E-10	-4.967413E-4
7.000000E-10	-4.796118E-4
7.500000E-10	-4.282233E-4
8.000000E-10	-3.939643E-4
8.500000E-10	-3.254463E-4
9.000000E-10	-2.226693E-4
9.500000E-10	-1.027628E-4
1.000000E-9	5.140267E-5
1.050000E-9	2.055682E-4
1.100000E-9	3.768632E-4
1.150000E-9	5.481582E-4
1.200000E-9	7.023237E-4
1.250000E-9	8.564892E-4
1.300000E-9	1.010655E-3
1.350000E-9	1.130561E-3
1.400000E-9	1.216209E-3
1.450000E-9	1.233338E-3
1.500000E-9	1.199079E-3
1.550000E-9	1.147691E-3
1.600000E-9	1.079173E-3
1.650000E-9	9.592661E-4
1.700000E-9	7.537122E-4
1.750000E-9	6.338057E-4
1.800000E-9	5.652877E-4
1.850000E-9	4.625107E-4
1.900000E-9	3.426042E-4
1.950000E-9	3.083452E-4
2.000000E-9	3.254747E-4
2.050000E-9	2.740862E-4
2.100000E-9	2.055682E-4
2.150000E-9	2.226977E-4
2.200000E-9	2.569567E-4
2.250000E-9	2.398272E-4
2.300000E-9	2.226977E-4
2.350000E-9	2.226977E-4
2.400000E-9	2.055682E-4
2.450000E-9	1.370502E-4
2.500000E-9	6.853217E-5
2.550000E-9	6.853217E-5
2.600000E-9	8.566167E-5
2.650000E-9	1.714367E-5
2.700000E-9	-8.563333E-5
2.750000E-9	-1.712808E-4
2.800000E-9	-2.397988E-4
2.850000E-9	-3.254463E-4
2.900000E-9	-4.624823E-4
2.950000E-9	-6.337773E-4
3.000000E-9	-7.708133E-4
3.050000E-9	-8.222018E-4
3.100000E-9	-8.050723E-4
3.150000E-9	-8.050723E-4
3.200000E-9	-8.393313E-4
3.250000E-9	-7.879428E-4
3.300000E-9	-6.851658E-4
3.350000E-9	-6.337773E-4
3.400000E-9	-5.823888E-4
3.450000E-9	-5.652593E-4
3.500000E-9	-4.967413E-4
3.550000E-9	-3.939643E-4
3.600000E-9	-2.569283E-4
3.650000E-9	-2.055398E-4
3.700000E-9	-1.884103E-4
3.750000E-9	-1.884103E-4
3.800000E-9	-1.884103E-4
3.850000E-9	-1.370218E-4
3.900000E-9	-6.850383E-5
3.950000E-9	-1.711533E-5
4.000000E-9	1.416993E-8
4.050000E-9	1.416993E-8
4.100000E-9	-1.711533E-5
4.150000E-9	-5.137433E-5
4.200000E-9	-1.027628E-4
4.250000E-9	-2.055398E-4
4.300000E-9	-3.768348E-4
4.350000E-9	-4.624823E-4
4.400000E-9	-4.796118E-4
4.450000E-9	-5.823888E-4
4.500000E-9	-6.851658E-4
4.550000E-9	-7.022953E-4
4.600000E-9	-6.680363E-4
4.650000E-9	-7.022953E-4
4.700000E-9	-7.022953E-4
4.750000E-9	-6.337773E-4
4.800000E-9	-5.652593E-4
4.850000E-9	-4.796118E-4
4.900000E-9	-3.939643E-4
4.950000E-9	-3.425758E-4
5.000000E-9	-2.740578E-4
5.050000E-9	-1.884103E-4
5.100000E-9	-1.198923E-4
5.150000E-9	-3.424483E-5
5.200000E-9	5.140267E-5
5.250000E-9	5.140267E-5
5.300000E-9	3.427317E-5
5.350000E-9	1.199207E-4
5.400000E-9	1.713092E-4
5.450000E-9	1.027912E-4
5.500000E-9	1.027912E-4
5.550000E-9	1.541797E-4
5.600000E-9	2.055682E-4
5.650000E-9	3.083452E-4
5.700000E-9	4.625107E-4
5.750000E-9	6.338057E-4
5.800000E-9	8.907481E-4
5.850000E-9	1.301856E-3
5.900000E-9	1.901389E-3
5.950000E-9	2.826382E-3
6.000000E-9	4.231001E-3
6.050000E-9	6.115246E-3
6.100000E-9	8.667541E-3
6.150000E-9	1.216196E-2
6.200000E-9	1.654711E-2
6.250000E-9	2.172022E-2
6.300000E-9	2.773267E-2
6.350000E-9	3.449883E-2
6.400000E-9	4.171035E-2
6.450000E-9	4.911029E-2
6.500000E-9	5.649310E-2
6.550000E-9	6.346481E-2
6.600000E-9	6.981985E-2
6.650000E-9	7.548972E-2
6.700000E-9	8.023459E-2
6.750000E-9	8.403734E-2
6.800000E-9	8.718917E-2
6.850000E-9	8.979285E-2
6.900000E-9	9.183126E-2
6.950000E-9	9.359560E-2
7.000000E-9	9.537707E-2
7.050000E-9	9.710715E-2
7.100000E-9	9.876871E-2
7.150000E-9	1.004303E-1
7.200000E-9	1.019891E-1
7.250000E-9	1.031367E-1
7.300000E-9	1.037534E-1
7.350000E-9	1.037020E-1
7.400000E-9	1.028627E-1
7.450000E-9	1.012011E-1
7.500000E-9	9.871732E-2
7.550000E-9	9.549697E-2
7.600000E-9	9.172848E-2
7.650000E-9	8.770305E-2
7.700000E-9	8.367762E-2
7.750000E-9	7.980635E-2
7.800000E-9	7.620916E-2
7.850000E-9	7.300594E-2
7.900000E-9	7.033374E-2
7.950000E-9	6.822681E-2
8.000000E-9	6.658238E-2
8.050000E-9	6.533193E-2
8.100000E-9	6.449258E-2
8.150000E-9	6.396157E-2
8.200000E-9	6.361898E-2
8.250000E-9	6.334490E-2
8.300000E-9	6.312222E-2
8.350000E-9	6.295093E-2
8.400000E-9	6.291667E-2
8.450000E-9	6.305370E-2
8.500000E-9	6.334490E-2
8.550000E-9	6.391018E-2
8.600000E-9	6.490369E-2
8.650000E-9	6.623979E-2
8.700000E-9	6.779857E-2
8.750000E-9	6.968282E-2
8.800000E-9	7.187539E-2
8.850000E-9	7.410223E-2
8.900000E-9	7.631193E-2
8.950000E-9	7.855590E-2
9.000000E-9	8.056005E-2
9.050000E-9	8.217022E-2
9.100000E-9	8.343781E-2
9.150000E-9	8.434567E-2
9.200000E-9	8.477391E-2
9.250000E-9	8.480817E-2
9.300000E-9	8.448271E-2
9.350000E-9	8.374614E-2
9.400000E-9	8.276976E-2
9.450000E-9	8.163921E-2
9.500000E-9	8.021746E-2
9.550000E-9	7.855590E-2
9.600000E-9	7.687721E-2
9.650000E-9	7.513000E-2
9.700000E-9	7.314298E-2
9.750000E-9	7.101892E-2
9.800000E-9	6.879208E-2
9.850000E-9	6.646247E-2
9.900000E-9	6.409860E-2
9.950000E-9	6.176899E-2
1.000000E-8	5.945651E-2
1.005000E-8	5.731532E-2
1.010000E-8	5.546533E-2
1.015000E-8	5.383803E-2
1.020000E-8	5.251906E-2
1.025000E-8	5.164546E-2
1.030000E-8	5.123435E-2
1.035000E-8	5.126861E-2
1.040000E-8	5.186814E-2
1.045000E-8	5.293017E-2
1.050000E-8	5.431766E-2
1.055000E-8	5.608200E-2
1.060000E-8	5.822318E-2
1.065000E-8	6.058705E-2
1.070000E-8	6.320787E-2
1.075000E-8	6.606849E-2
1.080000E-8	6.892912E-2
1.085000E-8	7.166984E-2
1.090000E-8	7.441056E-2
1.095000E-8	7.696286E-2
1.100000E-8	7.913830E-2
1.105000E-8	8.097116E-2
1.110000E-8	8.237578E-2
1.115000E-8	8.314661E-2
1.120000E-8	8.331790E-2
1.125000E-8	8.295818E-2
1.130000E-8	8.198180E-2
1.135000E-8	8.035450E-2
1.140000E-8	7.824757E-2
1.145000E-8	7.574666E-2
1.150000E-8	7.283465E-2
