Study Name	031-0301W
Sample Name	2024-02-21
Run Name	spot00
Operator	Angus+Elena
Date	2/21/2024
Time	19:43
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	623
dt	50.000001E-12
time stamp (ms)	6:18:34 AM
	
Time	Amplitude
0.000000E+0	-2.466634E-3
5.000000E-11	-2.466634E-3
1.000000E-10	-2.415245E-3
1.500000E-10	-2.329598E-3
2.000000E-10	-2.312468E-3
2.500000E-10	-2.312468E-3
3.000000E-10	-2.278209E-3
3.500000E-10	-2.295339E-3
4.000000E-10	-2.363857E-3
4.500000E-10	-2.346727E-3
5.000000E-10	-2.329598E-3
5.500000E-10	-2.329598E-3
6.000000E-10	-2.278209E-3
6.500000E-10	-2.209691E-3
7.000000E-10	-2.175432E-3
7.500000E-10	-2.089785E-3
8.000000E-10	-1.952749E-3
8.500000E-10	-1.832842E-3
9.000000E-10	-1.695806E-3
9.500000E-10	-1.575900E-3
1.000000E-9	-1.558770E-3
1.050000E-9	-1.558770E-3
1.100000E-9	-1.541641E-3
1.150000E-9	-1.627288E-3
1.200000E-9	-1.764324E-3
1.250000E-9	-1.832842E-3
1.300000E-9	-1.901360E-3
1.350000E-9	-2.004137E-3
1.400000E-9	-2.072655E-3
1.450000E-9	-2.072655E-3
1.500000E-9	-2.055526E-3
1.550000E-9	-2.038396E-3
1.600000E-9	-2.021267E-3
1.650000E-9	-2.004137E-3
1.700000E-9	-1.901360E-3
1.750000E-9	-1.747195E-3
1.800000E-9	-1.678677E-3
1.850000E-9	-1.644418E-3
1.900000E-9	-1.507382E-3
1.950000E-9	-1.404605E-3
2.000000E-9	-1.387475E-3
2.050000E-9	-1.284698E-3
2.100000E-9	-1.096274E-3
2.150000E-9	-1.010626E-3
2.200000E-9	-1.027756E-3
2.250000E-9	-9.421083E-4
2.300000E-9	-8.735903E-4
2.350000E-9	-9.592378E-4
2.400000E-9	-1.044885E-3
2.450000E-9	-1.044885E-3
2.500000E-9	-1.113403E-3
2.550000E-9	-1.284698E-3
2.600000E-9	-1.421734E-3
2.650000E-9	-1.575900E-3
2.700000E-9	-1.832842E-3
2.750000E-9	-2.055526E-3
2.800000E-9	-2.209691E-3
2.850000E-9	-2.380986E-3
2.900000E-9	-2.500893E-3
2.950000E-9	-2.535152E-3
3.000000E-9	-2.552281E-3
3.050000E-9	-2.535152E-3
3.100000E-9	-2.449504E-3
3.150000E-9	-2.346727E-3
3.200000E-9	-2.261080E-3
3.250000E-9	-2.089785E-3
3.300000E-9	-1.935619E-3
3.350000E-9	-1.901360E-3
3.400000E-9	-1.867101E-3
3.450000E-9	-1.815713E-3
3.500000E-9	-1.832842E-3
3.550000E-9	-1.952749E-3
3.600000E-9	-2.072655E-3
3.650000E-9	-2.192562E-3
3.700000E-9	-2.278209E-3
3.750000E-9	-2.312468E-3
3.800000E-9	-2.380986E-3
3.850000E-9	-2.432375E-3
3.900000E-9	-2.329598E-3
3.950000E-9	-2.209691E-3
4.000000E-9	-2.175432E-3
4.050000E-9	-2.141173E-3
4.100000E-9	-2.021267E-3
4.150000E-9	-1.935619E-3
4.200000E-9	-1.935619E-3
4.250000E-9	-1.901360E-3
4.300000E-9	-1.849972E-3
4.350000E-9	-1.884231E-3
4.400000E-9	-1.918490E-3
4.450000E-9	-1.918490E-3
4.500000E-9	-1.918490E-3
4.550000E-9	-1.987008E-3
4.600000E-9	-2.106914E-3
4.650000E-9	-2.192562E-3
4.700000E-9	-2.261080E-3
4.750000E-9	-2.329598E-3
4.800000E-9	-2.432375E-3
4.850000E-9	-2.466634E-3
4.900000E-9	-2.449504E-3
4.950000E-9	-2.500893E-3
5.000000E-9	-2.569411E-3
5.050000E-9	-2.535152E-3
5.100000E-9	-2.483763E-3
5.150000E-9	-2.518022E-3
5.200000E-9	-2.603670E-3
5.250000E-9	-2.655058E-3
5.300000E-9	-2.723576E-3
5.350000E-9	-2.894871E-3
5.400000E-9	-3.203202E-3
5.450000E-9	-3.699958E-3
5.500000E-9	-4.385138E-3
5.550000E-9	-5.532814E-3
5.600000E-9	-7.605484E-3
5.650000E-9	-1.092861E-2
5.700000E-9	-1.594755E-2
5.750000E-9	-2.333036E-2
5.800000E-9	-3.379649E-2
5.850000E-9	-4.785981E-2
5.900000E-9	-6.588004E-2
5.950000E-9	-8.821691E-2
6.000000E-9	-1.147676E-1
6.050000E-9	-1.445730E-1
6.100000E-9	-1.760056E-1
6.150000E-9	-2.073354E-1
6.200000E-9	-2.370037E-1
6.250000E-9	-2.638114E-1
6.300000E-9	-2.870390E-1
6.350000E-9	-3.063782E-1
6.400000E-9	-3.214522E-1
6.450000E-9	-3.320725E-1
6.500000E-9	-3.384789E-1
6.550000E-9	-3.411854E-1
6.600000E-9	-3.409455E-1
6.650000E-9	-3.390099E-1
6.700000E-9	-3.366632E-1
6.750000E-9	-3.346248E-1
6.800000E-9	-3.333572E-1
6.850000E-9	-3.331345E-1
6.900000E-9	-3.339396E-1
6.950000E-9	-3.353785E-1
7.000000E-9	-3.368002E-1
7.050000E-9	-3.374683E-1
7.100000E-9	-3.370229E-1
7.150000E-9	-3.351215E-1
7.200000E-9	-3.312845E-1
7.250000E-9	-3.253920E-1
7.300000E-9	-3.180263E-1
7.350000E-9	-3.095129E-1
7.400000E-9	-3.000746E-1
7.450000E-9	-2.903621E-1
7.500000E-9	-2.810608E-1
7.550000E-9	-2.724618E-1
7.600000E-9	-2.648734E-1
7.650000E-9	-2.585698E-1
7.700000E-9	-2.535166E-1
7.750000E-9	-2.494911E-1
7.800000E-9	-2.464078E-1
7.850000E-9	-2.440440E-1
7.900000E-9	-2.420569E-1
7.950000E-9	-2.403097E-1
8.000000E-9	-2.387338E-1
8.050000E-9	-2.373121E-1
8.100000E-9	-2.360787E-1
8.150000E-9	-2.350852E-1
8.200000E-9	-2.344514E-1
8.250000E-9	-2.344172E-1
8.300000E-9	-2.351880E-1
8.350000E-9	-2.367297E-1
8.400000E-9	-2.389394E-1
8.450000E-9	-2.419370E-1
8.500000E-9	-2.455685E-1
8.550000E-9	-2.495768E-1
8.600000E-9	-2.536879E-1
8.650000E-9	-2.577476E-1
8.700000E-9	-2.615332E-1
8.750000E-9	-2.647878E-1
8.800000E-9	-2.673743E-1
8.850000E-9	-2.691729E-1
8.900000E-9	-2.700979E-1
8.950000E-9	-2.702350E-1
9.000000E-9	-2.696868E-1
9.050000E-9	-2.684878E-1
9.100000E-9	-2.667748E-1
9.150000E-9	-2.647193E-1
9.200000E-9	-2.622869E-1
9.250000E-9	-2.594263E-1
9.300000E-9	-2.562916E-1
9.350000E-9	-2.529684E-1
9.400000E-9	-2.492685E-1
9.450000E-9	-2.451574E-1
9.500000E-9	-2.407208E-1
9.550000E-9	-2.359588E-1
9.600000E-9	-2.308371E-1
9.650000E-9	-2.254413E-1
9.700000E-9	-2.199428E-1
9.750000E-9	-2.145127E-1
9.800000E-9	-2.093396E-1
9.850000E-9	-2.046290E-1
9.900000E-9	-2.005350E-1
9.950000E-9	-1.971777E-1
1.000000E-8	-1.946939E-1
1.005000E-8	-1.932207E-1
1.010000E-8	-1.928268E-1
1.015000E-8	-1.934777E-1
1.020000E-8	-1.950879E-1
1.025000E-8	-1.976059E-1
1.030000E-8	-2.010489E-1
1.035000E-8	-2.052799E-1
1.040000E-8	-2.101104E-1
1.045000E-8	-2.153692E-1
1.050000E-8	-2.210219E-1
1.055000E-8	-2.269145E-1
1.060000E-8	-2.326871E-1
1.065000E-8	-2.381857E-1
1.070000E-8	-2.433417E-1
1.075000E-8	-2.478810E-1
1.080000E-8	-2.514953E-1
1.085000E-8	-2.540990E-1
1.090000E-8	-2.556920E-1
1.095000E-8	-2.560346E-1
1.100000E-8	-2.550925E-1
