Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	214
dt	100.000001E-12
time stamp (ms)	3:50:17 PM
	
Time	Amplitude
0.000000E+0	7.280670E-4
1.000000E-10	1.224870E-3
2.000000E-10	1.601755E-3
3.000000E-10	1.824460E-3
4.000000E-10	1.935812E-3
5.000000E-10	1.610321E-3
6.000000E-10	1.156345E-3
7.000000E-10	7.280670E-4
8.000000E-10	5.653211E-4
9.000000E-10	4.197064E-4
1.000000E-9	4.625343E-4
1.100000E-9	3.683130E-4
1.200000E-9	2.740917E-4
1.300000E-9	-1.199245E-4
1.400000E-9	-3.940227E-4
1.500000E-9	-6.766865E-4
1.600000E-9	-6.081620E-4
1.700000E-9	-3.169326E-4
1.800000E-9	1.541738E-4
1.900000E-9	4.025753E-4
2.000000E-9	5.310589E-4
2.100000E-9	5.481900E-4
2.200000E-9	6.081490E-4
2.300000E-9	6.509768E-4
2.400000E-9	5.396244E-4
2.500000E-9	5.053621E-4
2.600000E-9	5.310589E-4
2.700000E-9	2.912229E-4
2.800000E-9	2.740917E-4
2.900000E-9	1.884360E-4
3.000000E-9	6.424113E-4
3.100000E-9	9.250751E-4
3.200000E-9	1.319091E-3
3.300000E-9	1.421878E-3
3.400000E-9	1.293395E-3
3.500000E-9	1.087821E-3
3.600000E-9	7.794604E-4
3.700000E-9	3.768786E-4
3.800000E-9	3.425578E-5
3.900000E-9	-1.627523E-4
4.000000E-9	-4.025883E-4
4.100000E-9	-2.227113E-4
4.200000E-9	-8.566220E-5
4.300000E-9	8.559073E-6
4.400000E-9	2.997885E-4
4.500000E-9	3.426163E-4
4.600000E-9	3.254852E-4
4.700000E-9	3.511819E-4
4.800000E-9	9.421477E-5
4.900000E-9	1.113459E-4
5.000000E-9	2.483950E-4
5.100000E-9	6.852391E-4
5.200000E-9	9.250751E-4
5.300000E-9	1.173477E-3
5.400000E-9	1.079255E-3
5.500000E-9	8.908128E-4
5.600000E-9	7.280670E-4
5.700000E-9	6.167146E-4
5.800000E-9	6.852391E-4
5.900000E-9	7.965915E-4
6.000000E-9	7.537637E-4
6.100000E-9	3.854442E-4
6.200000E-9	-3.511949E-4
6.300000E-9	-7.023833E-4
6.400000E-9	-1.045006E-3
6.500000E-9	-9.507848E-4
6.600000E-9	-7.366455E-4
6.700000E-9	-2.141458E-4
6.800000E-9	3.940097E-4
6.900000E-9	9.165095E-4
7.000000E-9	1.070690E-3
7.100000E-9	7.451981E-4
7.200000E-9	3.254852E-4
7.300000E-9	-3.169326E-4
7.400000E-9	-7.452111E-4
7.500000E-9	-6.938177E-4
