Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	74
dt	100.000001E-12
time stamp (ms)	3:24:05 PM
	
Time	Amplitude
0.000000E+0	-1.884397E-4
1.000000E-10	-1.027840E-4
2.000000E-10	1.627486E-4
3.000000E-10	2.398388E-4
4.000000E-10	3.426256E-4
5.000000E-10	3.169289E-4
6.000000E-10	1.970109E-4
7.000000E-10	2.398388E-4
8.000000E-10	2.141421E-4
9.000000E-10	3.426256E-4
1.000000E-9	5.225026E-4
1.100000E-9	5.910272E-4
1.200000E-9	4.539780E-4
1.300000E-9	2.655355E-4
1.400000E-9	-1.199152E-4
1.500000E-9	-5.481937E-4
1.600000E-9	-8.993821E-4
1.700000E-9	-1.062128E-3
1.800000E-9	-1.113521E-3
1.900000E-9	-9.850378E-4
2.000000E-9	-7.109395E-4
2.100000E-9	-3.511856E-4
2.200000E-9	2.815796E-9
2.300000E-9	4.111502E-4
2.400000E-9	4.882403E-4
2.500000E-9	4.968059E-4
2.600000E-9	1.199208E-4
2.700000E-9	-1.713086E-4
2.800000E-9	-5.139314E-4
2.900000E-9	-1.044997E-3
3.000000E-9	-1.464710E-3
3.100000E-9	-1.713111E-3
3.200000E-9	-1.687415E-3
3.300000E-9	-1.567497E-3
3.400000E-9	-1.002169E-3
3.500000E-9	-5.738904E-4
3.600000E-9	-2.655299E-4
3.700000E-9	-1.199152E-4
3.800000E-9	-2.740954E-4
3.900000E-9	-7.109395E-4
4.000000E-9	-1.122087E-3
4.100000E-9	-1.490406E-3
4.200000E-9	-1.704546E-3
4.300000E-9	-1.558931E-3
4.400000E-9	-1.173480E-3
4.500000E-9	-7.023739E-4
4.600000E-9	-4.282757E-4
4.700000E-9	-3.683167E-4
4.800000E-9	-4.282757E-4
4.900000E-9	-4.539724E-4
5.000000E-9	-5.910215E-4
5.100000E-9	-7.537674E-4
5.200000E-9	-6.081527E-4
5.300000E-9	-5.824560E-4
5.400000E-9	-5.224970E-4
5.500000E-9	-3.683167E-4
5.600000E-9	-6.852175E-5
5.700000E-9	2.055765E-4
5.800000E-9	3.683223E-4
5.900000E-9	1.027897E-4
6.000000E-9	-1.027840E-4
6.100000E-9	-3.169233E-4
6.200000E-9	-4.111446E-4
6.300000E-9	-4.882347E-4
6.400000E-9	-1.456119E-4
6.500000E-9	-1.712832E-5
6.600000E-9	1.027897E-4
6.700000E-9	4.283067E-5
6.800000E-9	-2.740954E-4
6.900000E-9	-6.167182E-4
7.000000E-9	-8.308575E-4
7.100000E-9	-7.023739E-4
7.200000E-9	-5.567592E-4
7.300000E-9	-1.884397E-4
