Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	63
dt	100.000001E-12
time stamp (ms)	3:22:03 PM
	
Time	Amplitude
0.000000E+0	2.655290E-4
1.000000E-10	2.826601E-4
2.000000E-10	1.456110E-4
3.000000E-10	1.712746E-5
4.000000E-10	-9.422495E-5
5.000000E-10	-1.370528E-4
6.000000E-10	9.421759E-5
7.000000E-10	2.655290E-4
8.000000E-10	4.282748E-4
9.000000E-10	6.081518E-4
1.000000E-9	6.681108E-4
1.100000E-9	7.452009E-4
1.200000E-9	8.651189E-4
1.300000E-9	8.394222E-4
1.400000E-9	1.044996E-3
1.500000E-9	1.027865E-3
1.600000E-9	9.165123E-4
1.700000E-9	7.537665E-4
1.800000E-9	4.282748E-4
1.900000E-9	1.884389E-4
2.000000E-9	5.995531E-5
2.100000E-9	-1.713482E-5
2.200000E-9	8.565202E-5
2.300000E-9	2.826601E-4
2.400000E-9	4.539715E-4
2.500000E-9	6.509797E-4
2.600000E-9	5.910207E-4
2.700000E-9	4.796682E-4
2.800000E-9	2.569303E-5
2.900000E-9	-1.113561E-4
3.000000E-9	-2.484052E-4
3.100000E-9	-2.398396E-4
3.200000E-9	-1.541839E-4
3.300000E-9	-5.996267E-5
3.400000E-9	8.561889E-6
3.500000E-9	8.561889E-6
3.600000E-9	8.565202E-5
3.700000E-9	4.796682E-4
3.800000E-9	6.681108E-4
3.900000E-9	8.394222E-4
4.000000E-9	7.109386E-4
4.100000E-9	4.111437E-4
4.200000E-9	1.713077E-4
4.300000E-9	-1.884462E-4
4.400000E-9	-4.025855E-4
4.500000E-9	-3.511921E-4
4.600000E-9	-8.565938E-5
4.700000E-9	2.569303E-5
4.800000E-9	2.398323E-4
4.900000E-9	3.340536E-4
5.000000E-9	2.826601E-4
5.100000E-9	1.713077E-4
5.200000E-9	1.199143E-4
5.300000E-9	1.370454E-4
5.400000E-9	2.655290E-4
5.500000E-9	4.625371E-4
5.600000E-9	8.651189E-4
5.700000E-9	9.336435E-4
5.800000E-9	1.027865E-3
5.900000E-9	9.593402E-4
6.000000E-9	6.338485E-4
6.100000E-9	2.997913E-4
6.200000E-9	1.113487E-4
6.300000E-9	1.541766E-4
6.400000E-9	2.312667E-4
6.500000E-9	5.224961E-4
6.600000E-9	6.252829E-4
6.700000E-9	7.452009E-4
6.800000E-9	6.681108E-4
6.900000E-9	4.197093E-4
7.000000E-9	1.199143E-4
7.100000E-9	-1.027905E-4
7.200000E-9	-2.484052E-4
7.300000E-9	-5.996267E-5
7.400000E-9	5.995531E-5
7.500000E-9	3.511847E-4
7.600000E-9	4.711027E-4
