Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	1
dt	100.000001E-12
time stamp (ms)	3:10:21 PM
	
Time	Amplitude
0.000000E+0	1.216304E-3
1.000000E-10	1.319091E-3
2.000000E-10	1.319091E-3
3.000000E-10	1.387616E-3
4.000000E-10	1.027862E-3
5.000000E-10	9.336407E-4
6.000000E-10	7.623292E-4
7.000000E-10	5.910178E-4
8.000000E-10	7.366325E-4
9.000000E-10	9.079439E-4
1.000000E-9	8.222882E-4
1.100000E-9	7.023703E-4
1.200000E-9	6.424113E-4
1.300000E-9	4.796654E-4
1.400000E-9	4.282720E-4
1.500000E-9	6.938047E-4
1.600000E-9	1.224870E-3
1.700000E-9	1.695976E-3
1.800000E-9	1.910116E-3
1.900000E-9	1.807329E-3
2.000000E-9	1.661714E-3
2.100000E-9	1.216304E-3
2.200000E-9	7.708948E-4
2.300000E-9	4.368376E-4
2.400000E-9	4.710999E-4
2.500000E-9	4.882310E-4
2.600000E-9	7.708948E-4
2.700000E-9	8.222882E-4
2.800000E-9	8.565505E-4
2.900000E-9	6.509768E-4
3.000000E-9	5.310589E-4
3.100000E-9	4.025753E-4
3.200000E-9	6.938047E-4
3.300000E-9	1.233436E-3
3.400000E-9	1.481837E-3
3.500000E-9	1.644583E-3
3.600000E-9	1.576058E-3
3.700000E-9	1.224870E-3
3.800000E-9	1.096386E-3
3.900000E-9	9.764685E-4
4.000000E-9	9.165095E-4
4.100000E-9	9.850341E-4
4.200000E-9	8.051571E-4
4.300000E-9	5.567556E-4
4.400000E-9	3.597474E-4
4.500000E-9	2.141328E-4
4.600000E-9	3.254852E-4
4.700000E-9	2.826573E-4
4.800000E-9	3.597474E-4
4.900000E-9	3.597474E-4
5.000000E-9	2.655262E-4
5.100000E-9	-1.713764E-5
5.200000E-9	-1.970146E-4
5.300000E-9	-2.569736E-4
5.400000E-9	-2.055802E-4
5.500000E-9	-1.541868E-4
5.600000E-9	-1.627523E-4
5.700000E-9	2.569021E-5
5.800000E-9	5.138692E-5
5.900000E-9	1.027803E-4
6.000000E-9	2.226983E-4
6.100000E-9	2.398295E-4
6.200000E-9	2.569606E-4
6.300000E-9	3.940097E-4
6.400000E-9	6.167146E-4
6.500000E-9	7.623292E-4
6.600000E-9	7.366325E-4
6.700000E-9	5.310589E-4
6.800000E-9	3.511819E-4
6.900000E-9	1.798705E-4
7.000000E-9	1.712464E-5
7.100000E-9	2.141328E-4
7.200000E-9	3.768786E-4
7.300000E-9	6.852391E-4
7.400000E-9	9.165095E-4
7.500000E-9	6.938047E-4
7.600000E-9	3.340507E-4
