Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	45
dt	100.000001E-12
time stamp (ms)	3:18:42 PM
	
Time	Amplitude
0.000000E+0	8.565852E-5
1.000000E-10	6.852738E-5
2.000000E-10	-9.421846E-5
3.000000E-10	-3.940134E-4
4.000000E-10	-4.454068E-4
5.000000E-10	-2.655299E-4
6.000000E-10	-1.284807E-4
7.000000E-10	-1.627430E-4
8.000000E-10	-2.227020E-4
9.000000E-10	-2.483987E-4
1.000000E-9	-5.738904E-4
1.100000E-9	-7.109395E-4
1.200000E-9	-8.565542E-4
1.300000E-9	-7.366362E-4
1.400000E-9	-5.481937E-4
1.500000E-9	-3.854478E-4
1.600000E-9	-2.227020E-4
1.700000E-9	-9.421846E-5
1.800000E-9	-1.199152E-4
1.900000E-9	-2.398331E-4
2.000000E-9	-5.653248E-4
2.100000E-9	-8.394231E-4
2.200000E-9	-1.036431E-3
2.300000E-9	-1.122087E-3
2.400000E-9	-9.165132E-4
2.500000E-9	-4.368413E-4
2.600000E-9	-2.227020E-4
2.700000E-9	-1.027840E-4
2.800000E-9	-1.199152E-4
2.900000E-9	-9.421846E-5
3.000000E-9	-2.141364E-4
3.100000E-9	-1.627430E-4
3.200000E-9	-5.139061E-5
3.300000E-9	-1.199152E-4
3.400000E-9	-3.169233E-4
3.500000E-9	-6.338494E-4
3.600000E-9	-7.965952E-4
3.700000E-9	-9.850378E-4
3.800000E-9	-9.679066E-4
3.900000E-9	-8.394231E-4
4.000000E-9	-6.595461E-4
4.100000E-9	-7.708985E-4
4.200000E-9	-8.993821E-4
4.300000E-9	-1.019300E-3
4.400000E-9	-1.190611E-3
4.500000E-9	-1.164915E-3
4.600000E-9	-9.593410E-4
4.700000E-9	-8.051608E-4
4.800000E-9	-6.681117E-4
4.900000E-9	-3.083577E-4
5.000000E-9	-1.712832E-5
5.100000E-9	2.484044E-4
5.200000E-9	3.597568E-4
5.300000E-9	3.340601E-4
5.400000E-9	1.113552E-4
5.500000E-9	-7.708732E-5
5.600000E-9	-3.768823E-4
5.700000E-9	-3.254889E-4
5.800000E-9	-8.565289E-5
5.900000E-9	1.370519E-4
6.000000E-9	2.569699E-4
6.100000E-9	1.370519E-4
6.200000E-9	-1.627430E-4
6.300000E-9	-5.224970E-4
6.400000E-9	-9.165132E-4
6.500000E-9	-8.908165E-4
6.600000E-9	-8.479886E-4
6.700000E-9	-4.968003E-4
6.800000E-9	-2.912266E-4
6.900000E-9	-7.708732E-5
7.000000E-9	-7.708732E-5
7.100000E-9	-1.113496E-4
7.200000E-9	-3.426200E-4
7.300000E-9	-4.368413E-4
