Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	54
dt	100.000001E-12
time stamp (ms)	3:20:22 PM
	
Time	Amplitude
0.000000E+0	1.173477E-3
1.000000E-10	5.910178E-4
2.000000E-10	1.027803E-4
3.000000E-10	-3.768916E-4
4.000000E-10	-7.109488E-4
5.000000E-10	-4.625473E-4
6.000000E-10	-4.283435E-5
7.000000E-10	2.569606E-4
8.000000E-10	3.254852E-4
9.000000E-10	3.511819E-4
1.000000E-9	1.199115E-4
1.100000E-9	8.564920E-5
1.200000E-9	3.854442E-4
1.300000E-9	6.852391E-4
1.400000E-9	1.096386E-3
1.500000E-9	1.070690E-3
1.600000E-9	9.593374E-4
1.700000E-9	6.338457E-4
1.800000E-9	4.282720E-4
1.900000E-9	9.421477E-5
2.000000E-9	1.199115E-4
2.100000E-9	1.541738E-4
2.200000E-9	4.796654E-4
2.300000E-9	5.824523E-4
2.400000E-9	5.995834E-4
2.500000E-9	5.824523E-4
2.600000E-9	5.396244E-4
2.700000E-9	7.708948E-4
2.800000E-9	9.679029E-4
2.900000E-9	1.079255E-3
3.000000E-9	1.319091E-3
3.100000E-9	1.062124E-3
3.200000E-9	1.002165E-3
3.300000E-9	7.880260E-4
3.400000E-9	6.766735E-4
3.500000E-9	3.768786E-4
3.600000E-9	2.912229E-4
3.700000E-9	3.768786E-4
3.800000E-9	7.280670E-4
3.900000E-9	1.044993E-3
4.000000E-9	1.267698E-3
4.100000E-9	1.284829E-3
4.200000E-9	1.164911E-3
4.300000E-9	6.424113E-4
4.400000E-9	2.226983E-4
4.500000E-9	-2.826703E-4
4.600000E-9	-2.826703E-4
4.700000E-9	-1.970146E-4
4.800000E-9	3.597474E-4
4.900000E-9	6.167146E-4
5.000000E-9	1.036427E-3
5.100000E-9	1.336222E-3
5.200000E-9	1.199173E-3
5.300000E-9	1.147780E-3
5.400000E-9	1.199173E-3
5.500000E-9	1.113518E-3
5.600000E-9	1.053559E-3
5.700000E-9	9.935996E-4
5.800000E-9	9.935996E-4
5.900000E-9	9.250751E-4
6.000000E-9	8.308538E-4
6.100000E-9	4.454032E-4
6.200000E-9	8.564920E-5
6.300000E-9	-3.169326E-4
6.400000E-9	-5.824653E-4
6.500000E-9	-7.195144E-4
6.600000E-9	-5.139407E-4
6.700000E-9	-2.312769E-4
6.800000E-9	8.564920E-5
6.900000E-9	3.597474E-4
7.000000E-9	4.710999E-4
7.100000E-9	4.454032E-4
7.200000E-9	6.938047E-4
7.300000E-9	1.002165E-3
7.400000E-9	1.456140E-3
7.500000E-9	1.833026E-3
7.600000E-9	2.184214E-3
