Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	24
dt	100.000001E-12
time stamp (ms)	3:14:48 PM
	
Time	Amplitude
0.000000E+0	-2.741047E-4
1.000000E-10	2.398295E-4
2.000000E-10	9.935996E-4
3.000000E-10	1.481837E-3
4.000000E-10	1.653149E-3
5.000000E-10	1.259132E-3
6.000000E-10	6.252801E-4
7.000000E-10	-2.055802E-4
8.000000E-10	-4.539817E-4
9.000000E-10	-3.597604E-4
1.000000E-9	5.139277E-4
1.100000E-9	1.267698E-3
1.200000E-9	1.824460E-3
1.300000E-9	1.867288E-3
1.400000E-9	1.661714E-3
1.500000E-9	1.096386E-3
1.600000E-9	6.081490E-4
1.700000E-9	3.597474E-4
1.800000E-9	2.912229E-4
1.900000E-9	2.055672E-4
2.000000E-9	3.254852E-4
2.100000E-9	6.938047E-4
2.200000E-9	1.070690E-3
2.300000E-9	1.567493E-3
2.400000E-9	1.653149E-3
2.500000E-9	1.678845E-3
2.600000E-9	1.327657E-3
2.700000E-9	1.019296E-3
2.800000E-9	4.539687E-4
2.900000E-9	-1.113589E-4
3.000000E-9	-1.456212E-4
3.100000E-9	2.740917E-4
3.200000E-9	9.764685E-4
3.300000E-9	1.944378E-3
3.400000E-9	2.706714E-3
3.500000E-9	2.895156E-3
3.600000E-9	2.740976E-3
3.700000E-9	2.115689E-3
3.800000E-9	1.473272E-3
3.900000E-9	1.010731E-3
4.000000E-9	1.010731E-3
4.100000E-9	9.165095E-4
4.200000E-9	1.139214E-3
4.300000E-9	1.199173E-3
4.400000E-9	1.122083E-3
4.500000E-9	1.164911E-3
4.600000E-9	1.301960E-3
4.700000E-9	1.490403E-3
4.800000E-9	1.627452E-3
4.900000E-9	1.498968E-3
5.000000E-9	1.447575E-3
5.100000E-9	9.507718E-4
5.200000E-9	5.567556E-4
5.300000E-9	1.970016E-4
5.400000E-9	2.483950E-4
5.500000E-9	1.627393E-4
5.600000E-9	2.312639E-4
5.700000E-9	3.169196E-4
5.800000E-9	2.740917E-4
5.900000E-9	3.340507E-4
6.000000E-9	4.454032E-4
6.100000E-9	6.595424E-4
6.200000E-9	8.565505E-4
6.300000E-9	9.079439E-4
6.400000E-9	8.651161E-4
6.500000E-9	5.824523E-4
6.600000E-9	6.509768E-4
6.700000E-9	7.280670E-4
6.800000E-9	1.019296E-3
6.900000E-9	1.259132E-3
7.000000E-9	1.439009E-3
7.100000E-9	1.293395E-3
7.200000E-9	9.422062E-4
7.300000E-9	4.368376E-4
7.400000E-9	2.398295E-4
7.500000E-9	1.113459E-4
7.600000E-9	4.454032E-4
