Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	22
dt	100.000001E-12
time stamp (ms)	3:14:26 PM
	
Time	Amplitude
0.000000E+0	-2.227020E-4
1.000000E-10	-2.398331E-4
2.000000E-10	-2.141364E-4
3.000000E-10	-1.798742E-4
4.000000E-10	-1.970053E-4
5.000000E-10	-1.884397E-4
6.000000E-10	-2.740954E-4
7.000000E-10	-3.940134E-4
8.000000E-10	-7.623329E-4
9.000000E-10	-9.507755E-4
1.000000E-9	-1.044997E-3
1.100000E-9	-9.336443E-4
1.200000E-9	-6.595461E-4
1.300000E-9	-2.312676E-4
1.400000E-9	1.456175E-4
1.500000E-9	1.284864E-4
1.600000E-9	-1.884397E-4
1.700000E-9	-6.424149E-4
1.800000E-9	-8.565542E-4
1.900000E-9	-1.130652E-3
2.000000E-9	-1.053562E-3
2.100000E-9	-8.394231E-4
2.200000E-9	-5.139314E-4
2.300000E-9	-3.254889E-4
2.400000E-9	-3.426200E-4
2.500000E-9	-5.910215E-4
2.600000E-9	-8.908165E-4
2.700000E-9	-1.096390E-3
2.800000E-9	-1.139218E-3
2.900000E-9	-1.130652E-3
3.000000E-9	-9.507755E-4
3.100000E-9	-6.852428E-4
3.200000E-9	-1.970053E-4
3.300000E-9	1.284864E-4
3.400000E-9	4.539780E-4
3.500000E-9	4.454125E-4
3.600000E-9	2.655355E-4
3.700000E-9	8.568386E-6
3.800000E-9	-5.224970E-4
3.900000E-9	-7.880296E-4
4.000000E-9	-8.736853E-4
4.100000E-9	-7.708985E-4
4.200000E-9	-6.509805E-4
4.300000E-9	-4.968003E-4
4.400000E-9	-5.310625E-4
4.500000E-9	-5.738904E-4
4.600000E-9	-6.081527E-4
4.700000E-9	-8.908165E-4
4.800000E-9	-1.190611E-3
4.900000E-9	-1.233439E-3
5.000000E-9	-1.361923E-3
5.100000E-9	-1.276267E-3
5.200000E-9	-9.850378E-4
5.300000E-9	-7.109395E-4
5.400000E-9	-4.111446E-4
5.500000E-9	-2.569389E-5
5.600000E-9	-4.282504E-5
5.700000E-9	-1.970053E-4
5.800000E-9	-6.167182E-4
5.900000E-9	-9.422099E-4
6.000000E-9	-1.250570E-3
6.100000E-9	-1.490406E-3
6.200000E-9	-1.370488E-3
6.300000E-9	-9.593410E-4
6.400000E-9	-6.852428E-4
6.500000E-9	-5.567592E-4
6.600000E-9	-6.167182E-4
6.700000E-9	-9.165132E-4
6.800000E-9	-9.507755E-4
6.900000E-9	-1.079259E-3
7.000000E-9	-8.137264E-4
7.100000E-9	-6.424149E-4
7.200000E-9	-5.653248E-4
