Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	45
dt	100.000001E-12
time stamp (ms)	3:18:42 PM
	
Time	Amplitude
0.000000E+0	5.224933E-4
1.000000E-10	5.567556E-4
2.000000E-10	4.796654E-4
3.000000E-10	5.053621E-4
4.000000E-10	4.111409E-4
5.000000E-10	5.995249E-5
6.000000E-10	-1.541868E-4
7.000000E-10	-3.426878E-5
8.000000E-10	1.798705E-4
9.000000E-10	4.625343E-4
1.000000E-9	7.451981E-4
1.100000E-9	8.222882E-4
1.200000E-9	8.137227E-4
1.300000E-9	3.683130E-4
1.400000E-9	1.798705E-4
1.500000E-9	2.569021E-5
1.600000E-9	8.564920E-5
1.700000E-9	2.226983E-4
1.800000E-9	3.683130E-4
1.900000E-9	5.396244E-4
2.000000E-9	7.537637E-4
2.100000E-9	9.679029E-4
2.200000E-9	1.139214E-3
2.300000E-9	1.293395E-3
2.400000E-9	1.259132E-3
2.500000E-9	8.308538E-4
2.600000E-9	7.880260E-4
2.700000E-9	5.224933E-4
2.800000E-9	6.509768E-4
2.900000E-9	6.595424E-4
3.000000E-9	8.222882E-4
3.100000E-9	7.794604E-4
3.200000E-9	6.252801E-4
3.300000E-9	5.653211E-4
3.400000E-9	5.396244E-4
3.500000E-9	5.481900E-4
3.600000E-9	3.854442E-4
3.700000E-9	2.912229E-4
3.800000E-9	2.398295E-4
3.900000E-9	1.370426E-4
4.000000E-9	1.541738E-4
4.100000E-9	5.224933E-4
4.200000E-9	9.336407E-4
4.300000E-9	1.147780E-3
4.400000E-9	1.276263E-3
4.500000E-9	1.019296E-3
4.600000E-9	4.710999E-4
4.700000E-9	-8.572068E-6
4.800000E-9	-2.998015E-4
4.900000E-9	-5.910308E-4
5.000000E-9	-7.966045E-4
5.100000E-9	-8.822602E-4
5.200000E-9	-9.079569E-4
5.300000E-9	-8.651291E-4
5.400000E-9	-5.567686E-4
5.500000E-9	-2.655392E-4
5.600000E-9	2.740917E-4
5.700000E-9	3.254852E-4
5.800000E-9	1.798705E-4
5.900000E-9	1.712464E-5
6.000000E-9	-1.627523E-4
6.100000E-9	-9.422777E-5
6.200000E-9	2.912229E-4
6.300000E-9	6.595424E-4
6.400000E-9	1.284829E-3
6.500000E-9	1.404747E-3
6.600000E-9	1.541796E-3
6.700000E-9	1.404747E-3
6.800000E-9	1.173477E-3
6.900000E-9	9.764685E-4
7.000000E-9	7.708948E-4
7.100000E-9	5.396244E-4
7.200000E-9	5.567556E-4
7.300000E-9	3.511819E-4
7.400000E-9	3.169196E-4
7.500000E-9	5.224933E-4
7.600000E-9	8.308538E-4
