Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	32
dt	100.000001E-12
time stamp (ms)	3:16:17 PM
	
Time	Amplitude
0.000000E+0	1.164911E-3
1.000000E-10	8.137227E-4
2.000000E-10	5.995834E-4
3.000000E-10	5.053621E-4
4.000000E-10	5.139277E-4
5.000000E-10	5.053621E-4
6.000000E-10	4.025753E-4
7.000000E-10	5.053621E-4
8.000000E-10	5.910178E-4
9.000000E-10	6.852391E-4
1.000000E-9	9.422062E-4
1.100000E-9	8.479849E-4
1.200000E-9	7.195014E-4
1.300000E-9	6.081490E-4
1.400000E-9	7.109358E-4
1.500000E-9	7.965915E-4
1.600000E-9	1.070690E-3
1.700000E-9	1.182042E-3
1.800000E-9	1.164911E-3
1.900000E-9	7.623292E-4
2.000000E-9	4.282720E-4
2.100000E-9	-1.713764E-5
2.200000E-9	8.559073E-6
2.300000E-9	2.141328E-4
2.400000E-9	6.766735E-4
2.500000E-9	1.293395E-3
2.600000E-9	1.336222E-3
2.700000E-9	1.104952E-3
2.800000E-9	2.826573E-4
2.900000E-9	-5.139407E-4
3.000000E-9	-8.565635E-4
3.100000E-9	-8.223012E-4
3.200000E-9	-6.338587E-4
3.300000E-9	-1.199245E-4
3.400000E-9	3.597474E-4
3.500000E-9	7.023703E-4
3.600000E-9	6.338457E-4
3.700000E-9	6.766735E-4
3.800000E-9	9.165095E-4
3.900000E-9	1.173477E-3
4.000000E-9	1.473272E-3
4.100000E-9	1.755935E-3
4.200000E-9	1.713108E-3
4.300000E-9	1.576058E-3
4.400000E-9	9.250751E-4
4.500000E-9	4.197064E-4
4.600000E-9	-2.998015E-4
4.700000E-9	-6.081620E-4
4.800000E-9	-6.252931E-4
4.900000E-9	-4.111539E-4
5.000000E-9	-1.541868E-4
5.100000E-9	3.768786E-4
5.200000E-9	2.826573E-4
5.300000E-9	1.456082E-4
5.400000E-9	1.712464E-5
5.500000E-9	-1.884490E-4
5.600000E-9	-1.541868E-4
5.700000E-9	-2.227113E-4
5.800000E-9	-1.370556E-4
5.900000E-9	-7.709663E-5
6.000000E-9	-3.340637E-4
6.100000E-9	-6.167275E-4
6.200000E-9	-7.794734E-4
6.300000E-9	-9.165225E-4
6.400000E-9	-8.565635E-4
6.500000E-9	-5.653341E-4
6.600000E-9	-6.497430E-9
6.700000E-9	4.882310E-4
6.800000E-9	7.280670E-4
6.900000E-9	8.908128E-4
7.000000E-9	8.565505E-4
7.100000E-9	6.509768E-4
7.200000E-9	1.284771E-4
7.300000E-9	-3.169326E-4
7.400000E-9	-4.625473E-4
7.500000E-9	-3.511949E-4
