Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	225
dt	100.000001E-12
time stamp (ms)	3:52:22 PM
	
Time	Amplitude
0.000000E+0	8.051571E-4
1.000000E-10	1.242001E-3
2.000000E-10	1.224870E-3
3.000000E-10	9.079439E-4
4.000000E-10	3.083540E-4
5.000000E-10	-8.566220E-5
6.000000E-10	-4.796784E-4
7.000000E-10	-5.310718E-4
8.000000E-10	-8.566220E-5
9.000000E-10	1.284771E-4
1.000000E-9	5.995834E-4
1.100000E-9	8.822472E-4
1.200000E-9	1.259132E-3
1.300000E-9	1.490403E-3
1.400000E-9	1.935812E-3
1.500000E-9	1.978640E-3
1.600000E-9	1.884419E-3
1.700000E-9	1.850157E-3
1.800000E-9	1.558927E-3
1.900000E-9	1.267698E-3
2.000000E-9	1.079255E-3
2.100000E-9	1.147780E-3
2.200000E-9	1.010731E-3
2.300000E-9	1.002165E-3
2.400000E-9	1.079255E-3
2.500000E-9	1.010731E-3
2.600000E-9	1.036427E-3
2.700000E-9	1.156345E-3
2.800000E-9	1.267698E-3
2.900000E-9	1.293395E-3
3.000000E-9	1.216304E-3
3.100000E-9	7.708948E-4
3.200000E-9	6.252801E-4
3.300000E-9	7.451981E-4
3.400000E-9	8.908128E-4
3.500000E-9	1.019296E-3
3.600000E-9	1.182042E-3
3.700000E-9	1.087821E-3
3.800000E-9	1.104952E-3
3.900000E-9	8.993784E-4
4.000000E-9	7.623292E-4
4.100000E-9	8.051571E-4
4.200000E-9	9.250751E-4
4.300000E-9	8.308538E-4
4.400000E-9	4.796654E-4
4.500000E-9	1.199115E-4
4.600000E-9	-2.569736E-4
4.700000E-9	-6.338587E-4
4.800000E-9	-9.250881E-4
4.900000E-9	-9.679159E-4
5.000000E-9	-7.623422E-4
5.100000E-9	-3.768916E-4
5.200000E-9	-1.970146E-4
5.300000E-9	5.138692E-5
5.400000E-9	1.970016E-4
5.500000E-9	1.199115E-4
5.600000E-9	3.083540E-4
5.700000E-9	2.483950E-4
5.800000E-9	4.282720E-4
5.900000E-9	5.310589E-4
6.000000E-9	7.708948E-4
6.100000E-9	8.394194E-4
6.200000E-9	8.822472E-4
6.300000E-9	9.422062E-4
6.400000E-9	7.965915E-4
6.500000E-9	7.623292E-4
6.600000E-9	6.681080E-4
6.700000E-9	6.081490E-4
6.800000E-9	8.479849E-4
6.900000E-9	9.165095E-4
7.000000E-9	7.366325E-4
7.100000E-9	7.794604E-4
7.200000E-9	8.051571E-4
7.300000E-9	9.679029E-4
7.400000E-9	1.259132E-3
7.500000E-9	1.516099E-3
7.600000E-9	1.567493E-3
