Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	263
dt	100.000001E-12
time stamp (ms)	3:59:33 PM
	
Time	Amplitude
0.000000E+0	-3.940134E-4
1.000000E-10	-5.824560E-4
2.000000E-10	-7.109395E-4
3.000000E-10	-7.452018E-4
4.000000E-10	-3.169233E-4
5.000000E-10	2.569953E-5
6.000000E-10	4.197158E-4
7.000000E-10	5.310682E-4
8.000000E-10	5.225026E-4
9.000000E-10	2.312732E-4
1.000000E-9	-5.995618E-5
1.100000E-9	-2.569389E-5
1.200000E-9	1.113552E-4
1.300000E-9	3.511912E-4
1.400000E-9	4.625436E-4
1.500000E-9	5.225026E-4
1.600000E-9	3.511912E-4
1.700000E-9	2.815796E-9
1.800000E-9	-3.854478E-4
1.900000E-9	-7.195051E-4
2.000000E-9	-8.822509E-4
2.100000E-9	-9.764722E-4
2.200000E-9	-9.936033E-4
2.300000E-9	-1.010734E-3
2.400000E-9	-9.165132E-4
2.500000E-9	-7.965952E-4
2.600000E-9	-5.995871E-4
2.700000E-9	-3.940134E-4
2.800000E-9	-2.483987E-4
2.900000E-9	-2.655299E-4
3.000000E-9	-3.340544E-4
3.100000E-9	-3.940134E-4
3.200000E-9	-4.197101E-4
3.300000E-9	-3.254889E-4
3.400000E-9	-2.055709E-4
3.500000E-9	-1.712832E-5
3.600000E-9	-1.884397E-4
3.700000E-9	-2.826610E-4
3.800000E-9	-5.567592E-4
3.900000E-9	-7.965952E-4
4.000000E-9	-9.422099E-4
4.100000E-9	-1.096390E-3
4.200000E-9	-1.301964E-3
4.300000E-9	-1.284833E-3
4.400000E-9	-1.139218E-3
4.500000E-9	-9.936033E-4
4.600000E-9	-6.509805E-4
4.700000E-9	-2.398331E-4
4.800000E-9	6.852738E-5
4.900000E-9	1.113552E-4
5.000000E-9	-1.884397E-4
5.100000E-9	-3.683167E-4
5.200000E-9	-4.968003E-4
5.300000E-9	-4.025790E-4
5.400000E-9	-1.713086E-4
5.500000E-9	2.569699E-4
5.600000E-9	5.567649E-4
5.700000E-9	6.766829E-4
5.800000E-9	4.796747E-4
5.900000E-9	8.565852E-5
6.000000E-9	-3.340544E-4
6.100000E-9	-8.394231E-4
6.200000E-9	-9.507755E-4
6.300000E-9	-8.736853E-4
6.400000E-9	-4.796691E-4
6.500000E-9	-2.483987E-4
6.600000E-9	-2.569643E-4
6.700000E-9	-3.940134E-4
6.800000E-9	-7.366362E-4
6.900000E-9	-1.130652E-3
7.000000E-9	-1.336226E-3
7.100000E-9	-1.242005E-3
7.200000E-9	-8.394231E-4
7.300000E-9	-2.055709E-4
