Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	262
dt	100.000001E-12
time stamp (ms)	3:59:21 PM
	
Time	Amplitude
0.000000E+0	1.250567E-3
1.000000E-10	6.595424E-4
2.000000E-10	5.995249E-5
3.000000E-10	-7.280800E-4
4.000000E-10	-1.430457E-3
5.000000E-10	-1.516112E-3
6.000000E-10	-1.104965E-3
7.000000E-10	-2.569736E-4
8.000000E-10	5.481900E-4
9.000000E-10	1.036427E-3
1.000000E-9	1.456140E-3
1.100000E-9	1.259132E-3
1.200000E-9	7.366325E-4
1.300000E-9	4.025753E-4
1.400000E-9	3.340507E-4
1.500000E-9	4.625343E-4
1.600000E-9	1.096386E-3
1.700000E-9	1.704542E-3
1.800000E-9	1.944378E-3
1.900000E-9	1.747370E-3
2.000000E-9	1.164911E-3
2.100000E-9	5.224933E-4
2.200000E-9	1.712464E-5
2.300000E-9	-3.597604E-4
2.400000E-9	-1.970146E-4
2.500000E-9	-5.139992E-5
2.600000E-9	2.740917E-4
2.700000E-9	2.312639E-4
2.800000E-9	3.426163E-4
2.900000E-9	5.481900E-4
3.000000E-9	6.252801E-4
3.100000E-9	7.623292E-4
3.200000E-9	7.794604E-4
3.300000E-9	8.736817E-4
3.400000E-9	5.824523E-4
3.500000E-9	4.967966E-4
3.600000E-9	2.912229E-4
3.700000E-9	3.768786E-4
3.800000E-9	3.768786E-4
3.900000E-9	4.796654E-4
4.000000E-9	5.053621E-4
4.100000E-9	5.910178E-4
4.200000E-9	6.509768E-4
4.300000E-9	5.738867E-4
4.400000E-9	8.394194E-4
4.500000E-9	6.938047E-4
4.600000E-9	5.224933E-4
4.700000E-9	1.970016E-4
4.800000E-9	-8.566220E-5
4.900000E-9	-8.566220E-5
5.000000E-9	7.708363E-5
5.100000E-9	4.368376E-4
5.200000E-9	6.167146E-4
5.300000E-9	1.207739E-3
5.400000E-9	1.190608E-3
5.500000E-9	1.361919E-3
5.600000E-9	1.087821E-3
5.700000E-9	7.623292E-4
5.800000E-9	4.111409E-4
5.900000E-9	3.426163E-4
6.000000E-9	4.282135E-5
6.100000E-9	8.559073E-6
6.200000E-9	1.970016E-4
6.300000E-9	1.027803E-4
6.400000E-9	7.708363E-5
6.500000E-9	-5.996549E-5
6.600000E-9	7.708363E-5
6.700000E-9	3.254852E-4
6.800000E-9	5.310589E-4
6.900000E-9	7.023703E-4
7.000000E-9	1.070690E-3
7.100000E-9	1.267698E-3
7.200000E-9	1.319091E-3
7.300000E-9	1.413313E-3
7.400000E-9	1.396181E-3
7.500000E-9	1.353354E-3
7.600000E-9	1.293395E-3
