Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	77
dt	100.000001E-12
time stamp (ms)	3:24:38 PM
	
Time	Amplitude
0.000000E+0	-6.167182E-4
1.000000E-10	-7.280706E-4
2.000000E-10	-8.051608E-4
3.000000E-10	-8.222919E-4
4.000000E-10	-5.396281E-4
5.000000E-10	-2.227020E-4
6.000000E-10	1.284864E-4
7.000000E-10	2.227076E-4
8.000000E-10	1.199208E-4
9.000000E-10	-2.312676E-4
1.000000E-9	-4.368413E-4
1.100000E-9	-7.708985E-4
1.200000E-9	-8.565542E-4
1.300000E-9	-6.852428E-4
1.400000E-9	-4.025790E-4
1.500000E-9	8.568386E-6
1.600000E-9	8.565852E-5
1.700000E-9	2.141421E-4
1.800000E-9	7.709295E-5
1.900000E-9	1.713396E-5
2.000000E-9	-8.565289E-5
2.100000E-9	-1.284807E-4
2.200000E-9	-3.597511E-4
2.300000E-9	-5.567592E-4
2.400000E-9	-7.195051E-4
2.500000E-9	-8.394231E-4
2.600000E-9	-7.623329E-4
2.700000E-9	-5.738904E-4
2.800000E-9	-2.055709E-4
2.900000E-9	6.852738E-5
3.000000E-9	5.139624E-5
3.100000E-9	-8.565289E-5
3.200000E-9	-4.111446E-4
3.300000E-9	-6.852428E-4
3.400000E-9	-6.595461E-4
3.500000E-9	-3.683167E-4
3.600000E-9	-3.425946E-5
3.700000E-9	2.826666E-4
3.800000E-9	3.940190E-4
3.900000E-9	2.141421E-4
4.000000E-9	-1.370463E-4
4.100000E-9	-4.968003E-4
4.200000E-9	-6.252838E-4
4.300000E-9	-5.396281E-4
4.400000E-9	-1.456119E-4
4.500000E-9	2.141421E-4
4.600000E-9	3.768879E-4
4.700000E-9	4.282813E-4
4.800000E-9	2.912322E-4
4.900000E-9	2.569953E-5
5.000000E-9	-1.627430E-4
5.100000E-9	-3.426200E-4
5.200000E-9	-3.169233E-4
5.300000E-9	-4.711035E-4
5.400000E-9	-3.597511E-4
5.500000E-9	-4.282757E-4
5.600000E-9	-5.824560E-4
5.700000E-9	-8.565542E-4
5.800000E-9	-1.002169E-3
5.900000E-9	-9.422099E-4
6.000000E-9	-6.167182E-4
6.100000E-9	-1.199152E-4
6.200000E-9	2.741011E-4
6.300000E-9	4.025846E-4
6.400000E-9	2.141421E-4
6.500000E-9	-1.884397E-4
6.600000E-9	-9.507755E-4
6.700000E-9	-1.456144E-3
6.800000E-9	-1.473275E-3
6.900000E-9	-1.036431E-3
7.000000E-9	-5.738904E-4
7.100000E-9	-1.884397E-4
7.200000E-9	-1.712832E-5
7.300000E-9	-4.539724E-4
