Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	226
dt	100.000001E-12
time stamp (ms)	3:52:33 PM
	
Time	Amplitude
0.000000E+0	-7.537674E-4
1.000000E-10	-5.995871E-4
2.000000E-10	-4.711035E-4
3.000000E-10	-6.167182E-4
4.000000E-10	-4.968003E-4
5.000000E-10	-5.310625E-4
6.000000E-10	-5.567592E-4
7.000000E-10	-4.968003E-4
8.000000E-10	-3.169233E-4
9.000000E-10	-3.511856E-4
1.000000E-9	-3.597511E-4
1.100000E-9	-2.826610E-4
1.200000E-9	-2.483987E-4
1.300000E-9	-3.425946E-5
1.400000E-9	-4.282504E-5
1.500000E-9	-6.852175E-5
1.600000E-9	-1.456119E-4
1.700000E-9	-3.511856E-4
1.800000E-9	-4.539724E-4
1.900000E-9	-4.539724E-4
2.000000E-9	-2.141364E-4
2.100000E-9	-1.199152E-4
2.200000E-9	-8.562754E-6
2.300000E-9	2.141421E-4
2.400000E-9	1.713142E-4
2.500000E-9	2.055765E-4
2.600000E-9	1.199208E-4
2.700000E-9	3.426510E-5
2.800000E-9	-5.139061E-5
2.900000E-9	-5.995618E-5
3.000000E-9	-2.912266E-4
3.100000E-9	-5.738904E-4
3.200000E-9	-8.308575E-4
3.300000E-9	-1.002169E-3
3.400000E-9	-1.036431E-3
3.500000E-9	-1.044997E-3
3.600000E-9	-9.422099E-4
3.700000E-9	-8.394231E-4
3.800000E-9	-7.537674E-4
3.900000E-9	-7.366362E-4
4.000000E-9	-6.338494E-4
4.100000E-9	-4.968003E-4
4.200000E-9	-2.227020E-4
4.300000E-9	1.798798E-4
4.400000E-9	4.539780E-4
4.500000E-9	4.111502E-4
4.600000E-9	3.597568E-4
4.700000E-9	5.996181E-5
4.800000E-9	-3.340544E-4
4.900000E-9	-4.968003E-4
5.000000E-9	-5.910215E-4
5.100000E-9	-7.023739E-4
5.200000E-9	-5.139314E-4
5.300000E-9	-2.997921E-4
5.400000E-9	-1.113496E-4
5.500000E-9	-5.995618E-5
5.600000E-9	1.284864E-4
5.700000E-9	-9.421846E-5
5.800000E-9	-2.483987E-4
5.900000E-9	-4.539724E-4
6.000000E-9	-5.567592E-4
6.100000E-9	-5.396281E-4
6.200000E-9	-3.940134E-4
6.300000E-9	-3.426200E-4
6.400000E-9	-3.340544E-4
6.500000E-9	-2.997921E-4
6.600000E-9	-4.368413E-4
6.700000E-9	-3.768823E-4
6.800000E-9	-3.426200E-4
6.900000E-9	-2.141364E-4
7.000000E-9	-1.712832E-5
7.100000E-9	2.484044E-4
7.200000E-9	2.398388E-4
7.300000E-9	5.139624E-5
