Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	139
dt	100.000001E-12
time stamp (ms)	3:36:11 PM
	
Time	Amplitude
0.000000E+0	3.511819E-4
1.000000E-10	4.710999E-4
2.000000E-10	2.483950E-4
3.000000E-10	9.421477E-5
4.000000E-10	-1.713179E-4
5.000000E-10	-2.227113E-4
6.000000E-10	-9.422777E-5
7.000000E-10	2.226983E-4
8.000000E-10	7.880260E-4
9.000000E-10	1.096386E-3
1.000000E-9	1.190608E-3
1.100000E-9	8.137227E-4
1.200000E-9	5.567556E-4
1.300000E-9	4.539687E-4
1.400000E-9	7.708948E-4
1.500000E-9	1.130649E-3
1.600000E-9	1.558927E-3
1.700000E-9	1.361919E-3
1.800000E-9	1.096386E-3
1.900000E-9	4.882310E-4
2.000000E-9	9.421477E-5
2.100000E-9	-6.497430E-9
2.200000E-9	1.712464E-5
2.300000E-9	3.340507E-4
2.400000E-9	4.967966E-4
2.500000E-9	3.683130E-4
2.600000E-9	3.597474E-4
2.700000E-9	-9.422777E-5
2.800000E-9	-3.254982E-4
2.900000E-9	-5.910308E-4
3.000000E-9	-4.197194E-4
3.100000E-9	-4.282850E-4
3.200000E-9	-1.798835E-4
3.300000E-9	-7.709663E-5
3.400000E-9	-2.055802E-4
3.500000E-9	-3.597604E-4
3.600000E-9	-6.681210E-4
3.700000E-9	-8.651291E-4
3.800000E-9	-5.653341E-4
3.900000E-9	8.559073E-6
4.000000E-9	8.394194E-4
4.100000E-9	1.473272E-3
4.200000E-9	1.721673E-3
4.300000E-9	1.798763E-3
4.400000E-9	1.618886E-3
4.500000E-9	1.182042E-3
4.600000E-9	7.109358E-4
4.700000E-9	4.710999E-4
4.800000E-9	3.768786E-4
4.900000E-9	4.197064E-4
5.000000E-9	4.539687E-4
5.100000E-9	4.625343E-4
5.200000E-9	2.398295E-4
5.300000E-9	4.539687E-4
5.400000E-9	8.137227E-4
5.500000E-9	8.394194E-4
5.600000E-9	8.651161E-4
5.700000E-9	7.965915E-4
5.800000E-9	6.338457E-4
5.900000E-9	4.796654E-4
6.000000E-9	7.537637E-4
6.100000E-9	6.766735E-4
6.200000E-9	6.938047E-4
6.300000E-9	5.139277E-4
6.400000E-9	3.083540E-4
6.500000E-9	8.559073E-6
6.600000E-9	1.199115E-4
6.700000E-9	2.226983E-4
6.800000E-9	8.394194E-4
6.900000E-9	1.498968E-3
7.000000E-9	1.867288E-3
7.100000E-9	1.987206E-3
7.200000E-9	1.790198E-3
7.300000E-9	1.344788E-3
7.400000E-9	8.993784E-4
7.500000E-9	6.424113E-4
7.600000E-9	4.967966E-4
