Study Name	044_18
Sample Name	2024-10-03
Run Name	spot00
Operator	Elena
Date	10/3/2024
Time	15:10
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	200
dt	100.000001E-12
time stamp (ms)	3:47:39 PM
	
Time	Amplitude
0.000000E+0	2.655262E-4
1.000000E-10	1.970016E-4
2.000000E-10	2.912229E-4
3.000000E-10	6.424113E-4
4.000000E-10	1.190608E-3
5.000000E-10	1.507534E-3
6.000000E-10	1.584624E-3
7.000000E-10	1.336222E-3
8.000000E-10	8.308538E-4
9.000000E-10	2.655262E-4
1.000000E-9	-5.139992E-5
1.100000E-9	-4.111539E-4
1.200000E-9	-4.111539E-4
1.300000E-9	-3.426293E-4
1.400000E-9	-4.111539E-4
1.500000E-9	-3.426293E-4
1.600000E-9	-5.567686E-4
1.700000E-9	-5.139407E-4
1.800000E-9	-2.398425E-4
1.900000E-9	-1.713764E-5
2.000000E-9	4.967966E-4
2.100000E-9	6.081490E-4
2.200000E-9	5.910178E-4
2.300000E-9	6.852391E-4
2.400000E-9	5.910178E-4
2.500000E-9	3.169196E-4
2.600000E-9	1.027803E-4
2.700000E-9	9.421477E-5
2.800000E-9	3.768786E-4
2.900000E-9	5.738867E-4
3.000000E-9	9.250751E-4
3.100000E-9	1.027862E-3
3.200000E-9	1.113518E-3
3.300000E-9	1.199173E-3
3.400000E-9	1.156345E-3
3.500000E-9	1.310526E-3
3.600000E-9	1.250567E-3
3.700000E-9	1.190608E-3
3.800000E-9	1.096386E-3
3.900000E-9	8.394194E-4
4.000000E-9	5.139277E-4
4.100000E-9	3.768786E-4
4.200000E-9	2.226983E-4
4.300000E-9	2.997885E-4
4.400000E-9	5.910178E-4
4.500000E-9	7.023703E-4
4.600000E-9	5.995834E-4
4.700000E-9	3.940097E-4
4.800000E-9	3.940097E-4
4.900000E-9	3.340507E-4
5.000000E-9	5.738867E-4
5.100000E-9	7.280670E-4
5.200000E-9	8.736817E-4
5.300000E-9	9.850341E-4
5.400000E-9	9.336407E-4
5.500000E-9	4.454032E-4
5.600000E-9	1.713049E-4
5.700000E-9	5.138692E-5
5.800000E-9	-1.541868E-4
5.900000E-9	-5.139992E-5
6.000000E-9	-6.853106E-5
6.100000E-9	-1.199245E-4
6.200000E-9	5.995249E-5
6.300000E-9	4.282135E-5
6.400000E-9	1.713049E-4
6.500000E-9	2.997885E-4
6.600000E-9	4.967966E-4
6.700000E-9	5.995834E-4
6.800000E-9	8.651161E-4
6.900000E-9	1.233436E-3
7.000000E-9	1.430444E-3
7.100000E-9	1.576058E-3
7.200000E-9	1.456140E-3
7.300000E-9	1.130649E-3
7.400000E-9	8.394194E-4
7.500000E-9	7.023703E-4
7.600000E-9	7.623292E-4
