Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	368
dt	50.000001E-12
time stamp (ms)	5:01:59 PM
	
Time	Amplitude
0.000000E+0	5.139431E-4
5.000000E-11	5.653365E-4
1.000000E-10	6.681233E-4
1.500000E-10	7.452135E-4
2.000000E-10	6.338610E-4
2.500000E-10	4.111562E-4
3.000000E-10	2.141481E-4
3.500000E-10	9.423012E-5
4.000000E-10	-8.556723E-6
4.500000E-10	-1.284747E-4
5.000000E-10	-1.884337E-4
5.500000E-10	-1.370403E-4
6.000000E-10	1.713999E-5
6.500000E-10	2.227137E-4
7.000000E-10	4.796808E-4
7.500000E-10	7.623446E-4
8.000000E-10	1.010746E-3
8.500000E-10	1.224885E-3
9.000000E-10	1.387631E-3
9.500000E-10	1.507549E-3
1.000000E-9	1.541811E-3
1.050000E-9	1.447590E-3
1.100000E-9	1.242017E-3
1.150000E-9	1.002181E-3
1.200000E-9	8.051724E-4
1.250000E-9	6.252955E-4
1.300000E-9	4.368529E-4
1.350000E-9	2.826727E-4
1.400000E-9	2.227137E-4
1.450000E-9	2.569760E-4
1.500000E-9	3.340661E-4
1.550000E-9	4.111562E-4
1.600000E-9	5.396398E-4
1.650000E-9	7.109512E-4
1.700000E-9	7.794757E-4
1.750000E-9	7.623446E-4
1.800000E-9	7.366479E-4
1.850000E-9	7.195167E-4
1.900000E-9	6.595578E-4
1.950000E-9	5.567709E-4
2.000000E-9	4.368529E-4
2.050000E-9	3.255005E-4
2.100000E-9	2.484104E-4
2.150000E-9	1.798858E-4
2.200000E-9	1.456235E-4
2.250000E-9	1.713203E-4
2.300000E-9	2.398448E-4
2.350000E-9	3.426317E-4
2.400000E-9	4.968119E-4
2.450000E-9	6.167299E-4
2.500000E-9	7.023856E-4
2.550000E-9	8.308692E-4
2.600000E-9	1.019312E-3
2.650000E-9	1.182058E-3
2.700000E-9	1.293410E-3
2.750000E-9	1.396197E-3
2.800000E-9	1.447590E-3
2.850000E-9	1.447590E-3
2.900000E-9	1.473287E-3
2.950000E-9	1.498984E-3
3.000000E-9	1.421893E-3
3.050000E-9	1.233451E-3
3.100000E-9	1.019312E-3
3.150000E-9	8.051724E-4
3.200000E-9	5.225086E-4
3.250000E-9	1.456235E-4
3.300000E-9	-2.055648E-4
3.350000E-9	-4.625319E-4
3.400000E-9	-6.509745E-4
3.450000E-9	-7.537613E-4
3.500000E-9	-7.537613E-4
3.550000E-9	-6.852368E-4
3.600000E-9	-5.910155E-4
3.650000E-9	-4.111385E-4
3.700000E-9	-1.884337E-4
3.750000E-9	-5.995014E-5
3.800000E-9	-2.568786E-5
3.850000E-9	-1.712229E-5
3.900000E-9	-5.138457E-5
3.950000E-9	-1.969993E-4
4.000000E-9	-3.768762E-4
4.050000E-9	-5.310565E-4
4.100000E-9	-6.595401E-4
4.150000E-9	-7.109335E-4
4.200000E-9	-6.938023E-4
4.250000E-9	-5.824499E-4
4.300000E-9	-3.597451E-4
4.350000E-9	-1.027780E-4
4.400000E-9	5.140227E-5
4.450000E-9	1.627547E-4
4.500000E-9	3.768939E-4
4.550000E-9	5.824676E-4
4.600000E-9	5.910332E-4
