Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	414
dt	50.000001E-12
time stamp (ms)	5:11:02 PM
	
Time	Amplitude
0.000000E+0	1.721671E-3
5.000000E-11	1.738802E-3
1.000000E-10	1.516097E-3
1.500000E-10	1.284827E-3
2.000000E-10	1.207736E-3
2.500000E-10	1.027859E-3
3.000000E-10	5.995810E-4
3.500000E-10	2.226959E-4
4.000000E-10	5.138449E-5
4.500000E-10	-1.970170E-4
5.000000E-10	-5.482054E-4
5.500000E-10	-6.595578E-4
6.000000E-10	-5.739021E-4
6.500000E-10	-6.509923E-4
7.000000E-10	-7.623447E-4
7.500000E-10	-6.252956E-4
8.000000E-10	-4.197219E-4
8.500000E-10	-4.111563E-4
9.000000E-10	-4.197219E-4
9.500000E-10	-2.912383E-4
1.000000E-9	-1.541892E-4
1.050000E-9	-1.713203E-4
1.100000E-9	-2.227138E-4
1.150000E-9	-1.284925E-4
1.200000E-9	9.421234E-5
1.250000E-9	2.398270E-4
1.300000E-9	2.655237E-4
1.350000E-9	4.111384E-4
1.400000E-9	7.023678E-4
1.450000E-9	8.479825E-4
1.500000E-9	8.222858E-4
1.550000E-9	8.822448E-4
1.600000E-9	9.764661E-4
1.650000E-9	8.908104E-4
1.700000E-9	7.194990E-4
1.750000E-9	6.852367E-4
1.800000E-9	6.852367E-4
1.850000E-9	5.310564E-4
1.900000E-9	3.340483E-4
1.950000E-9	2.826549E-4
2.000000E-9	3.083516E-4
2.050000E-9	2.740893E-4
2.100000E-9	2.141303E-4
2.150000E-9	2.655237E-4
2.200000E-9	3.854417E-4
2.250000E-9	4.282696E-4
2.300000E-9	3.340483E-4
2.350000E-9	2.740893E-4
2.400000E-9	2.997860E-4
2.450000E-9	2.483926E-4
2.500000E-9	9.421234E-5
2.550000E-9	1.712221E-5
2.600000E-9	1.370402E-4
2.650000E-9	2.141303E-4
2.700000E-9	1.284746E-4
2.750000E-9	9.421234E-5
2.800000E-9	1.199090E-4
2.850000E-9	8.556635E-6
2.900000E-9	-2.055826E-4
2.950000E-9	-2.826728E-4
3.000000E-9	-2.227138E-4
3.050000E-9	-3.169350E-4
3.100000E-9	-5.053776E-4
3.150000E-9	-4.968120E-4
3.200000E-9	-2.998039E-4
3.250000E-9	-2.227138E-4
3.300000E-9	-2.055826E-4
3.350000E-9	-3.427122E-5
3.400000E-9	1.541713E-4
3.450000E-9	1.798680E-4
3.500000E-9	2.226959E-4
3.550000E-9	3.340483E-4
3.600000E-9	2.655237E-4
3.650000E-9	-8.574505E-6
3.700000E-9	-2.141482E-4
3.750000E-9	-3.169350E-4
3.800000E-9	-4.968120E-4
3.850000E-9	-7.452135E-4
3.900000E-9	-9.679184E-4
3.950000E-9	-1.045008E-3
4.000000E-9	-9.936151E-4
4.050000E-9	-9.079594E-4
4.100000E-9	-7.623447E-4
4.150000E-9	-4.454186E-4
4.200000E-9	-9.423021E-5
4.250000E-9	4.281892E-5
4.300000E-9	1.199090E-4
4.350000E-9	4.111384E-4
4.400000E-9	6.852367E-4
4.450000E-9	6.509744E-4
4.500000E-9	5.139253E-4
4.550000E-9	5.053597E-4
