Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	538
dt	50.000001E-12
time stamp (ms)	5:35:26 PM
	
Time	Amplitude
0.000000E+0	1.113435E-4
5.000000E-11	-9.423021E-5
1.000000E-10	-2.055826E-4
1.500000E-10	-2.398449E-4
2.000000E-10	-2.741072E-4
2.500000E-10	-1.970170E-4
3.000000E-10	4.281892E-5
3.500000E-10	2.997860E-4
4.000000E-10	5.224908E-4
4.500000E-10	8.394169E-4
5.000000E-10	1.147777E-3
5.500000E-10	1.301958E-3
6.000000E-10	1.404745E-3
6.500000E-10	1.481835E-3
7.000000E-10	1.413310E-3
7.500000E-10	1.233433E-3
8.000000E-10	1.079253E-3
8.500000E-10	8.736792E-4
9.000000E-10	5.139253E-4
9.500000E-10	1.884336E-4
1.000000E-9	1.199090E-4
1.050000E-9	7.708120E-5
1.100000E-9	-9.423021E-5
1.150000E-9	-2.484105E-4
1.200000E-9	-2.569760E-4
1.250000E-9	-2.141482E-4
1.300000E-9	-2.055826E-4
1.350000E-9	-2.312793E-4
1.400000E-9	-3.511973E-4
1.450000E-9	-5.824677E-4
1.500000E-9	-8.051725E-4
1.550000E-9	-9.422217E-4
1.600000E-9	-1.062140E-3
1.650000E-9	-1.190623E-3
1.700000E-9	-1.336238E-3
1.750000E-9	-1.439025E-3
1.800000E-9	-1.498984E-3
1.850000E-9	-1.516115E-3
1.900000E-9	-1.421894E-3
1.950000E-9	-1.233451E-3
2.000000E-9	-1.002181E-3
2.050000E-9	-7.623447E-4
2.100000E-9	-4.454186E-4
2.150000E-9	-6.853350E-5
2.200000E-9	2.483926E-4
2.250000E-9	4.368351E-4
2.300000E-9	4.882286E-4
2.350000E-9	4.197040E-4
2.400000E-9	2.312615E-4
2.450000E-9	-3.427122E-5
2.500000E-9	-3.340662E-4
2.550000E-9	-6.509923E-4
2.600000E-9	-1.019312E-3
2.650000E-9	-1.421894E-3
2.700000E-9	-1.738820E-3
2.750000E-9	-1.850172E-3
2.800000E-9	-1.730254E-3
2.850000E-9	-1.533246E-3
2.900000E-9	-1.336238E-3
2.950000E-9	-1.045008E-3
3.000000E-9	-5.310743E-4
3.050000E-9	5.138449E-5
3.100000E-9	4.882286E-4
3.150000E-9	8.394169E-4
3.200000E-9	1.233433E-3
3.250000E-9	1.618884E-3
3.300000E-9	1.747367E-3
3.350000E-9	1.678843E-3
3.400000E-9	1.644581E-3
3.450000E-9	1.610318E-3
3.500000E-9	1.327654E-3
3.550000E-9	9.250726E-4
3.600000E-9	6.338433E-4
3.650000E-9	4.539663E-4
3.700000E-9	3.426139E-4
3.750000E-9	3.083516E-4
3.800000E-9	2.655237E-4
3.850000E-9	1.541713E-4
3.900000E-9	1.199090E-4
3.950000E-9	1.541713E-4
4.000000E-9	2.312615E-4
4.050000E-9	2.826549E-4
4.100000E-9	2.055647E-4
4.150000E-9	-8.574505E-6
4.200000E-9	-1.713203E-4
4.250000E-9	-3.169350E-4
4.300000E-9	-5.310743E-4
4.350000E-9	-6.852545E-4
4.400000E-9	-7.537791E-4
4.450000E-9	-9.679184E-4
4.500000E-9	-1.199189E-3
