Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	64
dt	50.000001E-12
time stamp (ms)	4:02:21 PM
	
Time	Amplitude
0.000000E+0	8.556635E-6
5.000000E-11	-1.370581E-4
1.000000E-10	-1.113613E-4
1.500000E-10	-1.541892E-4
2.000000E-10	-2.912383E-4
2.500000E-10	-2.912383E-4
3.000000E-10	-1.370581E-4
3.500000E-10	-7.709907E-5
4.000000E-10	-1.113613E-4
4.500000E-10	3.425335E-5
5.000000E-10	3.254827E-4
5.500000E-10	4.368351E-4
6.000000E-10	4.282696E-4
6.500000E-10	4.882286E-4
7.000000E-10	5.910154E-4
7.500000E-10	5.824498E-4
8.000000E-10	4.967941E-4
8.500000E-10	5.396220E-4
9.000000E-10	6.252777E-4
9.500000E-10	5.910154E-4
1.000000E-9	5.224908E-4
1.050000E-9	5.910154E-4
1.100000E-9	7.194990E-4
1.150000E-9	7.623268E-4
1.200000E-9	8.308514E-4
1.250000E-9	9.422038E-4
1.300000E-9	1.002163E-3
1.350000E-9	1.010728E-3
1.400000E-9	1.027859E-3
1.450000E-9	1.027859E-3
1.500000E-9	9.850316E-4
1.550000E-9	9.764661E-4
1.600000E-9	9.593349E-4
1.650000E-9	8.993759E-4
1.700000E-9	8.651137E-4
1.750000E-9	8.479825E-4
1.800000E-9	7.794580E-4
1.850000E-9	7.794580E-4
1.900000E-9	9.336382E-4
1.950000E-9	1.019294E-3
2.000000E-9	9.422038E-4
2.050000E-9	9.507694E-4
2.100000E-9	1.062122E-3
2.150000E-9	1.027859E-3
2.200000E-9	8.479825E-4
2.250000E-9	7.194990E-4
2.300000E-9	5.995810E-4
2.350000E-9	3.340483E-4
2.400000E-9	5.995006E-5
2.450000E-9	-1.199269E-4
2.500000E-9	-2.484105E-4
2.550000E-9	-4.454186E-4
2.600000E-9	-6.852545E-4
2.650000E-9	-8.736971E-4
2.700000E-9	-8.565660E-4
2.750000E-9	-6.938201E-4
2.800000E-9	-5.567710E-4
2.850000E-9	-4.539842E-4
2.900000E-9	-2.569760E-4
2.950000E-9	-5.996793E-5
3.000000E-9	4.281892E-5
3.050000E-9	2.141303E-4
3.100000E-9	4.454007E-4
3.150000E-9	4.539663E-4
3.200000E-9	3.254827E-4
3.250000E-9	3.597450E-4
3.300000E-9	4.111384E-4
3.350000E-9	1.969992E-4
3.400000E-9	-5.140236E-5
3.450000E-9	-1.113613E-4
3.500000E-9	-1.627548E-4
3.550000E-9	-2.912383E-4
3.600000E-9	-3.854596E-4
3.650000E-9	-4.111563E-4
3.700000E-9	-3.768940E-4
3.750000E-9	-2.569760E-4
3.800000E-9	-1.027958E-4
3.850000E-9	4.281892E-5
3.900000E-9	2.226959E-4
3.950000E-9	4.282696E-4
4.000000E-9	5.910154E-4
4.050000E-9	7.623268E-4
4.100000E-9	9.593349E-4
4.150000E-9	1.027859E-3
4.200000E-9	9.336382E-4
4.250000E-9	8.565481E-4
4.300000E-9	7.965891E-4
4.350000E-9	4.967941E-4
4.400000E-9	1.027779E-4
4.450000E-9	-5.996793E-5
4.500000E-9	-9.423021E-5
4.550000E-9	-3.683285E-4
