Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	199
dt	50.000001E-12
time stamp (ms)	4:28:50 PM
	
Time	Amplitude
0.000000E+0	-7.023679E-4
5.000000E-11	-7.880236E-4
1.000000E-10	-8.565482E-4
1.500000E-10	-8.137203E-4
2.000000E-10	-6.766712E-4
2.500000E-10	-5.738844E-4
3.000000E-10	-4.368352E-4
3.500000E-10	-2.655238E-4
4.000000E-10	-2.055648E-4
4.500000E-10	-1.713026E-4
5.000000E-10	-2.568786E-5
5.500000E-10	5.140227E-5
6.000000E-10	1.713999E-5
6.500000E-10	5.140227E-5
7.000000E-10	1.284924E-4
7.500000E-10	1.284924E-4
8.000000E-10	1.541891E-4
8.500000E-10	2.312792E-4
9.000000E-10	2.655415E-4
9.500000E-10	2.227137E-4
1.000000E-9	1.370580E-4
1.050000E-9	4.283670E-5
1.100000E-9	-2.568786E-5
1.150000E-9	-1.199091E-4
1.200000E-9	-2.997861E-4
1.250000E-9	-4.025730E-4
1.300000E-9	-3.597451E-4
1.350000E-9	-2.483927E-4
1.400000E-9	-1.027780E-4
1.450000E-9	1.713203E-4
1.500000E-9	5.225086E-4
1.550000E-9	8.137380E-4
1.600000E-9	1.070705E-3
1.650000E-9	1.379066E-3
1.700000E-9	1.704557E-3
1.750000E-9	1.910131E-3
1.800000E-9	1.961524E-3
1.850000E-9	1.935828E-3
1.900000E-9	1.850172E-3
1.950000E-9	1.670295E-3
2.000000E-9	1.379066E-3
2.050000E-9	1.002181E-3
2.100000E-9	6.424266E-4
2.150000E-9	3.768939E-4
2.200000E-9	1.199268E-4
2.250000E-9	-2.141304E-4
2.300000E-9	-4.368352E-4
2.350000E-9	-5.053598E-4
2.400000E-9	-6.424089E-4
2.450000E-9	-8.051547E-4
2.500000E-9	-7.623269E-4
2.550000E-9	-6.338433E-4
2.600000E-9	-5.910155E-4
2.650000E-9	-4.796631E-4
2.700000E-9	-2.312615E-4
2.750000E-9	-1.712229E-5
2.800000E-9	2.055825E-4
2.850000E-9	5.053775E-4
2.900000E-9	8.308692E-4
2.950000E-9	1.147795E-3
3.000000E-9	1.430459E-3
3.050000E-9	1.627467E-3
3.100000E-9	1.815910E-3
3.150000E-9	1.995787E-3
3.200000E-9	2.004352E-3
3.250000E-9	1.944393E-3
3.300000E-9	1.978656E-3
3.350000E-9	1.918697E-3
3.400000E-9	1.678861E-3
3.450000E-9	1.490418E-3
3.500000E-9	1.413328E-3
3.550000E-9	1.250582E-3
3.600000E-9	9.850494E-4
3.650000E-9	7.280823E-4
3.700000E-9	4.796808E-4
3.750000E-9	2.055825E-4
3.800000E-9	-7.708128E-5
3.850000E-9	-3.768762E-4
3.900000E-9	-6.595401E-4
3.950000E-9	-8.479826E-4
4.000000E-9	-9.593350E-4
4.050000E-9	-1.036425E-3
4.100000E-9	-1.044991E-3
4.150000E-9	-9.250727E-4
4.200000E-9	-7.280646E-4
4.250000E-9	-5.224909E-4
4.300000E-9	-2.826550E-4
4.350000E-9	-6.851571E-5
4.400000E-9	5.140227E-5
4.450000E-9	1.370580E-4
4.500000E-9	2.826727E-4
4.550000E-9	3.255005E-4
