Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	338
dt	50.000001E-12
time stamp (ms)	4:56:05 PM
	
Time	Amplitude
0.000000E+0	1.233433E-3
5.000000E-11	1.199171E-3
1.000000E-10	1.053556E-3
1.500000E-10	8.736792E-4
2.000000E-10	8.651137E-4
2.500000E-10	9.764661E-4
3.000000E-10	9.079415E-4
3.500000E-10	6.167121E-4
4.000000E-10	4.625319E-4
4.500000E-10	5.053597E-4
5.000000E-10	4.368351E-4
5.500000E-10	2.055647E-4
6.000000E-10	5.138449E-5
6.500000E-10	-8.574505E-6
7.000000E-10	-9.423021E-5
7.500000E-10	-1.970170E-4
8.000000E-10	-1.713203E-4
8.500000E-10	-8.934876E-9
9.000000E-10	1.284746E-4
9.500000E-10	9.421234E-5
1.000000E-9	1.627369E-4
1.050000E-9	3.683106E-4
1.100000E-9	4.625319E-4
1.150000E-9	4.368351E-4
1.200000E-9	5.481876E-4
1.250000E-9	6.852367E-4
1.300000E-9	5.567531E-4
1.350000E-9	2.912205E-4
1.400000E-9	1.370402E-4
1.450000E-9	8.556635E-6
1.500000E-9	-2.826728E-4
1.550000E-9	-5.910333E-4
1.600000E-9	-7.366480E-4
1.650000E-9	-7.109513E-4
1.700000E-9	-5.910333E-4
1.750000E-9	-5.053776E-4
1.800000E-9	-3.683285E-4
1.850000E-9	-8.566464E-5
1.900000E-9	2.055647E-4
1.950000E-9	4.368351E-4
2.000000E-9	7.023678E-4
2.050000E-9	9.507694E-4
2.100000E-9	1.002163E-3
2.150000E-9	8.822448E-4
2.200000E-9	7.880235E-4
2.250000E-9	7.023678E-4
2.300000E-9	5.738843E-4
2.350000E-9	4.025729E-4
2.400000E-9	2.655237E-4
2.450000E-9	2.141303E-4
2.500000E-9	2.141303E-4
2.550000E-9	2.055647E-4
2.600000E-9	2.912205E-4
2.650000E-9	5.653187E-4
2.700000E-9	7.708924E-4
2.750000E-9	7.708924E-4
2.800000E-9	8.137202E-4
2.850000E-9	1.087818E-3
2.900000E-9	1.319089E-3
2.950000E-9	1.310523E-3
3.000000E-9	1.224868E-3
3.050000E-9	1.233433E-3
3.100000E-9	1.216302E-3
3.150000E-9	1.053556E-3
3.200000E-9	8.479825E-4
3.250000E-9	6.852367E-4
3.300000E-9	4.882286E-4
3.350000E-9	2.055647E-4
3.400000E-9	1.712221E-5
3.450000E-9	3.425335E-5
3.500000E-9	1.627369E-4
3.550000E-9	2.740893E-4
3.600000E-9	4.796630E-4
3.650000E-9	8.651137E-4
3.700000E-9	1.241999E-3
3.750000E-9	1.404745E-3
3.800000E-9	1.601753E-3
3.850000E-9	2.012900E-3
3.900000E-9	2.209908E-3
3.950000E-9	1.978638E-3
4.000000E-9	1.790195E-3
4.050000E-9	1.824458E-3
4.100000E-9	1.627449E-3
4.150000E-9	1.130646E-3
4.200000E-9	8.736792E-4
4.250000E-9	9.165071E-4
4.300000E-9	8.051547E-4
4.350000E-9	6.167121E-4
4.400000E-9	7.194990E-4
4.450000E-9	1.070687E-3
4.500000E-9	1.224868E-3
4.550000E-9	1.113515E-3
4.600000E-9	1.096384E-3
