Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	386
dt	50.000001E-12
time stamp (ms)	5:05:32 PM
	
Time	Amplitude
0.000000E+0	2.655415E-4
5.000000E-11	4.796808E-4
1.000000E-10	6.509922E-4
1.500000E-10	8.223036E-4
2.000000E-10	9.593527E-4
2.500000E-10	9.507871E-4
3.000000E-10	8.308692E-4
3.500000E-10	6.252955E-4
4.000000E-10	2.569760E-4
4.500000E-10	-1.370403E-4
5.000000E-10	-4.539664E-4
5.500000E-10	-7.708925E-4
6.000000E-10	-1.062122E-3
6.500000E-10	-1.164909E-3
7.000000E-10	-1.113515E-3
7.500000E-10	-9.679006E-4
8.000000E-10	-7.451958E-4
8.500000E-10	-4.625319E-4
9.000000E-10	-1.541714E-4
9.500000E-10	2.141481E-4
1.000000E-9	5.910332E-4
1.050000E-9	8.993937E-4
1.100000E-9	1.130664E-3
1.150000E-9	1.242017E-3
1.200000E-9	1.250582E-3
1.250000E-9	1.182058E-3
1.300000E-9	1.036443E-3
1.350000E-9	7.966069E-4
1.400000E-9	5.739020E-4
1.450000E-9	3.854595E-4
1.500000E-9	1.884514E-4
1.550000E-9	1.713999E-5
1.600000E-9	-6.851571E-5
1.650000E-9	-8.564685E-5
1.700000E-9	-4.281900E-5
1.750000E-9	6.853341E-5
1.800000E-9	2.055825E-4
1.850000E-9	3.426317E-4
1.900000E-9	4.968119E-4
1.950000E-9	6.424266E-4
2.000000E-9	7.366479E-4
2.050000E-9	8.137380E-4
2.100000E-9	9.079593E-4
2.150000E-9	9.764838E-4
2.200000E-9	9.079593E-4
2.250000E-9	7.709102E-4
2.300000E-9	8.051724E-4
2.350000E-9	9.679183E-4
2.400000E-9	1.027877E-3
2.450000E-9	1.027877E-3
2.500000E-9	1.104967E-3
2.550000E-9	1.147795E-3
2.600000E-9	1.139230E-3
2.650000E-9	1.164926E-3
2.700000E-9	1.156361E-3
2.750000E-9	1.045008E-3
2.800000E-9	9.336560E-4
2.850000E-9	8.051724E-4
2.900000E-9	5.739020E-4
2.950000E-9	3.597628E-4
3.000000E-9	2.569760E-4
3.050000E-9	1.370580E-4
3.100000E-9	-2.568786E-5
3.150000E-9	-1.284747E-4
3.200000E-9	-1.713026E-4
3.250000E-9	-1.713026E-4
3.300000E-9	-1.199091E-4
3.350000E-9	-7.708128E-5
3.400000E-9	-9.421242E-5
3.450000E-9	-7.708128E-5
3.500000E-9	4.283670E-5
3.550000E-9	1.713203E-4
3.600000E-9	1.713203E-4
3.650000E-9	6.853341E-5
3.700000E-9	-5.138457E-5
3.750000E-9	-1.199091E-4
3.800000E-9	-1.370403E-4
3.850000E-9	-1.969993E-4
3.900000E-9	-3.426140E-4
3.950000E-9	-4.796631E-4
4.000000E-9	-4.796631E-4
4.050000E-9	-3.683107E-4
4.100000E-9	-1.798681E-4
4.150000E-9	1.199268E-4
4.200000E-9	4.282874E-4
4.250000E-9	6.167299E-4
4.300000E-9	7.880413E-4
4.350000E-9	1.010746E-3
4.400000E-9	1.122099E-3
4.450000E-9	1.070705E-3
4.500000E-9	1.053574E-3
4.550000E-9	1.010746E-3
