Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	649
dt	50.000001E-12
time stamp (ms)	5:57:11 PM
	
Time	Amplitude
0.000000E+0	-3.597629E-4
5.000000E-11	-2.998039E-4
1.000000E-10	-2.741072E-4
1.500000E-10	-2.655416E-4
2.000000E-10	-1.627548E-4
2.500000E-10	-2.570565E-5
3.000000E-10	-8.934876E-9
3.500000E-10	4.281892E-5
4.000000E-10	2.226959E-4
4.500000E-10	4.539663E-4
5.000000E-10	6.338433E-4
5.500000E-10	7.794580E-4
6.000000E-10	8.565481E-4
6.500000E-10	9.336382E-4
7.000000E-10	1.096384E-3
7.500000E-10	1.207736E-3
8.000000E-10	1.104950E-3
8.500000E-10	8.479825E-4
9.000000E-10	5.738843E-4
9.500000E-10	2.569582E-4
1.000000E-9	-1.284925E-4
1.050000E-9	-4.368530E-4
1.100000E-9	-6.252956E-4
1.150000E-9	-8.051725E-4
1.200000E-9	-9.507872E-4
1.250000E-9	-9.679184E-4
1.300000E-9	-7.709103E-4
1.350000E-9	-4.454186E-4
1.400000E-9	-2.055826E-4
1.450000E-9	-6.853350E-5
1.500000E-9	1.969992E-4
1.550000E-9	5.567531E-4
1.600000E-9	7.794580E-4
1.650000E-9	9.336382E-4
1.700000E-9	1.156343E-3
1.750000E-9	1.241999E-3
1.800000E-9	1.113515E-3
1.850000E-9	9.507694E-4
1.900000E-9	8.222858E-4
1.950000E-9	6.681055E-4
2.000000E-9	5.653187E-4
2.050000E-9	4.197040E-4
2.100000E-9	1.456058E-4
2.150000E-9	-5.140236E-5
2.200000E-9	-5.996793E-5
2.250000E-9	-5.140236E-5
2.300000E-9	-8.934876E-9
2.350000E-9	1.541713E-4
2.400000E-9	2.826549E-4
2.450000E-9	3.940073E-4
2.500000E-9	6.595400E-4
2.550000E-9	9.679005E-4
2.600000E-9	1.122081E-3
2.650000E-9	1.199171E-3
2.700000E-9	1.259130E-3
2.750000E-9	1.182040E-3
2.800000E-9	1.079253E-3
2.850000E-9	9.850316E-4
2.900000E-9	7.623268E-4
2.950000E-9	5.396220E-4
3.000000E-9	4.454007E-4
3.050000E-9	3.597450E-4
3.100000E-9	3.169172E-4
3.150000E-9	4.282696E-4
3.200000E-9	5.310564E-4
3.250000E-9	4.967941E-4
3.300000E-9	4.967941E-4
3.350000E-9	5.910154E-4
3.400000E-9	5.396220E-4
3.450000E-9	3.683106E-4
3.500000E-9	2.826549E-4
3.550000E-9	2.912205E-4
3.600000E-9	3.854417E-4
3.650000E-9	4.967941E-4
3.700000E-9	5.567531E-4
3.750000E-9	6.338433E-4
3.800000E-9	7.708924E-4
3.850000E-9	8.736792E-4
3.900000E-9	9.422038E-4
3.950000E-9	1.070687E-3
4.000000E-9	1.079253E-3
4.050000E-9	8.651137E-4
4.100000E-9	6.766711E-4
4.150000E-9	6.081465E-4
4.200000E-9	4.197040E-4
4.250000E-9	1.541713E-4
4.300000E-9	8.564677E-5
4.350000E-9	1.713025E-4
4.400000E-9	2.226959E-4
4.450000E-9	3.083516E-4
4.500000E-9	5.139253E-4
4.550000E-9	7.023678E-4
4.600000E-9	7.880235E-4
