Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	222
dt	50.000001E-12
time stamp (ms)	4:33:20 PM
	
Time	Amplitude
0.000000E+0	2.484104E-4
5.000000E-11	-4.281900E-5
1.000000E-10	-1.798681E-4
1.500000E-10	-2.997861E-4
2.000000E-10	-5.053598E-4
2.500000E-10	-6.595401E-4
3.000000E-10	-6.509745E-4
3.500000E-10	-5.910155E-4
4.000000E-10	-5.139254E-4
4.500000E-10	-3.426140E-4
5.000000E-10	-1.370403E-4
5.500000E-10	4.283670E-5
6.000000E-10	2.912382E-4
6.500000E-10	5.910332E-4
7.000000E-10	8.051724E-4
7.500000E-10	9.250904E-4
8.000000E-10	1.053574E-3
8.500000E-10	1.190623E-3
9.000000E-10	1.293410E-3
9.500000E-10	1.353369E-3
1.000000E-9	1.353369E-3
1.050000E-9	1.284844E-3
1.100000E-9	1.207754E-3
1.150000E-9	1.096402E-3
1.200000E-9	9.336560E-4
1.250000E-9	8.137380E-4
1.300000E-9	7.109512E-4
1.350000E-9	5.310742E-4
1.400000E-9	3.511972E-4
1.450000E-9	2.998038E-4
1.500000E-9	2.826727E-4
1.550000E-9	2.398448E-4
1.600000E-9	2.569760E-4
1.650000E-9	3.768939E-4
1.700000E-9	4.539841E-4
1.750000E-9	4.796808E-4
1.800000E-9	5.824676E-4
1.850000E-9	7.537790E-4
1.900000E-9	8.736970E-4
1.950000E-9	9.422216E-4
2.000000E-9	9.850494E-4
2.050000E-9	1.019312E-3
2.100000E-9	1.027877E-3
2.150000E-9	1.053574E-3
2.200000E-9	1.053574E-3
2.250000E-9	1.002181E-3
2.300000E-9	9.422216E-4
2.350000E-9	8.565659E-4
2.400000E-9	7.280823E-4
2.450000E-9	5.910332E-4
2.500000E-9	5.225086E-4
2.550000E-9	4.454185E-4
2.600000E-9	3.340661E-4
2.650000E-9	2.227137E-4
2.700000E-9	1.370580E-4
2.750000E-9	9.423012E-5
2.800000E-9	1.113613E-4
2.850000E-9	1.627547E-4
2.900000E-9	2.398448E-4
2.950000E-9	3.169349E-4
3.000000E-9	3.426317E-4
3.050000E-9	2.912382E-4
3.100000E-9	2.655415E-4
3.150000E-9	2.826727E-4
3.200000E-9	2.484104E-4
3.250000E-9	1.370580E-4
3.300000E-9	1.713999E-5
3.350000E-9	-1.199091E-4
3.400000E-9	-2.740894E-4
3.450000E-9	-3.768762E-4
3.500000E-9	-4.197041E-4
3.550000E-9	-4.368352E-4
3.600000E-9	-4.368352E-4
3.650000E-9	-3.768762E-4
3.700000E-9	-2.912205E-4
3.750000E-9	-2.141304E-4
3.800000E-9	-1.456058E-4
3.850000E-9	-1.541714E-4
3.900000E-9	-2.226960E-4
3.950000E-9	-2.740894E-4
4.000000E-9	-2.912205E-4
4.050000E-9	-3.854418E-4
4.100000E-9	-5.224909E-4
4.150000E-9	-5.481876E-4
4.200000E-9	-4.282697E-4
4.250000E-9	-2.398271E-4
4.300000E-9	3.427113E-5
4.350000E-9	3.597628E-4
4.400000E-9	6.338610E-4
4.450000E-9	8.908281E-4
4.500000E-9	1.199189E-3
4.550000E-9	1.490418E-3
