Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	132
dt	50.000001E-12
time stamp (ms)	4:15:41 PM
	
Time	Amplitude
0.000000E+0	8.051724E-4
5.000000E-11	7.709102E-4
1.000000E-10	7.537790E-4
1.500000E-10	7.623446E-4
2.000000E-10	7.280823E-4
2.500000E-10	6.681233E-4
3.000000E-10	6.081643E-4
3.500000E-10	4.882463E-4
4.000000E-10	3.683284E-4
4.500000E-10	3.597628E-4
5.000000E-10	3.511972E-4
5.500000E-10	2.655415E-4
6.000000E-10	2.312792E-4
6.500000E-10	2.998038E-4
7.000000E-10	3.426317E-4
7.500000E-10	3.511972E-4
8.000000E-10	3.683284E-4
8.500000E-10	3.426317E-4
9.000000E-10	2.569760E-4
9.500000E-10	1.113613E-4
1.000000E-9	-5.995014E-5
1.050000E-9	-2.141304E-4
1.100000E-9	-3.340484E-4
1.150000E-9	-4.710975E-4
1.200000E-9	-6.338433E-4
1.250000E-9	-7.623269E-4
1.300000E-9	-8.222859E-4
1.350000E-9	-8.308515E-4
1.400000E-9	-7.965892E-4
1.450000E-9	-6.681056E-4
1.500000E-9	-4.454008E-4
1.550000E-9	-2.141304E-4
1.600000E-9	-5.138457E-5
1.650000E-9	9.423012E-5
1.700000E-9	1.970170E-4
1.750000E-9	2.055825E-4
1.800000E-9	1.798858E-4
1.850000E-9	2.055825E-4
1.900000E-9	2.055825E-4
1.950000E-9	1.713203E-4
2.000000E-9	1.884514E-4
2.050000E-9	2.912382E-4
2.100000E-9	4.025906E-4
2.150000E-9	5.567709E-4
2.200000E-9	7.195167E-4
2.250000E-9	8.822626E-4
2.300000E-9	1.036443E-3
2.350000E-9	1.096402E-3
2.400000E-9	9.507871E-4
2.450000E-9	7.537790E-4
2.500000E-9	5.910332E-4
2.550000E-9	3.169349E-4
2.600000E-9	-1.199091E-4
2.650000E-9	-5.053598E-4
2.700000E-9	-7.451958E-4
2.750000E-9	-9.165072E-4
2.800000E-9	-1.027860E-3
2.850000E-9	-9.935973E-4
2.900000E-9	-7.794580E-4
2.950000E-9	-3.940074E-4
3.000000E-9	5.996784E-5
3.050000E-9	4.882463E-4
3.100000E-9	8.908281E-4
3.150000E-9	1.284844E-3
3.200000E-9	1.593205E-3
3.250000E-9	1.721688E-3
3.300000E-9	1.704557E-3
3.350000E-9	1.636033E-3
3.400000E-9	1.558943E-3
3.450000E-9	1.413328E-3
3.500000E-9	1.242017E-3
3.550000E-9	1.122099E-3
3.600000E-9	9.936150E-4
3.650000E-9	8.137380E-4
3.700000E-9	6.852545E-4
3.750000E-9	6.766889E-4
3.800000E-9	6.509922E-4
3.850000E-9	6.081643E-4
3.900000E-9	6.852545E-4
3.950000E-9	7.966069E-4
4.000000E-9	7.794757E-4
4.050000E-9	7.366479E-4
4.100000E-9	8.480003E-4
4.150000E-9	9.936150E-4
4.200000E-9	1.019312E-3
4.250000E-9	9.336560E-4
4.300000E-9	8.651314E-4
4.350000E-9	8.308692E-4
4.400000E-9	7.794757E-4
4.450000E-9	7.023856E-4
4.500000E-9	6.938200E-4
4.550000E-9	7.452135E-4
4.600000E-9	7.452135E-4
