Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	196
dt	50.000001E-12
time stamp (ms)	4:28:14 PM
	
Time	Amplitude
0.000000E+0	1.798858E-4
5.000000E-11	-8.556723E-6
1.000000E-10	-1.627370E-4
1.500000E-10	-2.655238E-4
2.000000E-10	-4.282697E-4
2.500000E-10	-6.252778E-4
3.000000E-10	-7.023679E-4
3.500000E-10	-6.766712E-4
4.000000E-10	-6.681056E-4
4.500000E-10	-5.824499E-4
5.000000E-10	-3.426140E-4
5.500000E-10	-1.027780E-4
6.000000E-10	3.427113E-5
6.500000E-10	1.970170E-4
7.000000E-10	4.625496E-4
7.500000E-10	6.252955E-4
8.000000E-10	5.824676E-4
8.500000E-10	4.711152E-4
9.000000E-10	3.083694E-4
9.500000E-10	8.566455E-5
1.000000E-9	-1.113436E-4
1.050000E-9	-3.169172E-4
1.100000E-9	-5.481876E-4
1.150000E-9	-6.595401E-4
1.200000E-9	-5.738844E-4
1.250000E-9	-4.796631E-4
1.300000E-9	-4.625319E-4
1.350000E-9	-2.997861E-4
1.400000E-9	3.427113E-5
1.450000E-9	2.826727E-4
1.500000E-9	3.683284E-4
1.550000E-9	4.025906E-4
1.600000E-9	3.940251E-4
1.650000E-9	2.912382E-4
1.700000E-9	1.027957E-4
1.750000E-9	-1.370403E-4
1.800000E-9	-3.940074E-4
1.850000E-9	-6.338433E-4
1.900000E-9	-7.880236E-4
1.950000E-9	-8.308515E-4
2.000000E-9	-7.623269E-4
2.050000E-9	-5.481876E-4
2.100000E-9	-2.141304E-4
2.150000E-9	1.284924E-4
2.200000E-9	3.940251E-4
2.250000E-9	6.081643E-4
2.300000E-9	8.908281E-4
2.350000E-9	1.139230E-3
2.400000E-9	1.199189E-3
2.450000E-9	1.087836E-3
2.500000E-9	9.850494E-4
2.550000E-9	8.480003E-4
2.600000E-9	5.396398E-4
2.650000E-9	2.227137E-4
2.700000E-9	1.113613E-4
2.750000E-9	7.709898E-5
2.800000E-9	-9.421242E-5
2.850000E-9	-2.226960E-4
2.900000E-9	-1.627370E-4
2.950000E-9	-9.421242E-5
3.000000E-9	-1.113436E-4
3.050000E-9	-7.708128E-5
3.100000E-9	1.713999E-5
3.150000E-9	5.996784E-5
3.200000E-9	3.427113E-5
3.250000E-9	-1.712229E-5
3.300000E-9	-5.995014E-5
3.350000E-9	-6.851571E-5
3.400000E-9	-6.851571E-5
3.450000E-9	-6.851571E-5
3.500000E-9	-4.281900E-5
3.550000E-9	3.427113E-5
3.600000E-9	1.284924E-4
3.650000E-9	2.055825E-4
3.700000E-9	2.055825E-4
3.750000E-9	1.199268E-4
3.800000E-9	8.566455E-5
3.850000E-9	1.199268E-4
3.900000E-9	5.140227E-5
3.950000E-9	-1.284747E-4
4.000000E-9	-2.569583E-4
4.050000E-9	-3.426140E-4
4.100000E-9	-4.625319E-4
4.150000E-9	-5.653188E-4
4.200000E-9	-5.824499E-4
4.250000E-9	-5.139254E-4
4.300000E-9	-3.683107E-4
4.350000E-9	-2.055648E-4
4.400000E-9	-1.199091E-4
4.450000E-9	-4.281900E-5
4.500000E-9	1.541891E-4
