Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	270
dt	50.000001E-12
time stamp (ms)	4:42:45 PM
	
Time	Amplitude
0.000000E+0	1.969992E-4
5.000000E-11	-1.713203E-4
1.000000E-10	-4.882464E-4
1.500000E-10	-8.565660E-4
2.000000E-10	-1.045008E-3
2.500000E-10	-1.053574E-3
3.000000E-10	-1.070705E-3
3.500000E-10	-9.936151E-4
4.000000E-10	-8.137381E-4
4.500000E-10	-7.880414E-4
5.000000E-10	-7.880414E-4
5.500000E-10	-5.396399E-4
6.000000E-10	-2.655416E-4
6.500000E-10	-1.541892E-4
7.000000E-10	-2.570565E-5
7.500000E-10	1.713025E-4
8.000000E-10	2.312615E-4
8.500000E-10	2.740893E-4
9.000000E-10	4.796630E-4
9.500000E-10	6.766711E-4
1.000000E-9	6.852367E-4
1.050000E-9	6.081465E-4
1.100000E-9	5.396220E-4
1.150000E-9	5.224908E-4
1.200000E-9	5.738843E-4
1.250000E-9	6.338433E-4
1.300000E-9	5.653187E-4
1.350000E-9	4.454007E-4
1.400000E-9	4.454007E-4
1.450000E-9	5.738843E-4
1.500000E-9	7.708924E-4
1.550000E-9	1.036425E-3
1.600000E-9	1.241999E-3
1.650000E-9	1.361917E-3
1.700000E-9	1.558925E-3
1.750000E-9	1.824458E-3
1.800000E-9	1.884417E-3
1.850000E-9	1.798761E-3
1.900000E-9	1.713105E-3
1.950000E-9	1.498966E-3
2.000000E-9	1.139212E-3
2.050000E-9	8.908104E-4
2.100000E-9	6.938022E-4
2.150000E-9	3.683106E-4
2.200000E-9	4.281892E-5
2.250000E-9	-5.140236E-5
2.300000E-9	-4.283679E-5
2.350000E-9	-8.934876E-9
2.400000E-9	8.564677E-5
2.450000E-9	2.226959E-4
2.500000E-9	4.282696E-4
2.550000E-9	6.595400E-4
2.600000E-9	7.280645E-4
2.650000E-9	6.938022E-4
2.700000E-9	7.623268E-4
2.750000E-9	8.394169E-4
2.800000E-9	7.194990E-4
2.850000E-9	5.910154E-4
2.900000E-9	6.424088E-4
2.950000E-9	7.965891E-4
3.000000E-9	8.479825E-4
3.050000E-9	8.308514E-4
3.100000E-9	8.736792E-4
3.150000E-9	9.935972E-4
3.200000E-9	1.036425E-3
3.250000E-9	9.250726E-4
3.300000E-9	7.880235E-4
3.350000E-9	6.938022E-4
3.400000E-9	4.710974E-4
3.450000E-9	2.055647E-4
3.500000E-9	1.798680E-4
3.550000E-9	2.655237E-4
3.600000E-9	2.398270E-4
3.650000E-9	2.398270E-4
3.700000E-9	5.053597E-4
3.750000E-9	7.965891E-4
3.800000E-9	8.736792E-4
3.850000E-9	8.993759E-4
3.900000E-9	9.507694E-4
3.950000E-9	8.479825E-4
4.000000E-9	5.824498E-4
4.050000E-9	2.997860E-4
4.100000E-9	4.281892E-5
4.150000E-9	-2.569760E-4
4.200000E-9	-5.225087E-4
4.250000E-9	-6.424267E-4
4.300000E-9	-6.252956E-4
4.350000E-9	-5.396399E-4
4.400000E-9	-4.368530E-4
4.450000E-9	-3.083695E-4
4.500000E-9	-1.627548E-4
4.550000E-9	-1.027958E-4
4.600000E-9	-1.627548E-4
