Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	311
dt	50.000001E-12
time stamp (ms)	4:50:48 PM
	
Time	Amplitude
0.000000E+0	9.679005E-4
5.000000E-11	9.165071E-4
1.000000E-10	6.509744E-4
1.500000E-10	3.340483E-4
2.000000E-10	1.113435E-4
2.500000E-10	-5.996793E-5
3.000000E-10	-2.569760E-4
3.500000E-10	-5.225087E-4
4.000000E-10	-7.623447E-4
4.500000E-10	-7.794758E-4
5.000000E-10	-6.081644E-4
5.500000E-10	-4.882464E-4
6.000000E-10	-4.454186E-4
6.500000E-10	-3.083695E-4
7.000000E-10	-9.423021E-5
7.500000E-10	1.113435E-4
8.000000E-10	3.426139E-4
8.500000E-10	6.081465E-4
9.000000E-10	8.051547E-4
9.500000E-10	9.250726E-4
1.000000E-9	1.156343E-3
1.050000E-9	1.413310E-3
1.100000E-9	1.481835E-3
1.150000E-9	1.370482E-3
1.200000E-9	1.284827E-3
1.250000E-9	1.276261E-3
1.300000E-9	1.182040E-3
1.350000E-9	9.079415E-4
1.400000E-9	6.081465E-4
1.450000E-9	4.282696E-4
1.500000E-9	3.083516E-4
1.550000E-9	8.564677E-5
1.600000E-9	-5.140236E-5
1.650000E-9	4.281892E-5
1.700000E-9	1.798680E-4
1.750000E-9	2.226959E-4
1.800000E-9	3.597450E-4
1.850000E-9	5.310564E-4
1.900000E-9	5.224908E-4
1.950000E-9	4.454007E-4
2.000000E-9	4.454007E-4
2.050000E-9	3.854417E-4
2.100000E-9	2.483926E-4
2.150000E-9	1.370402E-4
2.200000E-9	8.556635E-6
2.250000E-9	-1.284925E-4
2.300000E-9	-1.456236E-4
2.350000E-9	-1.113613E-4
2.400000E-9	-1.284925E-4
2.450000E-9	-7.709907E-5
2.500000E-9	4.281892E-5
2.550000E-9	1.027779E-4
2.600000E-9	1.798680E-4
2.650000E-9	2.912205E-4
2.700000E-9	3.254827E-4
2.750000E-9	2.740893E-4
2.800000E-9	2.569582E-4
2.850000E-9	1.969992E-4
2.900000E-9	8.564677E-5
2.950000E-9	8.564677E-5
3.000000E-9	2.226959E-4
3.050000E-9	4.197040E-4
3.100000E-9	5.995810E-4
3.150000E-9	6.595400E-4
3.200000E-9	5.910154E-4
3.250000E-9	5.995810E-4
3.300000E-9	6.081465E-4
3.350000E-9	4.967941E-4
3.400000E-9	4.111384E-4
3.450000E-9	4.625319E-4
3.500000E-9	4.625319E-4
3.550000E-9	3.854417E-4
3.600000E-9	4.282696E-4
3.650000E-9	5.995810E-4
3.700000E-9	7.965891E-4
3.750000E-9	9.336382E-4
3.800000E-9	1.062122E-3
3.850000E-9	1.284827E-3
3.900000E-9	1.490400E-3
3.950000E-9	1.464704E-3
4.000000E-9	1.224868E-3
4.050000E-9	1.019294E-3
4.100000E-9	7.451957E-4
4.150000E-9	2.312615E-4
4.200000E-9	-3.426317E-4
4.250000E-9	-7.452135E-4
4.300000E-9	-1.053574E-3
4.350000E-9	-1.310541E-3
4.400000E-9	-1.361935E-3
4.450000E-9	-1.216320E-3
4.500000E-9	-1.036443E-3
4.550000E-9	-7.195168E-4
4.600000E-9	-1.798859E-4
