Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	41
dt	50.000001E-12
time stamp (ms)	3:57:49 PM
	
Time	Amplitude
0.000000E+0	-2.912383E-4
5.000000E-11	-5.225087E-4
1.000000E-10	-6.252956E-4
1.500000E-10	-7.452135E-4
2.000000E-10	-9.850495E-4
2.500000E-10	-1.173492E-3
3.000000E-10	-1.259148E-3
3.500000E-10	-1.319107E-3
4.000000E-10	-1.379066E-3
4.500000E-10	-1.421894E-3
5.000000E-10	-1.413328E-3
5.500000E-10	-1.276279E-3
6.000000E-10	-1.062140E-3
6.500000E-10	-9.936151E-4
7.000000E-10	-1.087836E-3
7.500000E-10	-1.130664E-3
8.000000E-10	-1.096402E-3
8.500000E-10	-1.173492E-3
9.000000E-10	-1.336238E-3
9.500000E-10	-1.439025E-3
1.000000E-9	-1.473287E-3
1.050000E-9	-1.498984E-3
1.100000E-9	-1.541812E-3
1.150000E-9	-1.558943E-3
1.200000E-9	-1.541812E-3
1.250000E-9	-1.456156E-3
1.300000E-9	-1.353369E-3
1.350000E-9	-1.164926E-3
1.400000E-9	-8.736971E-4
1.450000E-9	-5.739021E-4
1.500000E-9	-3.940252E-4
1.550000E-9	-2.227138E-4
1.600000E-9	1.712221E-5
1.650000E-9	1.456058E-4
1.700000E-9	1.113435E-4
1.750000E-9	4.281892E-5
1.800000E-9	-7.709907E-5
1.850000E-9	-3.426317E-4
1.900000E-9	-5.910333E-4
1.950000E-9	-7.109513E-4
2.000000E-9	-8.651315E-4
2.050000E-9	-1.062140E-3
2.100000E-9	-1.045008E-3
2.150000E-9	-8.394348E-4
2.200000E-9	-7.109513E-4
2.250000E-9	-6.595578E-4
2.300000E-9	-5.139431E-4
2.350000E-9	-2.484105E-4
2.400000E-9	-3.427122E-5
2.450000E-9	-8.934876E-9
2.500000E-9	-2.570565E-5
2.550000E-9	-8.934876E-9
2.600000E-9	-1.714008E-5
2.650000E-9	-1.199269E-4
2.700000E-9	-1.798859E-4
2.750000E-9	-1.284925E-4
2.800000E-9	-7.709907E-5
2.850000E-9	-1.027958E-4
2.900000E-9	-5.996793E-5
2.950000E-9	1.627369E-4
3.000000E-9	4.197040E-4
3.050000E-9	5.481876E-4
3.100000E-9	5.910154E-4
3.150000E-9	6.167121E-4
3.200000E-9	5.567531E-4
3.250000E-9	4.282696E-4
3.300000E-9	3.254827E-4
3.350000E-9	1.969992E-4
3.400000E-9	-6.853350E-5
3.450000E-9	-3.854596E-4
3.500000E-9	-5.824677E-4
3.550000E-9	-7.109513E-4
3.600000E-9	-8.822627E-4
3.650000E-9	-9.764839E-4
3.700000E-9	-8.908282E-4
3.750000E-9	-7.794758E-4
3.800000E-9	-7.537791E-4
3.850000E-9	-6.852545E-4
3.900000E-9	-4.625497E-4
3.950000E-9	-1.884515E-4
4.000000E-9	-3.427122E-5
4.050000E-9	5.995006E-5
4.100000E-9	1.541713E-4
4.150000E-9	2.483926E-4
4.200000E-9	2.912205E-4
4.250000E-9	2.312615E-4
4.300000E-9	1.627369E-4
4.350000E-9	1.798680E-4
4.400000E-9	2.312615E-4
4.450000E-9	1.627369E-4
