Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	659
dt	50.000001E-12
time stamp (ms)	5:59:08 PM
	
Time	Amplitude
0.000000E+0	-5.653366E-4
5.000000E-11	-7.366480E-4
1.000000E-10	-8.137381E-4
1.500000E-10	-6.938201E-4
2.000000E-10	-5.653366E-4
2.500000E-10	-5.653366E-4
3.000000E-10	-5.824677E-4
3.500000E-10	-5.396399E-4
4.000000E-10	-4.539842E-4
4.500000E-10	-3.768940E-4
5.000000E-10	-4.025907E-4
5.500000E-10	-4.625497E-4
6.000000E-10	-4.025907E-4
6.500000E-10	-3.169350E-4
7.000000E-10	-2.912383E-4
7.500000E-10	-1.541892E-4
8.000000E-10	1.456058E-4
8.500000E-10	3.426139E-4
9.000000E-10	4.368351E-4
9.500000E-10	6.595400E-4
1.000000E-9	1.019294E-3
1.050000E-9	1.301958E-3
1.100000E-9	1.413310E-3
1.150000E-9	1.439007E-3
1.200000E-9	1.456138E-3
1.250000E-9	1.387613E-3
1.300000E-9	1.096384E-3
1.350000E-9	7.708924E-4
1.400000E-9	6.081465E-4
1.450000E-9	4.197040E-4
1.500000E-9	1.027779E-4
1.550000E-9	-1.456236E-4
1.600000E-9	-2.655416E-4
1.650000E-9	-4.711153E-4
1.700000E-9	-6.766890E-4
1.750000E-9	-6.938201E-4
1.800000E-9	-7.537791E-4
1.850000E-9	-9.422217E-4
1.900000E-9	-9.850495E-4
1.950000E-9	-9.079594E-4
2.000000E-9	-9.593528E-4
2.050000E-9	-1.045008E-3
2.100000E-9	-9.422217E-4
2.150000E-9	-7.280824E-4
2.200000E-9	-4.625497E-4
2.250000E-9	-5.996793E-5
2.300000E-9	3.597450E-4
2.350000E-9	6.252777E-4
2.400000E-9	8.993759E-4
2.450000E-9	1.267695E-3
2.500000E-9	1.576056E-3
2.550000E-9	1.755933E-3
2.600000E-9	1.875851E-3
2.650000E-9	1.875851E-3
2.700000E-9	1.747367E-3
2.750000E-9	1.636015E-3
2.800000E-9	1.541794E-3
2.850000E-9	1.387613E-3
2.900000E-9	1.336220E-3
2.950000E-9	1.430441E-3
3.000000E-9	1.473269E-3
3.050000E-9	1.430441E-3
3.100000E-9	1.430441E-3
3.150000E-9	1.473269E-3
3.200000E-9	1.498966E-3
3.250000E-9	1.541794E-3
3.300000E-9	1.464704E-3
3.350000E-9	1.207736E-3
3.400000E-9	9.679005E-4
3.450000E-9	7.965891E-4
3.500000E-9	5.481876E-4
3.550000E-9	3.169172E-4
3.600000E-9	2.055647E-4
3.650000E-9	9.421234E-5
3.700000E-9	-4.283679E-5
3.750000E-9	-4.283679E-5
3.800000E-9	8.564677E-5
3.850000E-9	2.569582E-4
3.900000E-9	4.625319E-4
3.950000E-9	6.766711E-4
4.000000E-9	8.222858E-4
4.050000E-9	9.079415E-4
4.100000E-9	9.850316E-4
4.150000E-9	9.935972E-4
4.200000E-9	8.736792E-4
4.250000E-9	6.338433E-4
4.300000E-9	4.197040E-4
4.350000E-9	2.398270E-4
4.400000E-9	-5.140236E-5
4.450000E-9	-4.539842E-4
4.500000E-9	-7.195168E-4
4.550000E-9	-8.394348E-4
