Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	241
dt	50.000001E-12
time stamp (ms)	4:37:04 PM
	
Time	Amplitude
0.000000E+0	-8.564685E-5
5.000000E-11	-2.312615E-4
1.000000E-10	-3.254828E-4
1.500000E-10	-3.340484E-4
2.000000E-10	-2.740894E-4
2.500000E-10	-2.055648E-4
3.000000E-10	-1.627370E-4
3.500000E-10	-1.798681E-4
4.000000E-10	-2.398271E-4
4.500000E-10	-2.997861E-4
5.000000E-10	-3.254828E-4
5.500000E-10	-3.768762E-4
6.000000E-10	-4.454008E-4
6.500000E-10	-4.625319E-4
7.000000E-10	-4.625319E-4
7.500000E-10	-4.796631E-4
8.000000E-10	-3.940074E-4
8.500000E-10	-1.713026E-4
9.000000E-10	5.140227E-5
9.500000E-10	1.970170E-4
1.000000E-9	3.340661E-4
1.050000E-9	4.796808E-4
1.100000E-9	5.653365E-4
1.150000E-9	5.824676E-4
1.200000E-9	5.225086E-4
1.250000E-9	3.683284E-4
1.300000E-9	1.456235E-4
1.350000E-9	-7.708128E-5
1.400000E-9	-2.740894E-4
1.450000E-9	-4.625319E-4
1.500000E-9	-6.167122E-4
1.550000E-9	-7.280646E-4
1.600000E-9	-7.880236E-4
1.650000E-9	-7.794580E-4
1.700000E-9	-6.938023E-4
1.750000E-9	-6.167122E-4
1.800000E-9	-6.167122E-4
1.850000E-9	-5.910155E-4
1.900000E-9	-4.539664E-4
1.950000E-9	-2.740894E-4
2.000000E-9	-1.370403E-4
2.050000E-9	-5.995014E-5
2.100000E-9	2.570556E-5
2.150000E-9	1.370580E-4
2.200000E-9	2.312792E-4
2.250000E-9	2.826727E-4
2.300000E-9	3.340661E-4
2.350000E-9	3.768939E-4
2.400000E-9	2.998038E-4
2.450000E-9	9.423012E-5
2.500000E-9	-1.541714E-4
2.550000E-9	-3.683107E-4
2.600000E-9	-5.653188E-4
2.650000E-9	-7.537613E-4
2.700000E-9	-9.165072E-4
2.750000E-9	-1.019294E-3
2.800000E-9	-1.036425E-3
2.850000E-9	-1.002163E-3
2.900000E-9	-9.079416E-4
2.950000E-9	-7.537613E-4
3.000000E-9	-6.167122E-4
3.050000E-9	-5.310565E-4
3.100000E-9	-4.197041E-4
3.150000E-9	-2.398271E-4
3.200000E-9	-1.113436E-4
3.250000E-9	-5.138457E-5
3.300000E-9	5.140227E-5
3.350000E-9	1.627547E-4
3.400000E-9	2.055825E-4
3.450000E-9	2.484104E-4
3.500000E-9	3.940251E-4
3.550000E-9	5.739020E-4
3.600000E-9	6.595578E-4
3.650000E-9	6.681233E-4
3.700000E-9	7.280823E-4
3.750000E-9	8.394347E-4
3.800000E-9	8.822626E-4
3.850000E-9	8.308692E-4
3.900000E-9	7.794757E-4
3.950000E-9	7.280823E-4
4.000000E-9	6.424266E-4
4.050000E-9	5.567709E-4
4.100000E-9	4.882463E-4
4.150000E-9	3.854595E-4
4.200000E-9	2.398448E-4
4.250000E-9	1.199268E-4
4.300000E-9	7.709898E-5
4.350000E-9	6.853341E-5
4.400000E-9	5.996784E-5
4.450000E-9	4.283670E-5
4.500000E-9	3.427113E-5
