Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	286
dt	50.000001E-12
time stamp (ms)	4:45:53 PM
	
Time	Amplitude
0.000000E+0	-9.507872E-4
5.000000E-11	-1.019312E-3
1.000000E-10	-1.045008E-3
1.500000E-10	-1.096402E-3
2.000000E-10	-1.122099E-3
2.500000E-10	-1.053574E-3
3.000000E-10	-8.822627E-4
3.500000E-10	-6.424267E-4
4.000000E-10	-4.882464E-4
4.500000E-10	-3.854596E-4
5.000000E-10	-1.884515E-4
5.500000E-10	3.425335E-5
6.000000E-10	1.456058E-4
6.500000E-10	2.312615E-4
7.000000E-10	3.597450E-4
7.500000E-10	4.710974E-4
8.000000E-10	6.167121E-4
8.500000E-10	7.109334E-4
9.000000E-10	7.451957E-4
9.500000E-10	8.651137E-4
1.000000E-9	1.019294E-3
1.050000E-9	9.593349E-4
1.100000E-9	8.222858E-4
1.150000E-9	8.565481E-4
1.200000E-9	9.165071E-4
1.250000E-9	8.051547E-4
1.300000E-9	6.424088E-4
1.350000E-9	4.882286E-4
1.400000E-9	2.912205E-4
1.450000E-9	1.541713E-4
1.500000E-9	1.370402E-4
1.550000E-9	9.421234E-5
1.600000E-9	-5.996793E-5
1.650000E-9	-2.141482E-4
1.700000E-9	-2.312793E-4
1.750000E-9	-1.627548E-4
1.800000E-9	-1.713203E-4
1.850000E-9	-2.312793E-4
1.900000E-9	-2.055826E-4
1.950000E-9	-1.199269E-4
2.000000E-9	-6.853350E-5
2.050000E-9	-2.570565E-5
2.100000E-9	1.370402E-4
2.150000E-9	3.511794E-4
2.200000E-9	4.625319E-4
2.250000E-9	5.653187E-4
2.300000E-9	8.051547E-4
2.350000E-9	1.036425E-3
2.400000E-9	1.147777E-3
2.450000E-9	1.241999E-3
2.500000E-9	1.430441E-3
2.550000E-9	1.584622E-3
2.600000E-9	1.593187E-3
2.650000E-9	1.541794E-3
2.700000E-9	1.541794E-3
2.750000E-9	1.610318E-3
2.800000E-9	1.636015E-3
2.850000E-9	1.584622E-3
2.900000E-9	1.490400E-3
2.950000E-9	1.379048E-3
3.000000E-9	1.310523E-3
3.050000E-9	1.301958E-3
3.100000E-9	1.310523E-3
3.150000E-9	1.267695E-3
3.200000E-9	1.139212E-3
3.250000E-9	1.010728E-3
3.300000E-9	9.593349E-4
3.350000E-9	9.165071E-4
3.400000E-9	7.880235E-4
3.450000E-9	6.424088E-4
3.500000E-9	5.310564E-4
3.550000E-9	3.768762E-4
3.600000E-9	1.798680E-4
3.650000E-9	3.425335E-5
3.700000E-9	-1.113613E-4
3.750000E-9	-3.169350E-4
3.800000E-9	-5.739021E-4
3.850000E-9	-7.966070E-4
3.900000E-9	-9.507872E-4
3.950000E-9	-1.053574E-3
4.000000E-9	-1.173492E-3
4.050000E-9	-1.250582E-3
4.100000E-9	-1.207754E-3
4.150000E-9	-1.096402E-3
4.200000E-9	-9.850495E-4
4.250000E-9	-8.565660E-4
4.300000E-9	-6.766890E-4
4.350000E-9	-4.882464E-4
4.400000E-9	-2.826728E-4
4.450000E-9	-5.996793E-5
4.500000E-9	1.370402E-4
4.550000E-9	2.997860E-4
