Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	164
dt	50.000001E-12
time stamp (ms)	4:21:58 PM
	
Time	Amplitude
0.000000E+0	8.847564E-9
5.000000E-11	-1.370403E-4
1.000000E-10	-3.940074E-4
1.500000E-10	-7.023679E-4
2.000000E-10	-9.165072E-4
2.500000E-10	-1.036425E-3
3.000000E-10	-1.199171E-3
3.500000E-10	-1.361917E-3
4.000000E-10	-1.353351E-3
4.500000E-10	-1.182040E-3
5.000000E-10	-9.593350E-4
5.500000E-10	-6.338433E-4
6.000000E-10	-1.969993E-4
6.500000E-10	2.398448E-4
7.000000E-10	6.595578E-4
7.500000E-10	1.062140E-3
8.000000E-10	1.387631E-3
8.500000E-10	1.653164E-3
9.000000E-10	1.850172E-3
9.500000E-10	1.833041E-3
1.000000E-9	1.636033E-3
1.050000E-9	1.498984E-3
1.100000E-9	1.370500E-3
1.150000E-9	1.087836E-3
1.200000E-9	7.452135E-4
1.250000E-9	4.968119E-4
1.300000E-9	3.255005E-4
1.350000E-9	1.456235E-4
1.400000E-9	1.713999E-5
1.450000E-9	2.570556E-5
1.500000E-9	5.996784E-5
1.550000E-9	3.427113E-5
1.600000E-9	5.996784E-5
1.650000E-9	1.713203E-4
1.700000E-9	2.141481E-4
1.750000E-9	1.370580E-4
1.800000E-9	1.027957E-4
1.850000E-9	1.370580E-4
1.900000E-9	8.566455E-5
1.950000E-9	-3.425343E-5
2.000000E-9	-1.370403E-4
2.050000E-9	-2.398271E-4
2.100000E-9	-3.169172E-4
2.150000E-9	-3.083517E-4
2.200000E-9	-2.055648E-4
2.250000E-9	-7.708128E-5
2.300000E-9	5.140227E-5
2.350000E-9	2.141481E-4
2.400000E-9	3.683284E-4
2.450000E-9	4.711152E-4
2.500000E-9	5.396398E-4
2.550000E-9	6.167299E-4
2.600000E-9	6.252955E-4
2.650000E-9	5.225086E-4
2.700000E-9	3.426317E-4
2.750000E-9	1.113613E-4
2.800000E-9	-1.798681E-4
2.850000E-9	-4.539664E-4
2.900000E-9	-6.681056E-4
2.950000E-9	-8.479826E-4
3.000000E-9	-9.336383E-4
3.050000E-9	-8.651137E-4
3.100000E-9	-7.109335E-4
3.150000E-9	-5.567532E-4
3.200000E-9	-2.997861E-4
3.250000E-9	1.027957E-4
3.300000E-9	4.968119E-4
3.350000E-9	8.051724E-4
3.400000E-9	1.070705E-3
3.450000E-9	1.310541E-3
3.500000E-9	1.456156E-3
3.550000E-9	1.507549E-3
3.600000E-9	1.507549E-3
3.650000E-9	1.481852E-3
3.700000E-9	1.387631E-3
3.750000E-9	1.216320E-3
3.800000E-9	1.036443E-3
3.850000E-9	9.165249E-4
3.900000E-9	7.966069E-4
3.950000E-9	5.739020E-4
4.000000E-9	3.768939E-4
4.050000E-9	2.912382E-4
4.100000E-9	2.484104E-4
4.150000E-9	2.055825E-4
4.200000E-9	1.884514E-4
4.250000E-9	2.141481E-4
4.300000E-9	2.655415E-4
4.350000E-9	2.912382E-4
4.400000E-9	2.312792E-4
4.450000E-9	1.970170E-4
4.500000E-9	2.998038E-4
4.550000E-9	4.025906E-4
