Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	7
dt	50.000001E-12
time stamp (ms)	3:51:10 PM
	
Time	Amplitude
0.000000E+0	5.310742E-4
5.000000E-11	4.368529E-4
1.000000E-10	2.912382E-4
1.500000E-10	1.541891E-4
2.000000E-10	1.113613E-4
2.500000E-10	1.113613E-4
3.000000E-10	4.283670E-5
3.500000E-10	2.570556E-5
4.000000E-10	1.627547E-4
4.500000E-10	3.683284E-4
5.000000E-10	5.567709E-4
5.500000E-10	8.223036E-4
6.000000E-10	1.104967E-3
6.500000E-10	1.301976E-3
7.000000E-10	1.430459E-3
7.500000E-10	1.516115E-3
8.000000E-10	1.447590E-3
8.500000E-10	1.267713E-3
9.000000E-10	1.096402E-3
9.500000E-10	8.651314E-4
1.000000E-9	5.310742E-4
1.050000E-9	2.312792E-4
1.100000E-9	1.027957E-4
1.150000E-9	4.283670E-5
1.200000E-9	4.283670E-5
1.250000E-9	1.798858E-4
1.300000E-9	4.282874E-4
1.350000E-9	6.681233E-4
1.400000E-9	9.165249E-4
1.450000E-9	1.190623E-3
1.500000E-9	1.370500E-3
1.550000E-9	1.413328E-3
1.600000E-9	1.404762E-3
1.650000E-9	1.361935E-3
1.700000E-9	1.224885E-3
1.750000E-9	1.027877E-3
1.800000E-9	7.966069E-4
1.850000E-9	4.796808E-4
1.900000E-9	1.798858E-4
1.950000E-9	1.713999E-5
2.000000E-9	-1.113436E-4
2.050000E-9	-2.912205E-4
2.100000E-9	-4.111385E-4
2.150000E-9	-4.796631E-4
2.200000E-9	-6.252778E-4
2.250000E-9	-8.051547E-4
2.300000E-9	-9.079416E-4
2.350000E-9	-1.010728E-3
2.400000E-9	-1.104950E-3
2.450000E-9	-1.122081E-3
2.500000E-9	-1.087819E-3
2.550000E-9	-9.850317E-4
2.600000E-9	-7.965892E-4
2.650000E-9	-5.738844E-4
2.700000E-9	-3.768762E-4
2.750000E-9	-1.798681E-4
2.800000E-9	-1.712229E-5
2.850000E-9	7.709898E-5
2.900000E-9	1.627547E-4
2.950000E-9	2.826727E-4
3.000000E-9	3.597628E-4
3.050000E-9	3.768939E-4
3.100000E-9	3.683284E-4
3.150000E-9	3.768939E-4
3.200000E-9	4.282874E-4
3.250000E-9	5.482053E-4
3.300000E-9	7.023856E-4
3.350000E-9	7.966069E-4
3.400000E-9	7.966069E-4
3.450000E-9	7.794757E-4
3.500000E-9	8.480003E-4
3.550000E-9	8.908281E-4
3.600000E-9	8.051724E-4
3.650000E-9	6.338610E-4
3.700000E-9	4.454185E-4
3.750000E-9	2.484104E-4
3.800000E-9	1.284924E-4
3.850000E-9	7.709898E-5
3.900000E-9	8.574418E-6
3.950000E-9	1.713999E-5
4.000000E-9	1.541891E-4
4.050000E-9	2.569760E-4
4.100000E-9	2.484104E-4
4.150000E-9	3.255005E-4
4.200000E-9	4.796808E-4
4.250000E-9	5.310742E-4
4.300000E-9	4.796808E-4
4.350000E-9	4.282874E-4
4.400000E-9	3.340661E-4
4.450000E-9	1.541891E-4
4.500000E-9	-5.138457E-5
4.550000E-9	-2.912205E-4
4.600000E-9	-5.396221E-4
