Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	596
dt	50.000001E-12
time stamp (ms)	5:46:48 PM
	
Time	Amplitude
0.000000E+0	-5.481876E-4
5.000000E-11	-5.053598E-4
1.000000E-10	-3.254828E-4
1.500000E-10	-8.564685E-5
2.000000E-10	1.113613E-4
2.500000E-10	2.912382E-4
3.000000E-10	5.139431E-4
3.500000E-10	7.452135E-4
4.000000E-10	8.480003E-4
4.500000E-10	7.709102E-4
5.000000E-10	6.338610E-4
5.500000E-10	5.310742E-4
6.000000E-10	3.597628E-4
6.500000E-10	8.566455E-5
7.000000E-10	-1.370403E-4
7.500000E-10	-2.398271E-4
8.000000E-10	-3.597451E-4
8.500000E-10	-5.567532E-4
9.000000E-10	-6.852368E-4
9.500000E-10	-6.595401E-4
1.000000E-9	-5.824499E-4
1.050000E-9	-5.396221E-4
1.100000E-9	-4.796631E-4
1.150000E-9	-3.340484E-4
1.200000E-9	-2.226960E-4
1.250000E-9	-2.226960E-4
1.300000E-9	-2.141304E-4
1.350000E-9	-1.627370E-4
1.400000E-9	-1.456058E-4
1.450000E-9	-1.884337E-4
1.500000E-9	-1.969993E-4
1.550000E-9	-1.798681E-4
1.600000E-9	-2.055648E-4
1.650000E-9	-2.312615E-4
1.700000E-9	-1.798681E-4
1.750000E-9	-9.421242E-5
1.800000E-9	-6.851571E-5
1.850000E-9	-5.138457E-5
1.900000E-9	8.574418E-6
1.950000E-9	6.853341E-5
2.000000E-9	8.566455E-5
2.050000E-9	1.284924E-4
2.100000E-9	2.055825E-4
2.150000E-9	2.826727E-4
2.200000E-9	3.768939E-4
2.250000E-9	3.854595E-4
2.300000E-9	2.398448E-4
2.350000E-9	1.370580E-4
2.400000E-9	1.713203E-4
2.450000E-9	1.541891E-4
2.500000E-9	8.574418E-6
2.550000E-9	-9.421242E-5
2.600000E-9	-1.627370E-4
2.650000E-9	-2.569583E-4
2.700000E-9	-2.997861E-4
2.750000E-9	-2.740894E-4
2.800000E-9	-2.826550E-4
2.850000E-9	-2.312615E-4
2.900000E-9	-7.708128E-5
2.950000E-9	4.283670E-5
3.000000E-9	8.566455E-5
3.050000E-9	1.884514E-4
3.100000E-9	2.912382E-4
3.150000E-9	3.340661E-4
3.200000E-9	3.854595E-4
3.250000E-9	4.625496E-4
3.300000E-9	4.711152E-4
3.350000E-9	3.854595E-4
3.400000E-9	2.741071E-4
3.450000E-9	1.884514E-4
3.500000E-9	1.284924E-4
3.550000E-9	6.853341E-5
3.600000E-9	-8.556723E-6
3.650000E-9	-7.708128E-5
3.700000E-9	-1.113436E-4
3.750000E-9	-1.027780E-4
3.800000E-9	-5.995014E-5
3.850000E-9	-1.712229E-5
3.900000E-9	9.423012E-5
3.950000E-9	3.083694E-4
4.000000E-9	5.053775E-4
4.050000E-9	5.396398E-4
4.100000E-9	5.567709E-4
4.150000E-9	6.509922E-4
4.200000E-9	7.195167E-4
4.250000E-9	6.852545E-4
4.300000E-9	6.595578E-4
4.350000E-9	6.681233E-4
4.400000E-9	6.338610E-4
4.450000E-9	5.739020E-4
4.500000E-9	5.567709E-4
4.550000E-9	6.338610E-4
