Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	381
dt	50.000001E-12
time stamp (ms)	5:04:33 PM
	
Time	Amplitude
0.000000E+0	-3.683107E-4
5.000000E-11	-3.169172E-4
1.000000E-10	-2.312615E-4
1.500000E-10	-6.851571E-5
2.000000E-10	2.141481E-4
2.500000E-10	4.968119E-4
3.000000E-10	7.537790E-4
3.500000E-10	1.010746E-3
4.000000E-10	1.224885E-3
4.500000E-10	1.361935E-3
5.000000E-10	1.404762E-3
5.500000E-10	1.336238E-3
6.000000E-10	1.164926E-3
6.500000E-10	9.593527E-4
7.000000E-10	7.452135E-4
7.500000E-10	5.053775E-4
8.000000E-10	2.998038E-4
8.500000E-10	1.456235E-4
9.000000E-10	4.283670E-5
9.500000E-10	3.427113E-5
1.000000E-9	2.570556E-5
1.050000E-9	-2.568786E-5
1.100000E-9	-4.281900E-5
1.150000E-9	8.574418E-6
1.200000E-9	-2.568786E-5
1.250000E-9	-1.456058E-4
1.300000E-9	-2.569583E-4
1.350000E-9	-3.940074E-4
1.400000E-9	-6.081466E-4
1.450000E-9	-8.565482E-4
1.500000E-9	-1.062122E-3
1.550000E-9	-1.233433E-3
1.600000E-9	-1.396179E-3
1.650000E-9	-1.576056E-3
1.700000E-9	-1.730236E-3
1.750000E-9	-1.798761E-3
1.800000E-9	-1.721671E-3
1.850000E-9	-1.610318E-3
1.900000E-9	-1.533228E-3
1.950000E-9	-1.439007E-3
2.000000E-9	-1.259130E-3
2.050000E-9	-1.122081E-3
2.100000E-9	-1.070687E-3
2.150000E-9	-9.507694E-4
2.200000E-9	-7.794580E-4
2.250000E-9	-7.451958E-4
2.300000E-9	-7.537613E-4
2.350000E-9	-6.252778E-4
2.400000E-9	-4.967942E-4
2.450000E-9	-4.710975E-4
2.500000E-9	-3.340484E-4
2.550000E-9	-2.568786E-5
2.600000E-9	2.826727E-4
2.650000E-9	5.396398E-4
2.700000E-9	7.794757E-4
2.750000E-9	9.764838E-4
2.800000E-9	1.182058E-3
2.850000E-9	1.396197E-3
2.900000E-9	1.516115E-3
2.950000E-9	1.524680E-3
3.000000E-9	1.439025E-3
3.050000E-9	1.276279E-3
3.100000E-9	1.130664E-3
3.150000E-9	1.096402E-3
3.200000E-9	1.036443E-3
3.250000E-9	8.736970E-4
3.300000E-9	7.537790E-4
3.350000E-9	7.280823E-4
3.400000E-9	6.595578E-4
3.450000E-9	5.824676E-4
3.500000E-9	5.139431E-4
3.550000E-9	4.025906E-4
3.600000E-9	2.741071E-4
3.650000E-9	1.970170E-4
3.700000E-9	1.284924E-4
3.750000E-9	1.027957E-4
3.800000E-9	1.884514E-4
3.850000E-9	3.083694E-4
3.900000E-9	3.340661E-4
3.950000E-9	3.426317E-4
4.000000E-9	4.539841E-4
4.050000E-9	5.739020E-4
4.100000E-9	6.252955E-4
4.150000E-9	6.852545E-4
4.200000E-9	7.537790E-4
4.250000E-9	7.109512E-4
4.300000E-9	5.995988E-4
4.350000E-9	5.310742E-4
4.400000E-9	5.139431E-4
4.450000E-9	4.454185E-4
4.500000E-9	3.340661E-4
4.550000E-9	2.398448E-4
