Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	163
dt	50.000001E-12
time stamp (ms)	4:21:46 PM
	
Time	Amplitude
0.000000E+0	-2.227138E-4
5.000000E-11	-2.398449E-4
1.000000E-10	-2.055826E-4
1.500000E-10	-4.283679E-5
2.000000E-10	1.284746E-4
2.500000E-10	2.826549E-4
3.000000E-10	5.053597E-4
3.500000E-10	7.537612E-4
4.000000E-10	9.850316E-4
4.500000E-10	1.182040E-3
5.000000E-10	1.327654E-3
5.500000E-10	1.473269E-3
6.000000E-10	1.618884E-3
6.500000E-10	1.721671E-3
7.000000E-10	1.755933E-3
7.500000E-10	1.764499E-3
8.000000E-10	1.713105E-3
8.500000E-10	1.524663E-3
9.000000E-10	1.250564E-3
9.500000E-10	1.027859E-3
1.000000E-9	8.993759E-4
1.050000E-9	7.537612E-4
1.100000E-9	5.653187E-4
1.150000E-9	4.282696E-4
1.200000E-9	3.597450E-4
1.250000E-9	4.025729E-4
1.300000E-9	5.995810E-4
1.350000E-9	8.051547E-4
1.400000E-9	8.736792E-4
1.450000E-9	8.908104E-4
1.500000E-9	9.679005E-4
1.550000E-9	1.027859E-3
1.600000E-9	9.422038E-4
1.650000E-9	7.109334E-4
1.700000E-9	4.197040E-4
1.750000E-9	1.884336E-4
1.800000E-9	4.281892E-5
1.850000E-9	-8.566464E-5
1.900000E-9	-1.456236E-4
1.950000E-9	-1.370581E-4
2.000000E-9	-9.423021E-5
2.050000E-9	-1.714008E-5
2.100000E-9	1.884336E-4
2.150000E-9	4.625319E-4
2.200000E-9	7.023678E-4
2.250000E-9	8.651137E-4
2.300000E-9	1.010728E-3
2.350000E-9	1.147777E-3
2.400000E-9	1.267695E-3
2.450000E-9	1.293392E-3
2.500000E-9	1.156343E-3
2.550000E-9	9.422038E-4
2.600000E-9	7.451957E-4
2.650000E-9	5.910154E-4
2.700000E-9	5.053597E-4
2.750000E-9	5.310564E-4
2.800000E-9	4.882286E-4
2.850000E-9	3.940073E-4
2.900000E-9	4.282696E-4
2.950000E-9	6.338433E-4
3.000000E-9	8.651137E-4
3.050000E-9	1.070687E-3
3.100000E-9	1.233433E-3
3.150000E-9	1.276261E-3
3.200000E-9	1.224868E-3
3.250000E-9	1.113515E-3
3.300000E-9	9.679005E-4
3.350000E-9	8.137202E-4
3.400000E-9	6.338433E-4
3.450000E-9	2.912205E-4
3.500000E-9	-5.140236E-5
3.550000E-9	-1.541892E-4
3.600000E-9	-1.199269E-4
3.650000E-9	-2.312793E-4
3.700000E-9	-3.597629E-4
3.750000E-9	-3.083695E-4
3.800000E-9	-2.398449E-4
3.850000E-9	-3.083695E-4
3.900000E-9	-3.597629E-4
3.950000E-9	-2.569760E-4
4.000000E-9	-1.284925E-4
4.050000E-9	-8.574505E-6
4.100000E-9	1.199090E-4
4.150000E-9	2.312615E-4
4.200000E-9	4.197040E-4
4.250000E-9	6.681055E-4
4.300000E-9	8.394169E-4
4.350000E-9	8.822448E-4
4.400000E-9	9.593349E-4
4.450000E-9	9.507694E-4
4.500000E-9	7.451957E-4
4.550000E-9	4.882286E-4
4.600000E-9	1.884336E-4
