Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	505
dt	50.000001E-12
time stamp (ms)	5:28:56 PM
	
Time	Amplitude
0.000000E+0	-7.623447E-4
5.000000E-11	-9.593528E-4
1.000000E-10	-1.019312E-3
1.500000E-10	-9.764839E-4
2.000000E-10	-9.593528E-4
2.500000E-10	-9.079594E-4
3.000000E-10	-7.537791E-4
3.500000E-10	-5.739021E-4
4.000000E-10	-5.139431E-4
4.500000E-10	-5.139431E-4
5.000000E-10	-4.539842E-4
5.500000E-10	-4.282874E-4
6.000000E-10	-5.482054E-4
6.500000E-10	-6.509923E-4
7.000000E-10	-5.910333E-4
7.500000E-10	-4.711153E-4
8.000000E-10	-3.940252E-4
8.500000E-10	-2.398449E-4
9.000000E-10	4.281892E-5
9.500000E-10	3.169172E-4
1.000000E-9	5.738843E-4
1.050000E-9	8.908104E-4
1.100000E-9	1.233433E-3
1.150000E-9	1.473269E-3
1.200000E-9	1.533228E-3
1.250000E-9	1.490400E-3
1.300000E-9	1.430441E-3
1.350000E-9	1.464704E-3
1.400000E-9	1.524663E-3
1.450000E-9	1.456138E-3
1.500000E-9	1.310523E-3
1.550000E-9	1.233433E-3
1.600000E-9	1.233433E-3
1.650000E-9	1.267695E-3
1.700000E-9	1.353351E-3
1.750000E-9	1.387613E-3
1.800000E-9	1.276261E-3
1.850000E-9	1.130646E-3
1.900000E-9	1.062122E-3
1.950000E-9	1.044991E-3
2.000000E-9	9.935972E-4
2.050000E-9	8.479825E-4
2.100000E-9	6.424088E-4
2.150000E-9	4.796630E-4
2.200000E-9	4.282696E-4
2.250000E-9	4.197040E-4
2.300000E-9	4.025729E-4
2.350000E-9	4.454007E-4
2.400000E-9	4.710974E-4
2.450000E-9	4.197040E-4
2.500000E-9	4.710974E-4
2.550000E-9	6.338433E-4
2.600000E-9	7.023678E-4
2.650000E-9	6.595400E-4
2.700000E-9	6.681055E-4
2.750000E-9	7.623268E-4
2.800000E-9	8.222858E-4
2.850000E-9	7.880235E-4
2.900000E-9	7.109334E-4
2.950000E-9	6.595400E-4
3.000000E-9	7.023678E-4
3.050000E-9	7.023678E-4
3.100000E-9	6.167121E-4
3.150000E-9	5.567531E-4
3.200000E-9	5.567531E-4
3.250000E-9	4.967941E-4
3.300000E-9	4.625319E-4
3.350000E-9	5.738843E-4
3.400000E-9	7.366301E-4
3.450000E-9	7.880235E-4
3.500000E-9	7.880235E-4
3.550000E-9	8.651137E-4
3.600000E-9	9.507694E-4
3.650000E-9	9.250726E-4
3.700000E-9	8.736792E-4
3.750000E-9	8.908104E-4
3.800000E-9	8.908104E-4
3.850000E-9	8.222858E-4
3.900000E-9	8.479825E-4
3.950000E-9	9.935972E-4
4.000000E-9	1.062122E-3
4.050000E-9	1.053556E-3
4.100000E-9	1.096384E-3
4.150000E-9	1.190605E-3
4.200000E-9	1.190605E-3
4.250000E-9	1.096384E-3
4.300000E-9	1.002163E-3
4.350000E-9	9.250726E-4
4.400000E-9	8.479825E-4
4.450000E-9	7.708924E-4
4.500000E-9	7.280645E-4
4.550000E-9	7.109334E-4
4.600000E-9	7.023678E-4
