Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	542
dt	50.000001E-12
time stamp (ms)	5:36:13 PM
	
Time	Amplitude
0.000000E+0	4.968119E-4
5.000000E-11	5.396398E-4
1.000000E-10	5.824676E-4
1.500000E-10	6.081643E-4
2.000000E-10	6.595578E-4
2.500000E-10	7.195167E-4
3.000000E-10	7.195167E-4
3.500000E-10	6.424266E-4
4.000000E-10	5.824676E-4
4.500000E-10	6.167299E-4
5.000000E-10	7.023856E-4
5.500000E-10	7.109512E-4
6.000000E-10	5.995988E-4
6.500000E-10	5.310742E-4
7.000000E-10	5.653365E-4
7.500000E-10	5.567709E-4
8.000000E-10	5.053775E-4
8.500000E-10	4.968119E-4
9.000000E-10	4.625496E-4
9.500000E-10	3.683284E-4
1.000000E-9	3.426317E-4
1.050000E-9	4.197218E-4
1.100000E-9	5.139431E-4
1.150000E-9	5.482053E-4
1.200000E-9	4.796808E-4
1.250000E-9	3.940251E-4
1.300000E-9	4.282874E-4
1.350000E-9	4.796808E-4
1.400000E-9	3.768939E-4
1.450000E-9	2.741071E-4
1.500000E-9	3.083694E-4
1.550000E-9	2.912382E-4
1.600000E-9	1.627547E-4
1.650000E-9	1.370580E-4
1.700000E-9	1.713203E-4
1.750000E-9	6.853341E-5
1.800000E-9	-1.370403E-4
1.850000E-9	-3.169172E-4
1.900000E-9	-4.454008E-4
1.950000E-9	-5.224909E-4
2.000000E-9	-5.995811E-4
2.050000E-9	-6.766712E-4
2.100000E-9	-6.766712E-4
2.150000E-9	-6.252778E-4
2.200000E-9	-5.738844E-4
2.250000E-9	-4.967942E-4
2.300000E-9	-4.025730E-4
2.350000E-9	-3.683107E-4
2.400000E-9	-3.597451E-4
2.450000E-9	-3.254828E-4
2.500000E-9	-3.426140E-4
2.550000E-9	-4.025730E-4
2.600000E-9	-4.282697E-4
2.650000E-9	-4.197041E-4
2.700000E-9	-4.796631E-4
2.750000E-9	-5.224909E-4
2.800000E-9	-4.625319E-4
2.850000E-9	-3.426140E-4
2.900000E-9	-2.141304E-4
2.950000E-9	-1.113436E-4
3.000000E-9	8.574418E-6
3.050000E-9	1.370580E-4
3.100000E-9	1.798858E-4
3.150000E-9	1.113613E-4
3.200000E-9	4.283670E-5
3.250000E-9	7.709898E-5
3.300000E-9	1.027957E-4
3.350000E-9	4.283670E-5
3.400000E-9	-2.568786E-5
3.450000E-9	-8.556723E-6
3.500000E-9	4.283670E-5
3.550000E-9	7.709898E-5
3.600000E-9	9.423012E-5
3.650000E-9	1.284924E-4
3.700000E-9	2.055825E-4
3.750000E-9	3.083694E-4
3.800000E-9	3.768939E-4
3.850000E-9	4.368529E-4
3.900000E-9	5.396398E-4
3.950000E-9	6.338610E-4
4.000000E-9	6.681233E-4
4.050000E-9	7.195167E-4
4.100000E-9	8.565659E-4
4.150000E-9	1.010746E-3
4.200000E-9	1.139230E-3
4.250000E-9	1.242017E-3
4.300000E-9	1.327672E-3
4.350000E-9	1.439025E-3
4.400000E-9	1.601770E-3
4.450000E-9	1.695992E-3
4.500000E-9	1.618902E-3
4.550000E-9	1.473287E-3
4.600000E-9	1.327672E-3
