Study Name	Beam_042_10_RT_lecroy
Sample Name	2025-09-10
Run Name	spot00
Operator	Elena
Date	9/10/2025
Time	15:49
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	192
dt	50.000001E-12
time stamp (ms)	4:27:27 PM
	
Time	Amplitude
0.000000E+0	3.511794E-4
5.000000E-11	1.627369E-4
1.000000E-10	1.199090E-4
1.500000E-10	1.027779E-4
2.000000E-10	-6.853350E-5
2.500000E-10	-2.484105E-4
3.000000E-10	-2.741072E-4
3.500000E-10	-2.398449E-4
4.000000E-10	-2.484105E-4
4.500000E-10	-2.398449E-4
5.000000E-10	-5.996793E-5
5.500000E-10	2.312615E-4
6.000000E-10	4.197040E-4
6.500000E-10	4.454007E-4
7.000000E-10	4.454007E-4
7.500000E-10	4.539663E-4
8.000000E-10	3.511794E-4
8.500000E-10	1.884336E-4
9.000000E-10	1.284746E-4
9.500000E-10	1.199090E-4
1.000000E-9	4.281892E-5
1.050000E-9	5.138449E-5
1.100000E-9	2.912205E-4
1.150000E-9	5.995810E-4
1.200000E-9	7.366301E-4
1.250000E-9	7.794580E-4
1.300000E-9	9.165071E-4
1.350000E-9	1.087818E-3
1.400000E-9	1.122081E-3
1.450000E-9	1.027859E-3
1.500000E-9	9.422038E-4
1.550000E-9	8.479825E-4
1.600000E-9	6.167121E-4
1.650000E-9	3.083516E-4
1.700000E-9	1.199090E-4
1.750000E-9	-1.714008E-5
1.800000E-9	-2.141482E-4
1.850000E-9	-3.340662E-4
1.900000E-9	-2.569760E-4
1.950000E-9	-1.199269E-4
2.000000E-9	-8.574505E-6
2.050000E-9	1.284746E-4
2.100000E-9	3.854417E-4
2.150000E-9	5.567531E-4
2.200000E-9	5.224908E-4
2.250000E-9	3.683106E-4
2.300000E-9	2.141303E-4
2.350000E-9	3.425335E-5
2.400000E-9	-1.798859E-4
2.450000E-9	-4.282874E-4
2.500000E-9	-6.852545E-4
2.550000E-9	-8.651315E-4
2.600000E-9	-8.993938E-4
2.650000E-9	-8.565660E-4
2.700000E-9	-7.195168E-4
2.750000E-9	-4.625497E-4
2.800000E-9	-1.713203E-4
2.850000E-9	6.851563E-5
2.900000E-9	2.826549E-4
2.950000E-9	4.625319E-4
3.000000E-9	5.139253E-4
3.050000E-9	4.111384E-4
3.100000E-9	2.483926E-4
3.150000E-9	4.281892E-5
3.200000E-9	-2.569760E-4
3.250000E-9	-5.482054E-4
3.300000E-9	-6.509923E-4
3.350000E-9	-6.766890E-4
3.400000E-9	-7.709103E-4
3.450000E-9	-8.051725E-4
3.500000E-9	-5.995988E-4
3.550000E-9	-2.655416E-4
3.600000E-9	1.712221E-5
3.650000E-9	2.912205E-4
3.700000E-9	6.252777E-4
3.750000E-9	9.336382E-4
3.800000E-9	1.147777E-3
3.850000E-9	1.310523E-3
3.900000E-9	1.447572E-3
3.950000E-9	1.541794E-3
4.000000E-9	1.558925E-3
4.050000E-9	1.498966E-3
4.100000E-9	1.379048E-3
4.150000E-9	1.190605E-3
4.200000E-9	8.993759E-4
4.250000E-9	5.053597E-4
4.300000E-9	1.798680E-4
4.350000E-9	-5.140236E-5
4.400000E-9	-3.340662E-4
4.450000E-9	-6.081644E-4
4.500000E-9	-5.910333E-4
4.550000E-9	-4.197219E-4
