Study Name	031-0404W
Sample Name	2024-02-21
Run Name	spot00
Operator	Angus+Elena
Date	2/21/2024
Time	14:22
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	70
dt	50.000001E-12
time stamp (ms)	3:33:48 PM
	
Time	Amplitude
0.000000E+0	-4.607821E-3
5.000000E-11	-4.573562E-3
1.000000E-10	-4.487915E-3
1.500000E-10	-4.505044E-3
2.000000E-10	-4.556433E-3
2.500000E-10	-4.573562E-3
3.000000E-10	-4.642080E-3
3.500000E-10	-4.813375E-3
4.000000E-10	-4.881893E-3
4.500000E-10	-4.899023E-3
5.000000E-10	-5.018929E-3
5.500000E-10	-5.121706E-3
6.000000E-10	-5.121706E-3
6.500000E-10	-5.138836E-3
7.000000E-10	-5.138836E-3
7.500000E-10	-5.121706E-3
8.000000E-10	-5.087447E-3
8.500000E-10	-5.070318E-3
9.000000E-10	-5.001800E-3
9.500000E-10	-4.933282E-3
1.000000E-9	-4.881893E-3
1.050000E-9	-4.847634E-3
1.100000E-9	-4.813375E-3
1.150000E-9	-4.779116E-3
1.200000E-9	-4.693469E-3
1.250000E-9	-4.659210E-3
1.300000E-9	-4.727728E-3
1.350000E-9	-4.779116E-3
1.400000E-9	-4.813375E-3
1.450000E-9	-4.899023E-3
1.500000E-9	-4.950411E-3
1.550000E-9	-5.001800E-3
1.600000E-9	-5.036059E-3
1.650000E-9	-5.036059E-3
1.700000E-9	-4.967541E-3
1.750000E-9	-4.899023E-3
1.800000E-9	-4.761987E-3
1.850000E-9	-4.607821E-3
1.900000E-9	-4.522174E-3
1.950000E-9	-4.402267E-3
2.000000E-9	-4.230972E-3
2.050000E-9	-4.162454E-3
2.100000E-9	-4.162454E-3
2.150000E-9	-4.145325E-3
2.200000E-9	-4.145325E-3
2.250000E-9	-4.213843E-3
2.300000E-9	-4.333749E-3
2.350000E-9	-4.487915E-3
2.400000E-9	-4.607821E-3
2.450000E-9	-4.693469E-3
2.500000E-9	-4.847634E-3
2.550000E-9	-5.036059E-3
2.600000E-9	-5.104577E-3
2.650000E-9	-5.121706E-3
2.700000E-9	-5.155965E-3
2.750000E-9	-5.207354E-3
2.800000E-9	-5.241613E-3
2.850000E-9	-5.258742E-3
2.900000E-9	-5.241613E-3
2.950000E-9	-5.207354E-3
3.000000E-9	-5.207354E-3
3.050000E-9	-5.207354E-3
3.100000E-9	-5.207354E-3
3.150000E-9	-5.207354E-3
3.200000E-9	-5.138836E-3
3.250000E-9	-5.087447E-3
3.300000E-9	-5.138836E-3
3.350000E-9	-5.173095E-3
3.400000E-9	-5.070318E-3
3.450000E-9	-4.984670E-3
3.500000E-9	-4.984670E-3
3.550000E-9	-4.950411E-3
3.600000E-9	-4.864764E-3
3.650000E-9	-4.847634E-3
3.700000E-9	-4.864764E-3
3.750000E-9	-4.933282E-3
3.800000E-9	-4.984670E-3
3.850000E-9	-4.967541E-3
3.900000E-9	-4.950411E-3
3.950000E-9	-4.967541E-3
4.000000E-9	-4.899023E-3
4.050000E-9	-4.830505E-3
4.100000E-9	-4.881893E-3
4.150000E-9	-4.899023E-3
4.200000E-9	-4.744857E-3
4.250000E-9	-4.607821E-3
4.300000E-9	-4.573562E-3
4.350000E-9	-4.539303E-3
4.400000E-9	-4.556433E-3
4.450000E-9	-4.642080E-3
4.500000E-9	-4.710598E-3
4.550000E-9	-4.779116E-3
4.600000E-9	-4.899023E-3
4.650000E-9	-5.018929E-3
4.700000E-9	-5.104577E-3
4.750000E-9	-5.155965E-3
4.800000E-9	-5.155965E-3
4.850000E-9	-5.121706E-3
4.900000E-9	-5.087447E-3
4.950000E-9	-5.087447E-3
5.000000E-9	-5.018929E-3
5.050000E-9	-4.916152E-3
5.100000E-9	-4.881893E-3
5.150000E-9	-4.933282E-3
5.200000E-9	-5.001800E-3
5.250000E-9	-5.053188E-3
5.300000E-9	-5.173095E-3
5.350000E-9	-5.344390E-3
5.400000E-9	-5.532814E-3
5.450000E-9	-5.789757E-3
5.500000E-9	-6.200865E-3
5.550000E-9	-6.886045E-3
5.600000E-9	-8.016592E-3
5.650000E-9	-9.815189E-3
5.700000E-9	-1.247026E-2
5.750000E-9	-1.646143E-2
5.800000E-9	-2.216556E-2
5.850000E-9	-2.968541E-2
5.900000E-9	-3.927793E-2
5.950000E-9	-5.135423E-2
6.000000E-9	-6.582865E-2
6.050000E-9	-8.225584E-2
6.100000E-9	-1.003275E-1
6.150000E-9	-1.194440E-1
6.200000E-9	-1.384406E-1
6.250000E-9	-1.563581E-1
6.300000E-9	-1.725283E-1
6.350000E-9	-1.864546E-1
6.400000E-9	-1.979142E-1
6.450000E-9	-2.068730E-1
6.500000E-9	-2.133993E-1
6.550000E-9	-2.179729E-1
6.600000E-9	-2.212103E-1
6.650000E-9	-2.233687E-1
6.700000E-9	-2.247904E-1
6.750000E-9	-2.260237E-1
6.800000E-9	-2.273084E-1
6.850000E-9	-2.285589E-1
6.900000E-9	-2.298779E-1
6.950000E-9	-2.311455E-1
7.000000E-9	-2.318306E-1
7.050000E-9	-2.315908E-1
7.100000E-9	-2.303404E-1
7.150000E-9	-2.277881E-1
7.200000E-9	-2.236085E-1
7.250000E-9	-2.179557E-1
7.300000E-9	-2.111211E-1
7.350000E-9	-2.033443E-1
7.400000E-9	-1.950022E-1
7.450000E-9	-1.865231E-1
7.500000E-9	-1.782667E-1
7.550000E-9	-1.706269E-1
7.600000E-9	-1.639636E-1
7.650000E-9	-1.585335E-1
7.700000E-9	-1.543710E-1
7.750000E-9	-1.514076E-1
7.800000E-9	-1.495576E-1
7.850000E-9	-1.487697E-1
7.900000E-9	-1.487868E-1
7.950000E-9	-1.493350E-1
8.000000E-9	-1.502942E-1
8.050000E-9	-1.515447E-1
8.100000E-9	-1.530521E-1
8.150000E-9	-1.548164E-1
8.200000E-9	-1.568719E-1
8.250000E-9	-1.591673E-1
8.300000E-9	-1.617367E-1
8.350000E-9	-1.646830E-1
8.400000E-9	-1.679376E-1
8.450000E-9	-1.714149E-1
8.500000E-9	-1.750292E-1
8.550000E-9	-1.786264E-1
8.600000E-9	-1.820352E-1
8.650000E-9	-1.850328E-1
8.700000E-9	-1.874481E-1
8.750000E-9	-1.891097E-1
8.800000E-9	-1.898976E-1
8.850000E-9	-1.897606E-1
8.900000E-9	-1.886472E-1
8.950000E-9	-1.865745E-1
9.000000E-9	-1.835940E-1
9.050000E-9	-1.798769E-1
9.100000E-9	-1.755945E-1
9.150000E-9	-1.708667E-1
9.200000E-9	-1.658135E-1
9.250000E-9	-1.606404E-1
9.300000E-9	-1.555016E-1
9.350000E-9	-1.505169E-1
9.400000E-9	-1.458405E-1
9.450000E-9	-1.414897E-1
9.500000E-9	-1.374642E-1
9.550000E-9	-1.340383E-1
9.600000E-9	-1.312805E-1
9.650000E-9	-1.290194E-1
9.700000E-9	-1.273236E-1
9.750000E-9	-1.264328E-1
9.800000E-9	-1.261759E-1
9.850000E-9	-1.264328E-1
9.900000E-9	-1.274606E-1
9.950000E-9	-1.292763E-1
1.000000E-8	-1.315888E-1
1.005000E-8	-1.344323E-1
1.010000E-8	-1.378239E-1
1.015000E-8	-1.415924E-1
1.020000E-8	-1.455665E-1
1.025000E-8	-1.495919E-1
1.030000E-8	-1.534632E-1
1.035000E-8	-1.570775E-1
1.040000E-8	-1.603664E-1
1.045000E-8	-1.632099E-1
1.050000E-8	-1.654196E-1
1.055000E-8	-1.668756E-1
1.060000E-8	-1.676464E-1
1.065000E-8	-1.678177E-1
1.070000E-8	-1.673209E-1
1.075000E-8	-1.660876E-1
1.080000E-8	-1.642205E-1
1.085000E-8	-1.618566E-1
1.090000E-8	-1.590131E-1
1.095000E-8	-1.556729E-1
1.100000E-8	-1.519558E-1
