Study Name	031-0404W
Sample Name	2024-02-21
Run Name	spot00
Operator	Angus+Elena
Date	2/21/2024
Time	14:22
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	62
dt	50.000001E-12
time stamp (ms)	3:25:37 PM
	
Time	Amplitude
0.000000E+0	-4.950411E-3
5.000000E-11	-5.087447E-3
1.000000E-10	-5.087447E-3
1.500000E-10	-5.104577E-3
2.000000E-10	-5.190224E-3
2.500000E-10	-5.224483E-3
3.000000E-10	-5.190224E-3
3.500000E-10	-5.155965E-3
4.000000E-10	-5.104577E-3
4.500000E-10	-5.036059E-3
5.000000E-10	-4.950411E-3
5.500000E-10	-4.899023E-3
6.000000E-10	-4.847634E-3
6.500000E-10	-4.710598E-3
7.000000E-10	-4.642080E-3
7.500000E-10	-4.693469E-3
8.000000E-10	-4.693469E-3
8.500000E-10	-4.607821E-3
9.000000E-10	-4.624951E-3
9.500000E-10	-4.727728E-3
1.000000E-9	-4.744857E-3
1.050000E-9	-4.744857E-3
1.100000E-9	-4.796246E-3
1.150000E-9	-4.813375E-3
1.200000E-9	-4.813375E-3
1.250000E-9	-4.881893E-3
1.300000E-9	-4.933282E-3
1.350000E-9	-4.916152E-3
1.400000E-9	-4.916152E-3
1.450000E-9	-4.967541E-3
1.500000E-9	-4.984670E-3
1.550000E-9	-4.916152E-3
1.600000E-9	-4.830505E-3
1.650000E-9	-4.796246E-3
1.700000E-9	-4.796246E-3
1.750000E-9	-4.727728E-3
1.800000E-9	-4.659210E-3
1.850000E-9	-4.607821E-3
1.900000E-9	-4.505044E-3
1.950000E-9	-4.385138E-3
2.000000E-9	-4.350879E-3
2.050000E-9	-4.333749E-3
2.100000E-9	-4.316620E-3
2.150000E-9	-4.350879E-3
2.200000E-9	-4.385138E-3
2.250000E-9	-4.333749E-3
2.300000E-9	-4.316620E-3
2.350000E-9	-4.350879E-3
2.400000E-9	-4.333749E-3
2.450000E-9	-4.299490E-3
2.500000E-9	-4.333749E-3
2.550000E-9	-4.333749E-3
2.600000E-9	-4.333749E-3
2.650000E-9	-4.436526E-3
2.700000E-9	-4.539303E-3
2.750000E-9	-4.573562E-3
2.800000E-9	-4.642080E-3
2.850000E-9	-4.727728E-3
2.900000E-9	-4.779116E-3
2.950000E-9	-4.847634E-3
3.000000E-9	-4.916152E-3
3.050000E-9	-4.881893E-3
3.100000E-9	-4.813375E-3
3.150000E-9	-4.761987E-3
3.200000E-9	-4.693469E-3
3.250000E-9	-4.659210E-3
3.300000E-9	-4.676339E-3
3.350000E-9	-4.659210E-3
3.400000E-9	-4.573562E-3
3.450000E-9	-4.624951E-3
3.500000E-9	-4.710598E-3
3.550000E-9	-4.693469E-3
3.600000E-9	-4.676339E-3
3.650000E-9	-4.744857E-3
3.700000E-9	-4.761987E-3
3.750000E-9	-4.744857E-3
3.800000E-9	-4.813375E-3
3.850000E-9	-4.847634E-3
3.900000E-9	-4.864764E-3
3.950000E-9	-4.933282E-3
4.000000E-9	-5.018929E-3
4.050000E-9	-5.053188E-3
4.100000E-9	-5.121706E-3
4.150000E-9	-5.207354E-3
4.200000E-9	-5.207354E-3
4.250000E-9	-5.138836E-3
4.300000E-9	-5.087447E-3
4.350000E-9	-4.967541E-3
4.400000E-9	-4.813375E-3
4.450000E-9	-4.727728E-3
4.500000E-9	-4.693469E-3
4.550000E-9	-4.624951E-3
4.600000E-9	-4.522174E-3
4.650000E-9	-4.487915E-3
4.700000E-9	-4.487915E-3
4.750000E-9	-4.539303E-3
4.800000E-9	-4.659210E-3
4.850000E-9	-4.710598E-3
4.900000E-9	-4.693469E-3
4.950000E-9	-4.761987E-3
5.000000E-9	-4.864764E-3
5.050000E-9	-4.916152E-3
5.100000E-9	-4.967541E-3
5.150000E-9	-5.070318E-3
5.200000E-9	-5.121706E-3
5.250000E-9	-5.155965E-3
5.300000E-9	-5.258742E-3
5.350000E-9	-5.378649E-3
5.400000E-9	-5.481426E-3
5.450000E-9	-5.635591E-3
5.500000E-9	-6.012440E-3
5.550000E-9	-6.697620E-3
5.600000E-9	-7.828167E-3
5.650000E-9	-9.558247E-3
5.700000E-9	-1.212767E-2
5.750000E-9	-1.601607E-2
5.800000E-9	-2.160028E-2
5.850000E-9	-2.901736E-2
5.900000E-9	-3.837006E-2
5.950000E-9	-4.994961E-2
6.000000E-9	-6.380737E-2
6.050000E-9	-7.965216E-2
6.100000E-9	-9.710712E-2
6.150000E-9	-1.154699E-1
6.200000E-9	-1.337814E-1
6.250000E-9	-1.511849E-1
6.300000E-9	-1.669612E-1
6.350000E-9	-1.804764E-1
6.400000E-9	-1.915421E-1
6.450000E-9	-2.002610E-1
6.500000E-9	-2.067359E-1
6.550000E-9	-2.111896E-1
6.600000E-9	-2.142558E-1
6.650000E-9	-2.163456E-1
6.700000E-9	-2.178016E-1
6.750000E-9	-2.190520E-1
6.800000E-9	-2.203367E-1
6.850000E-9	-2.216215E-1
6.900000E-9	-2.229576E-1
6.950000E-9	-2.242251E-1
7.000000E-9	-2.249788E-1
7.050000E-9	-2.248418E-1
7.100000E-9	-2.236770E-1
7.150000E-9	-2.211590E-1
7.200000E-9	-2.170650E-1
7.250000E-9	-2.115150E-1
7.300000E-9	-2.047660E-1
7.350000E-9	-1.970920E-1
7.400000E-9	-1.888356E-1
7.450000E-9	-1.804421E-1
7.500000E-9	-1.723741E-1
7.550000E-9	-1.649913E-1
7.600000E-9	-1.584821E-1
7.650000E-9	-1.530692E-1
7.700000E-9	-1.490095E-1
7.750000E-9	-1.463030E-1
7.800000E-9	-1.446757E-1
7.850000E-9	-1.439049E-1
7.900000E-9	-1.438878E-1
7.950000E-9	-1.444702E-1
8.000000E-9	-1.453952E-1
8.050000E-9	-1.465771E-1
8.100000E-9	-1.479989E-1
8.150000E-9	-1.496090E-1
8.200000E-9	-1.513562E-1
8.250000E-9	-1.534289E-1
8.300000E-9	-1.559983E-1
8.350000E-9	-1.588418E-1
8.400000E-9	-1.618566E-1
8.450000E-9	-1.651969E-1
8.500000E-9	-1.687941E-1
8.550000E-9	-1.722714E-1
8.600000E-9	-1.755088E-1
8.650000E-9	-1.784209E-1
8.700000E-9	-1.806991E-1
8.750000E-9	-1.822407E-1
8.800000E-9	-1.830629E-1
8.850000E-9	-1.830116E-1
8.900000E-9	-1.819495E-1
8.950000E-9	-1.799625E-1
9.000000E-9	-1.771533E-1
9.050000E-9	-1.736246E-1
9.100000E-9	-1.695306E-1
9.150000E-9	-1.649742E-1
9.200000E-9	-1.600923E-1
9.250000E-9	-1.551419E-1
9.300000E-9	-1.502086E-1
9.350000E-9	-1.453438E-1
9.400000E-9	-1.407188E-1
9.450000E-9	-1.364878E-1
9.500000E-9	-1.326508E-1
9.550000E-9	-1.292592E-1
9.600000E-9	-1.264671E-1
9.650000E-9	-1.242574E-1
9.700000E-9	-1.226643E-1
9.750000E-9	-1.217736E-1
9.800000E-9	-1.215338E-1
9.850000E-9	-1.218764E-1
9.900000E-9	-1.228356E-1
9.950000E-9	-1.244972E-1
1.000000E-8	-1.267069E-1
1.005000E-8	-1.294476E-1
1.010000E-8	-1.327365E-1
1.015000E-8	-1.363508E-1
1.020000E-8	-1.401364E-1
1.025000E-8	-1.440933E-1
1.030000E-8	-1.479646E-1
1.035000E-8	-1.514933E-1
1.040000E-8	-1.546794E-1
1.045000E-8	-1.574543E-1
1.050000E-8	-1.595955E-1
1.055000E-8	-1.610515E-1
1.060000E-8	-1.618738E-1
1.065000E-8	-1.620279E-1
1.070000E-8	-1.615312E-1
1.075000E-8	-1.604006E-1
1.080000E-8	-1.586705E-1
1.085000E-8	-1.564094E-1
1.090000E-8	-1.536516E-1
1.095000E-8	-1.504484E-1
1.100000E-8	-1.469540E-1
