Study Name	0404W
Sample Name	2024-01-11
Run Name	spot00
Operator	Elena
Date	1/11/2024
Time	16:35
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	66
dt	50.000001E-12
time stamp (ms)	5:42:29 PM
	
Time	Amplitude
0.000000E+0	2.243953E-3
5.000000E-11	2.398118E-3
1.000000E-10	2.560848E-3
1.500000E-10	2.672189E-3
2.000000E-10	2.689319E-3
2.500000E-10	2.689319E-3
3.000000E-10	2.706448E-3
3.500000E-10	2.663624E-3
4.000000E-10	2.569412E-3
4.500000E-10	2.475200E-3
5.000000E-10	2.389553E-3
5.500000E-10	2.312470E-3
6.000000E-10	2.295341E-3
6.500000E-10	2.355294E-3
7.000000E-10	2.423812E-3
7.500000E-10	2.518024E-3
8.000000E-10	2.637930E-3
8.500000E-10	2.792095E-3
9.000000E-10	2.980519E-3
9.500000E-10	3.151814E-3
1.000000E-9	3.254591E-3
1.050000E-9	3.323109E-3
1.100000E-9	3.400191E-3
1.150000E-9	3.374497E-3
1.200000E-9	3.237461E-3
1.250000E-9	3.074731E-3
1.300000E-9	2.946260E-3
1.350000E-9	2.774966E-3
1.400000E-9	2.586542E-3
1.450000E-9	2.423812E-3
1.500000E-9	2.261082E-3
1.550000E-9	2.141176E-3
1.600000E-9	2.124046E-3
1.650000E-9	2.166870E-3
1.700000E-9	2.235388E-3
1.750000E-9	2.355294E-3
1.800000E-9	2.543718E-3
1.850000E-9	2.740707E-3
1.900000E-9	2.869178E-3
1.950000E-9	2.963390E-3
2.000000E-9	2.997649E-3
2.050000E-9	2.971955E-3
2.100000E-9	2.912002E-3
2.150000E-9	2.860613E-3
2.200000E-9	2.783531E-3
2.250000E-9	2.663624E-3
2.300000E-9	2.577977E-3
2.350000E-9	2.595107E-3
2.400000E-9	2.612236E-3
2.450000E-9	2.552283E-3
2.500000E-9	2.518024E-3
2.550000E-9	2.552283E-3
2.600000E-9	2.535153E-3
2.650000E-9	2.466636E-3
2.700000E-9	2.449506E-3
2.750000E-9	2.449506E-3
2.800000E-9	2.355294E-3
2.850000E-9	2.261082E-3
2.900000E-9	2.261082E-3
2.950000E-9	2.303906E-3
3.000000E-9	2.321035E-3
3.050000E-9	2.389553E-3
3.100000E-9	2.500895E-3
3.150000E-9	2.595107E-3
3.200000E-9	2.697883E-3
3.250000E-9	2.809225E-3
3.300000E-9	2.843484E-3
3.350000E-9	2.834919E-3
3.400000E-9	2.834919E-3
3.450000E-9	2.792095E-3
3.500000E-9	2.697883E-3
3.550000E-9	2.612236E-3
3.600000E-9	2.500895E-3
3.650000E-9	2.363859E-3
3.700000E-9	2.329600E-3
3.750000E-9	2.389553E-3
3.800000E-9	2.406682E-3
3.850000E-9	2.389553E-3
3.900000E-9	2.432377E-3
3.950000E-9	2.449506E-3
4.000000E-9	2.355294E-3
4.050000E-9	2.235388E-3
4.100000E-9	2.158305E-3
4.150000E-9	2.046964E-3
4.200000E-9	1.918493E-3
4.250000E-9	1.764328E-3
4.300000E-9	1.618727E-3
4.350000E-9	1.515951E-3
4.400000E-9	1.438868E-3
4.450000E-9	1.404609E-3
4.500000E-9	1.455997E-3
4.550000E-9	1.550210E-3
4.600000E-9	1.601598E-3
4.650000E-9	1.661551E-3
4.700000E-9	1.772892E-3
4.750000E-9	1.790022E-3
4.800000E-9	1.730069E-3
4.850000E-9	1.704375E-3
