Study Name	0404W
Sample Name	2024-01-11
Run Name	spot00
Operator	Elena
Date	1/11/2024
Time	16:35
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	4
dt	50.000001E-12
time stamp (ms)	4:38:58 PM
	
Time	Amplitude
0.000000E+0	2.046964E-3
5.000000E-11	2.124046E-3
1.000000E-10	2.192564E-3
1.500000E-10	2.278212E-3
2.000000E-10	2.380988E-3
2.500000E-10	2.466636E-3
3.000000E-10	2.526589E-3
3.500000E-10	2.595107E-3
4.000000E-10	2.560848E-3
4.500000E-10	2.466636E-3
5.000000E-10	2.432377E-3
5.500000E-10	2.406682E-3
6.000000E-10	2.286776E-3
6.500000E-10	2.124046E-3
7.000000E-10	1.987011E-3
7.500000E-10	1.867105E-3
8.000000E-10	1.755763E-3
8.500000E-10	1.721504E-3
9.000000E-10	1.747198E-3
9.500000E-10	1.832846E-3
1.000000E-9	1.952752E-3
1.050000E-9	2.055529E-3
1.100000E-9	2.201129E-3
1.150000E-9	2.475200E-3
1.200000E-9	2.757836E-3
1.250000E-9	2.929131E-3
1.300000E-9	3.151814E-3
1.350000E-9	3.443015E-3
1.400000E-9	3.562921E-3
1.450000E-9	3.528662E-3
1.500000E-9	3.537227E-3
1.550000E-9	3.468709E-3
1.600000E-9	3.203202E-3
1.650000E-9	2.912002E-3
1.700000E-9	2.672189E-3
1.750000E-9	2.415247E-3
1.800000E-9	2.089787E-3
1.850000E-9	1.772892E-3
1.900000E-9	1.567339E-3
1.950000E-9	1.490256E-3
2.000000E-9	1.455997E-3
2.050000E-9	1.421739E-3
2.100000E-9	1.533080E-3
2.150000E-9	1.781457E-3
2.200000E-9	2.004140E-3
2.250000E-9	2.184000E-3
2.300000E-9	2.449506E-3
2.350000E-9	2.723577E-3
2.400000E-9	2.912002E-3
2.450000E-9	3.006214E-3
2.500000E-9	3.083296E-3
2.550000E-9	3.126120E-3
2.600000E-9	3.168943E-3
2.650000E-9	3.168943E-3
2.700000E-9	3.151814E-3
2.750000E-9	3.143249E-3
2.800000E-9	3.074731E-3
2.850000E-9	2.937696E-3
2.900000E-9	2.843484E-3
2.950000E-9	2.817790E-3
3.000000E-9	2.697883E-3
3.050000E-9	2.509459E-3
3.100000E-9	2.406682E-3
3.150000E-9	2.398118E-3
3.200000E-9	2.363859E-3
3.250000E-9	2.312470E-3
3.300000E-9	2.295341E-3
3.350000E-9	2.321035E-3
3.400000E-9	2.363859E-3
3.450000E-9	2.423812E-3
3.500000E-9	2.518024E-3
3.550000E-9	2.612236E-3
3.600000E-9	2.706448E-3
3.650000E-9	2.757836E-3
3.700000E-9	2.834919E-3
3.750000E-9	2.963390E-3
3.800000E-9	3.014778E-3
3.850000E-9	2.946260E-3
3.900000E-9	2.894872E-3
3.950000E-9	2.877743E-3
4.000000E-9	2.732142E-3
4.050000E-9	2.483765E-3
4.100000E-9	2.338165E-3
4.150000E-9	2.261082E-3
4.200000E-9	2.149741E-3
4.250000E-9	2.046964E-3
4.300000E-9	2.081223E-3
4.350000E-9	2.158305E-3
4.400000E-9	2.218258E-3
4.450000E-9	2.338165E-3
4.500000E-9	2.569412E-3
4.550000E-9	2.834919E-3
4.600000E-9	3.006214E-3
4.650000E-9	3.100426E-3
4.700000E-9	3.211767E-3
4.750000E-9	3.305979E-3
4.800000E-9	3.323109E-3
4.850000E-9	3.237461E-3
