Study Name	0404W
Sample Name	2024-01-11
Run Name	spot00
Operator	Elena
Date	1/11/2024
Time	16:35
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	73
dt	50.000001E-12
time stamp (ms)	5:49:40 PM
	
Time	Amplitude
0.000000E+0	3.023343E-3
5.000000E-11	2.971955E-3
1.000000E-10	2.963390E-3
1.500000E-10	2.937696E-3
2.000000E-10	2.817790E-3
2.500000E-10	2.715013E-3
3.000000E-10	2.680754E-3
3.500000E-10	2.637930E-3
4.000000E-10	2.586542E-3
4.500000E-10	2.595107E-3
5.000000E-10	2.620801E-3
5.500000E-10	2.620801E-3
6.000000E-10	2.569412E-3
6.500000E-10	2.449506E-3
7.000000E-10	2.321035E-3
7.500000E-10	2.218258E-3
8.000000E-10	2.029834E-3
8.500000E-10	1.755763E-3
9.000000E-10	1.550210E-3
9.500000E-10	1.430303E-3
1.000000E-9	1.267573E-3
1.050000E-9	1.139102E-3
1.100000E-9	1.216185E-3
1.150000E-9	1.353221E-3
1.200000E-9	1.438868E-3
1.250000E-9	1.627292E-3
1.300000E-9	1.952752E-3
1.350000E-9	2.269647E-3
1.400000E-9	2.475200E-3
1.450000E-9	2.646495E-3
1.500000E-9	2.800660E-3
1.550000E-9	2.886307E-3
1.600000E-9	2.877743E-3
1.650000E-9	2.817790E-3
1.700000E-9	2.732142E-3
1.750000E-9	2.663624E-3
1.800000E-9	2.586542E-3
1.850000E-9	2.500895E-3
1.900000E-9	2.449506E-3
1.950000E-9	2.466636E-3
2.000000E-9	2.483765E-3
2.050000E-9	2.475200E-3
2.100000E-9	2.475200E-3
2.150000E-9	2.466636E-3
2.200000E-9	2.415247E-3
2.250000E-9	2.423812E-3
2.300000E-9	2.500895E-3
2.350000E-9	2.595107E-3
2.400000E-9	2.655060E-3
2.450000E-9	2.663624E-3
2.500000E-9	2.672189E-3
2.550000E-9	2.723577E-3
2.600000E-9	2.732142E-3
2.650000E-9	2.655060E-3
2.700000E-9	2.595107E-3
2.750000E-9	2.637930E-3
2.800000E-9	2.637930E-3
2.850000E-9	2.552283E-3
2.900000E-9	2.509459E-3
2.950000E-9	2.526589E-3
3.000000E-9	2.500895E-3
3.050000E-9	2.415247E-3
3.100000E-9	2.338165E-3
3.150000E-9	2.303906E-3
3.200000E-9	2.278212E-3
3.250000E-9	2.235388E-3
3.300000E-9	2.243953E-3
3.350000E-9	2.303906E-3
3.400000E-9	2.355294E-3
3.450000E-9	2.380988E-3
3.500000E-9	2.458071E-3
3.550000E-9	2.552283E-3
3.600000E-9	2.637930E-3
3.650000E-9	2.715013E-3
3.700000E-9	2.792095E-3
3.750000E-9	2.869178E-3
3.800000E-9	2.980519E-3
3.850000E-9	3.100426E-3
3.900000E-9	3.177508E-3
3.950000E-9	3.254591E-3
4.000000E-9	3.314544E-3
4.050000E-9	3.340238E-3
4.100000E-9	3.365932E-3
4.150000E-9	3.391626E-3
4.200000E-9	3.365932E-3
4.250000E-9	3.305979E-3
4.300000E-9	3.305979E-3
4.350000E-9	3.331673E-3
4.400000E-9	3.297414E-3
4.450000E-9	3.203202E-3
4.500000E-9	3.160379E-3
4.550000E-9	3.160379E-3
4.600000E-9	3.074731E-3
4.650000E-9	2.971955E-3
4.700000E-9	2.920566E-3
4.750000E-9	2.886307E-3
4.800000E-9	2.817790E-3
4.850000E-9	2.783531E-3
