Study Name	0404W
4.900000E-9	2.903437E-3
4.950000E-9	2.860613E-3
5.000000E-9	2.869178E-3
5.050000E-9	2.843484E-3
5.100000E-9	2.792095E-3
5.150000E-9	2.834919E-3
5.200000E-9	2.920566E-3
5.250000E-9	2.954825E-3
5.300000E-9	2.929131E-3
5.350000E-9	2.989084E-3
5.400000E-9	3.100426E-3
5.450000E-9	3.194638E-3
5.500000E-9	3.297414E-3
5.550000E-9	3.417321E-3
5.600000E-9	3.537227E-3
5.650000E-9	3.588615E-3
5.700000E-9	3.588615E-3
5.750000E-9	3.571486E-3
5.800000E-9	3.511533E-3
5.850000E-9	3.365932E-3
5.900000E-9	3.151814E-3
5.950000E-9	2.997649E-3
6.000000E-9	2.843484E-3
6.050000E-9	2.595107E-3
6.100000E-9	2.346729E-3
6.150000E-9	2.286776E-3
6.200000E-9	2.312470E-3
6.250000E-9	2.303906E-3
6.300000E-9	2.329600E-3
6.350000E-9	2.458071E-3
6.400000E-9	2.595107E-3
6.450000E-9	2.689319E-3
6.500000E-9	2.817790E-3
6.550000E-9	2.946260E-3
6.600000E-9	2.971955E-3
6.650000E-9	2.954825E-3
6.700000E-9	2.937696E-3
6.750000E-9	2.937696E-3
6.800000E-9	2.877743E-3
6.850000E-9	2.766401E-3
6.900000E-9	2.706448E-3
6.950000E-9	2.715013E-3
7.000000E-9	2.715013E-3
7.050000E-9	2.732142E-3
7.100000E-9	2.843484E-3
7.150000E-9	2.997649E-3
7.200000E-9	3.126120E-3
7.250000E-9	3.237461E-3
7.300000E-9	3.314544E-3
7.350000E-9	3.383062E-3
7.400000E-9	3.511533E-3
7.450000E-9	3.588615E-3
7.500000E-9	3.622874E-3
7.550000E-9	3.657133E-3
7.600000E-9	3.674262E-3
7.650000E-9	3.622874E-3
7.700000E-9	3.562921E-3
7.750000E-9	3.554356E-3
7.800000E-9	3.520097E-3
7.850000E-9	3.434450E-3
7.900000E-9	3.400191E-3
7.950000E-9	3.391626E-3
8.000000E-9	3.357367E-3
8.050000E-9	3.288850E-3
8.100000E-9	3.237461E-3
8.150000E-9	3.168943E-3
8.200000E-9	3.134685E-3
8.250000E-9	3.100426E-3
8.300000E-9	3.040472E-3
8.350000E-9	2.929131E-3
8.400000E-9	2.792095E-3
8.450000E-9	2.637930E-3
8.500000E-9	2.509459E-3
8.550000E-9	2.458071E-3
8.600000E-9	2.398118E-3
8.650000E-9	2.243953E-3
8.700000E-9	2.141176E-3
8.750000E-9	2.141176E-3
8.800000E-9	2.141176E-3
8.850000E-9	2.132611E-3
8.900000E-9	2.226823E-3
8.950000E-9	2.329600E-3
9.000000E-9	2.363859E-3
9.050000E-9	2.440941E-3
9.100000E-9	2.560848E-3
9.150000E-9	2.595107E-3
9.200000E-9	2.560848E-3
9.250000E-9	2.543718E-3
9.300000E-9	2.500895E-3
9.350000E-9	2.458071E-3
9.400000E-9	2.449506E-3
9.450000E-9	2.406682E-3
9.500000E-9	2.329600E-3
9.550000E-9	2.380988E-3
9.600000E-9	2.466636E-3
9.650000E-9	2.475200E-3
9.700000E-9	2.509459E-3
9.750000E-9	2.663624E-3
9.800000E-9	2.792095E-3
9.850000E-9	2.834919E-3
9.900000E-9	2.886307E-3
9.950000E-9	2.963390E-3
1.000000E-8	3.023343E-3
1.005000E-8	3.014778E-3
1.010000E-8	2.963390E-3
1.015000E-8	2.929131E-3
1.020000E-8	2.954825E-3
1.025000E-8	2.937696E-3
1.030000E-8	2.843484E-3
1.035000E-8	2.817790E-3
1.040000E-8	2.860613E-3
1.045000E-8	2.834919E-3
1.050000E-8	2.766401E-3
1.055000E-8	2.706448E-3
1.060000E-8	2.603671E-3
1.065000E-8	2.492330E-3
1.070000E-8	2.432377E-3
1.075000E-8	2.406682E-3
1.080000E-8	2.346729E-3
1.085000E-8	2.312470E-3
1.090000E-8	2.321035E-3
1.095000E-8	2.423812E-3
1.100000E-8	2.577977E-3
1.105000E-8	2.689319E-3
1.110000E-8	2.757836E-3
1.115000E-8	2.852048E-3
1.120000E-8	2.946260E-3
1.125000E-8	2.963390E-3
1.130000E-8	2.989084E-3
1.135000E-8	3.031908E-3
1.140000E-8	2.980519E-3
1.145000E-8	2.826354E-3
1.150000E-8	2.732142E-3
1.155000E-8	2.715013E-3
1.160000E-8	2.706448E-3
1.165000E-8	2.680754E-3
1.170000E-8	2.715013E-3
1.175000E-8	2.852048E-3
1.180000E-8	3.006214E-3
1.185000E-8	3.083296E-3
1.190000E-8	3.168943E-3
1.195000E-8	3.400191E-3
1.200000E-8	3.657133E-3
1.205000E-8	3.828428E-3
1.210000E-8	4.042546E-3
1.215000E-8	4.479347E-3
1.220000E-8	5.173090E-3
1.225000E-8	6.200858E-3
1.230000E-8	7.836721E-3
1.235000E-8	1.025197E-2
1.240000E-8	1.358365E-2
1.245000E-8	1.804588E-2
1.250000E-8	2.392985E-2
1.255000E-8	3.135547E-2
1.260000E-8	4.028848E-2
1.265000E-8	5.068606E-2
1.270000E-8	6.245400E-2
1.275000E-8	7.531823E-2
1.280000E-8	8.888476E-2
1.285000E-8	1.026911E-1
1.290000E-8	1.162662E-1
1.295000E-8	1.291818E-1
1.300000E-8	1.411125E-1
1.305000E-8	1.517841E-1
1.310000E-8	1.610426E-1
1.315000E-8	1.688108E-1
1.320000E-8	1.751402E-1
1.325000E-8	1.802190E-1
1.330000E-8	1.842787E-1
1.335000E-8	1.875333E-1
1.340000E-8	1.902226E-1
1.345000E-8	1.925779E-1
1.350000E-8	1.946934E-1
1.355000E-8	1.964835E-1
1.360000E-8	1.979395E-1
1.365000E-8	1.990357E-1
1.370000E-8	1.994640E-1
1.375000E-8	1.989929E-1
1.380000E-8	1.975626E-1
1.385000E-8	1.950275E-1
1.390000E-8	1.911819E-1
1.395000E-8	1.861030E-1
1.400000E-8	1.800477E-1
1.405000E-8	1.732045E-1
1.410000E-8	1.658046E-1
1.415000E-8	1.582505E-1
1.420000E-8	1.508934E-1
1.425000E-8	1.440502E-1
1.430000E-8	1.379435E-1
1.435000E-8	1.327876E-1
1.440000E-8	1.287536E-1
1.445000E-8	1.258244E-1
1.450000E-8	1.239059E-1
1.455000E-8	1.229724E-1
1.460000E-8	1.229467E-1
1.465000E-8	1.236233E-1
1.470000E-8	1.247795E-1
1.475000E-8	1.263811E-1
1.480000E-8	1.283767E-1
1.485000E-8	1.305950E-1
1.490000E-8	1.329760E-1
1.495000E-8	1.355882E-1
1.500000E-8	1.383289E-1
1.505000E-8	1.411125E-1
1.510000E-8	1.440159E-1
1.515000E-8	1.470650E-1
1.520000E-8	1.500712E-1
1.525000E-8	1.528804E-1
1.530000E-8	1.554670E-1
1.535000E-8	1.577966E-1
1.540000E-8	1.596723E-1
1.545000E-8	1.609227E-1
1.550000E-8	1.614537E-1
1.555000E-8	1.612739E-1
1.560000E-8	1.602975E-1
1.565000E-8	1.584561E-1
1.570000E-8	1.557667E-1
1.575000E-8	1.523922E-1
1.580000E-8	1.484867E-1
1.585000E-8	1.441273E-1
1.590000E-8	1.395023E-1
1.595000E-8	1.347831E-1
1.600000E-8	1.301068E-1
1.605000E-8	1.256275E-1
1.610000E-8	1.215164E-1
1.615000E-8	1.178935E-1
1.620000E-8	1.147845E-1
1.625000E-8	1.122065E-1
1.630000E-8	1.101510E-1
1.635000E-8	1.087292E-1
1.640000E-8	1.080098E-1
1.645000E-8	1.078899E-1
1.650000E-8	1.082839E-1
1.655000E-8	1.092089E-1
1.660000E-8	1.106734E-1
1.665000E-8	1.126091E-1
1.670000E-8	1.149901E-1
1.675000E-8	1.177479E-1
1.680000E-8	1.207627E-1
1.685000E-8	1.239059E-1
1.690000E-8	1.271177E-1
1.695000E-8	1.303295E-1
1.700000E-8	1.333957E-1
1.705000E-8	1.361706E-1
1.710000E-8	1.385516E-1
1.715000E-8	1.405386E-1
1.720000E-8	1.421317E-1
1.725000E-8	1.431252E-1
1.730000E-8	1.434935E-1
1.735000E-8	1.433222E-1
1.740000E-8	1.426370E-1
1.745000E-8	1.413266E-1
1.750000E-8	1.394424E-1
1.755000E-8	1.371042E-1
1.760000E-8	1.343207E-1
1.765000E-8	1.311089E-1
1.770000E-8	1.275973E-1
1.775000E-8	1.238717E-1
1.780000E-8	1.200176E-1
1.785000E-8	1.161292E-1
1.790000E-8	1.123350E-1
1.795000E-8	1.087464E-1
1.800000E-8	1.054489E-1
1.805000E-8	1.024427E-1
1.810000E-8	9.980479E-2
1.815000E-8	9.771500E-2
1.820000E-8	9.625899E-2
1.825000E-8	9.526548E-2
1.830000E-8	9.476016E-2
1.835000E-8	9.494859E-2
1.840000E-8	9.577080E-2
1.845000E-8	9.709834E-2
1.850000E-8	9.902540E-2
1.855000E-8	1.015349E-1
1.860000E-8	1.044040E-1
1.865000E-8	1.076158E-1
1.870000E-8	1.112473E-1
1.875000E-8	1.151357E-1
1.880000E-8	1.189983E-1
1.885000E-8	1.228011E-1
1.890000E-8	1.264582E-1
1.895000E-8	1.297642E-1
1.900000E-8	1.325649E-1
1.905000E-8	1.347660E-1
1.910000E-8	1.362392E-1
1.915000E-8	1.369500E-1
1.920000E-8	1.368472E-1
1.925000E-8	1.358366E-1
1.930000E-8	1.339267E-1
1.935000E-8	1.312802E-1
1.940000E-8	1.279571E-1
1.945000E-8	1.239830E-1
1.950000E-8	1.195122E-1
1.955000E-8	1.147074E-1
1.960000E-8	1.097313E-1
1.965000E-8	1.047723E-1
1.970000E-8	9.999321E-2
1.975000E-8	9.549673E-2
1.980000E-8	9.146274E-2
1.985000E-8	8.799403E-2
1.990000E-8	8.521049E-2
1.995000E-8	8.323204E-2
2.000000E-8	8.211862E-2
2.005000E-8	8.172465E-2
2.010000E-8	8.206723E-2
2.015000E-8	8.327486E-2
2.020000E-8	8.516767E-2
2.025000E-8	8.754866E-2
2.030000E-8	9.043498E-2
2.035000E-8	9.380948E-2
2.040000E-8	9.740667E-2
2.045000E-8	1.012008E-1
2.050000E-8	1.052263E-1
2.055000E-8	1.092859E-1
2.060000E-8	1.132600E-1
2.065000E-8	1.170884E-1
2.070000E-8	1.206171E-1
2.075000E-8	1.236833E-1
2.080000E-8	1.262955E-1
2.085000E-8	1.282654E-1
2.090000E-8	1.293617E-1
2.095000E-8	1.296186E-1
2.100000E-8	1.289934E-1
2.105000E-8	1.272633E-1
2.110000E-8	1.245312E-1
2.115000E-8	1.210282E-1
2.120000E-8	1.167373E-1
2.125000E-8	1.117269E-1
2.130000E-8	1.063397E-1
2.135000E-8	1.008326E-1
2.140000E-8	9.532544E-2
2.145000E-8	9.009239E-2
2.150000E-8	8.540748E-2
2.155000E-8	8.141631E-2
2.160000E-8	7.819598E-2
2.165000E-8	7.581498E-2
2.170000E-8	7.429902E-2
2.175000E-8	7.373375E-2
2.180000E-8	7.409347E-2
2.185000E-8	7.520689E-2
2.190000E-8	7.696266E-2
2.195000E-8	7.932652E-2
2.200000E-8	8.215288E-2
2.205000E-8	8.521049E-2
2.210000E-8	8.847365E-2
2.215000E-8	9.194237E-2
2.220000E-8	9.541965E-2
2.225000E-8	9.872563E-2
2.230000E-8	1.019374E-1
2.235000E-8	1.050550E-1
2.240000E-8	1.079841E-1
2.245000E-8	1.105707E-1
2.250000E-8	1.127975E-1
2.255000E-8	1.146903E-1
2.260000E-8	1.161806E-1
2.265000E-8	1.170713E-1
2.270000E-8	1.173454E-1
2.275000E-8	1.170113E-1
2.280000E-8	1.159836E-1
2.285000E-8	1.141421E-1
2.290000E-8	1.116498E-1
2.295000E-8	1.086350E-1
2.300000E-8	1.049436E-1
2.305000E-8	1.006441E-1
2.310000E-8	9.611339E-2
2.315000E-8	9.153983E-2
2.320000E-8	8.693200E-2
2.325000E-8	8.246121E-2
2.330000E-8	7.845292E-2
2.335000E-8	7.504416E-2
2.340000E-8	7.225205E-2
2.345000E-8	7.017939E-2
2.350000E-8	6.892037E-2
2.355000E-8	6.850070E-2
2.360000E-8	6.886899E-2
2.365000E-8	6.992245E-2
2.370000E-8	7.164396E-2
2.375000E-8	7.392218E-2
2.380000E-8	7.658581E-2
2.385000E-8	7.954920E-2
2.390000E-8	8.274385E-2
2.395000E-8	8.598988E-2
2.400000E-8	8.916740E-2
2.405000E-8	9.225070E-2
2.410000E-8	9.516271E-2
2.415000E-8	9.786916E-2
2.420000E-8	1.003444E-1
2.425000E-8	1.024599E-1
2.430000E-8	1.041300E-1
2.435000E-8	1.054233E-1
2.440000E-8	1.063311E-1
2.445000E-8	1.067080E-1
2.450000E-8	1.065281E-1
2.455000E-8	1.059029E-1
2.460000E-8	1.046696E-1
2.465000E-8	1.028196E-1
2.470000E-8	1.005756E-1
2.475000E-8	9.802333E-2
2.480000E-8	9.499998E-2
2.485000E-8	9.162547E-2
2.490000E-8	8.816532E-2
2.495000E-8	8.469661E-2
2.500000E-8	8.122789E-2
2.505000E-8	7.795616E-2
2.510000E-8	7.500133E-2
2.515000E-8	7.240622E-2
2.520000E-8	7.020508E-2
2.525000E-8	6.844075E-2
2.530000E-8	6.720743E-2
2.535000E-8	6.659077E-2
2.540000E-8	6.649656E-2
2.545000E-8	6.677063E-2
2.550000E-8	6.742155E-2
2.555000E-8	6.854353E-2
2.560000E-8	7.001666E-2
2.565000E-8	7.168678E-2
2.570000E-8	7.360528E-2
2.575000E-8	7.584924E-2
2.580000E-8	7.829875E-2
2.585000E-8	8.077396E-2
2.590000E-8	8.336907E-2
2.595000E-8	8.616118E-2
2.600000E-8	8.903036E-2
2.605000E-8	9.172825E-2
2.610000E-8	9.422915E-2
2.615000E-8	9.657589E-2
2.620000E-8	9.863142E-2
2.625000E-8	1.002245E-1
2.630000E-8	1.012779E-1
2.635000E-8	1.017575E-1
2.640000E-8	1.015349E-1
2.645000E-8	1.005328E-1
2.650000E-8	9.877702E-2
2.655000E-8	9.632751E-2
2.660000E-8	9.320995E-2
2.665000E-8	8.951855E-2
2.670000E-8	8.548456E-2
2.675000E-8	8.132210E-2
2.680000E-8	7.712539E-2
2.685000E-8	7.304857E-2
2.690000E-8	6.924583E-2
2.695000E-8	6.595698E-2
2.700000E-8	6.328478E-2
2.705000E-8	6.115216E-2
2.710000E-8	5.964477E-2
2.715000E-8	5.886538E-2
2.720000E-8	5.871978E-2
2.725000E-8	5.906237E-2
2.730000E-8	5.989315E-2
2.735000E-8	6.121212E-2
2.740000E-8	6.288224E-2
2.745000E-8	6.483500E-2
2.750000E-8	6.709609E-2
2.755000E-8	6.964838E-2
2.760000E-8	7.239765E-2
2.765000E-8	7.530110E-2
2.770000E-8	7.838440E-2
2.775000E-8	8.169039E-2
2.780000E-8	8.512484E-2
2.785000E-8	8.846509E-2
2.790000E-8	9.160834E-2
2.795000E-8	9.455461E-2
2.800000E-8	9.708121E-2
2.805000E-8	9.893975E-2
2.810000E-8	1.000703E-1
2.815000E-8	1.003786E-1
2.820000E-8	9.977053E-2
2.825000E-8	9.819462E-2
2.830000E-8	9.570228E-2
2.835000E-8	9.234491E-2
2.840000E-8	8.829379E-2
2.845000E-8	8.365171E-2
2.850000E-8	7.864134E-2
2.855000E-8	7.357102E-2
2.860000E-8	6.866343E-2
2.865000E-8	6.403848E-2
2.870000E-8	5.990171E-2
2.875000E-8	5.648439E-2
2.880000E-8	5.382932E-2
2.885000E-8	5.191939E-2
2.890000E-8	5.086592E-2
2.895000E-8	5.073745E-2
2.900000E-8	5.138837E-2
2.905000E-8	5.266452E-2
2.910000E-8	5.448024E-2
2.915000E-8	5.680985E-2
2.920000E-8	5.951630E-2
2.925000E-8	6.246257E-2
2.930000E-8	6.555444E-2
2.935000E-8	6.880903E-2
2.940000E-8	7.214928E-2
2.945000E-8	7.542100E-2
2.950000E-8	7.856426E-2
2.955000E-8	8.161330E-2
2.960000E-8	8.448249E-2
2.965000E-8	8.697482E-2
2.970000E-8	8.905605E-2
2.975000E-8	9.076044E-2
2.980000E-8	9.194237E-2
2.985000E-8	9.248195E-2
2.990000E-8	9.245625E-2
2.995000E-8	9.180533E-2
3.000000E-8	9.040072E-2
3.005000E-8	8.830236E-2
3.010000E-8	8.563016E-2
3.015000E-8	8.243552E-2
3.020000E-8	7.878694E-2
3.025000E-8	7.478721E-2
3.030000E-8	7.057337E-2
3.035000E-8	6.634239E-2
3.040000E-8	6.227414E-2
3.045000E-8	5.842858E-2
3.050000E-8	5.499412E-2
3.055000E-8	5.222772E-2
3.060000E-8	5.008653E-2
3.065000E-8	4.857914E-2
3.070000E-8	4.786827E-2
3.075000E-8	4.802243E-2
3.080000E-8	4.887034E-2
3.085000E-8	5.033491E-2
3.090000E-8	5.243327E-2
3.095000E-8	5.501125E-2
3.100000E-8	5.794039E-2
3.105000E-8	6.114360E-2
3.110000E-8	6.450097E-2
3.115000E-8	6.791830E-2
3.120000E-8	7.124998E-2
3.125000E-8	7.437611E-2
3.130000E-8	7.725386E-2
3.135000E-8	7.992605E-2
3.140000E-8	8.218714E-2
3.145000E-8	8.389152E-2
3.150000E-8	8.513341E-2
3.155000E-8	8.598988E-2
3.160000E-8	8.630678E-2
3.165000E-8	8.598988E-2
3.170000E-8	8.515054E-2
3.175000E-8	8.383157E-2
3.180000E-8	8.199015E-2
3.185000E-8	7.966055E-2
3.190000E-8	7.701404E-2
3.195000E-8	7.421338E-2
3.200000E-8	7.123285E-2
3.205000E-8	6.807247E-2
3.210000E-8	6.486926E-2
3.215000E-8	6.183734E-2
3.220000E-8	5.902811E-2
3.225000E-8	5.639017E-2
3.230000E-8	5.406057E-2
3.235000E-8	5.214207E-2
3.240000E-8	5.059185E-2
3.245000E-8	4.942705E-2
3.250000E-8	4.878469E-2
3.255000E-8	4.873331E-2
3.260000E-8	4.913585E-2
3.265000E-8	4.994950E-2
3.270000E-8	5.123421E-2
3.275000E-8	5.301567E-2
3.280000E-8	5.518255E-2
3.285000E-8	5.759780E-2
3.290000E-8	6.023574E-2
3.295000E-8	6.309636E-2
3.300000E-8	6.597411E-2
3.305000E-8	6.865487E-2
3.310000E-8	7.118146E-2
3.315000E-8	7.361385E-2
3.320000E-8	7.574646E-2
3.325000E-8	7.742515E-2
3.330000E-8	7.868417E-2
3.335000E-8	7.957490E-2
3.340000E-8	8.006309E-2
3.345000E-8	8.008022E-2
3.350000E-8	7.965198E-2
3.355000E-8	7.881264E-2
3.360000E-8	7.762214E-2
3.365000E-8	7.607192E-2
3.370000E-8	7.417055E-2
3.375000E-8	7.202081E-2
3.380000E-8	6.972546E-2
3.385000E-8	6.719030E-2
3.390000E-8	6.447528E-2
3.395000E-8	6.176026E-2
3.400000E-8	5.911376E-2
3.405000E-8	5.645013E-2
3.410000E-8	5.388927E-2
3.415000E-8	5.161962E-2
3.420000E-8	4.970112E-2
3.425000E-8	4.810808E-2
3.430000E-8	4.695184E-2
3.435000E-8	4.636088E-2
3.440000E-8	4.627523E-2
3.445000E-8	4.660069E-2
3.450000E-8	4.741434E-2
3.455000E-8	4.879326E-2
3.460000E-8	5.062611E-2
3.465000E-8	5.279299E-2
3.470000E-8	5.527676E-2
3.475000E-8	5.805173E-2
3.480000E-8	6.092092E-2
3.485000E-8	6.368732E-2
3.490000E-8	6.636808E-2
3.495000E-8	6.901459E-2
3.500000E-8	7.144697E-2
3.505000E-8	7.356246E-2
3.510000E-8	7.536962E-2
3.515000E-8	7.688557E-2
3.520000E-8	7.798186E-2
3.525000E-8	7.857282E-2
3.530000E-8	7.870986E-2
3.535000E-8	7.835871E-2
3.540000E-8	7.747654E-2
3.545000E-8	7.603766E-2
3.550000E-8	7.414486E-2
3.555000E-8	7.181525E-2
3.560000E-8	6.900602E-2
3.565000E-8	6.574286E-2
3.570000E-8	6.216280E-2
3.575000E-8	5.847140E-2
3.580000E-8	5.479713E-2
3.585000E-8	5.119138E-2
3.590000E-8	4.788540E-2
3.595000E-8	4.508473E-2
3.600000E-8	4.284934E-2
3.605000E-8	4.119634E-2
3.610000E-8	4.029705E-2
3.615000E-8	4.024566E-2
3.620000E-8	4.091371E-2
3.625000E-8	4.217272E-2
3.630000E-8	4.400558E-2
3.635000E-8	4.641226E-2
3.640000E-8	4.920437E-2
3.645000E-8	5.215063E-2
3.650000E-8	5.517398E-2
3.655000E-8	5.824872E-2
3.660000E-8	6.113503E-2
3.665000E-8	6.371302E-2
3.670000E-8	6.606832E-2
3.675000E-8	6.829515E-2
3.680000E-8	7.025647E-2
3.685000E-8	7.184951E-2
3.690000E-8	7.311709E-2
3.695000E-8	7.416199E-2
3.700000E-8	7.491568E-2
3.705000E-8	7.519832E-2
3.710000E-8	7.500990E-2
3.715000E-8	7.445319E-2
3.720000E-8	7.343399E-2
3.725000E-8	7.178956E-2
3.730000E-8	6.955416E-2
3.735000E-8	6.693336E-2
3.740000E-8	6.390144E-2
3.745000E-8	6.044129E-2
3.750000E-8	5.674989E-2
3.755000E-8	5.308419E-2
3.760000E-8	4.952983E-2
3.765000E-8	4.618102E-2
3.770000E-8	4.321762E-2
3.775000E-8	4.085375E-2
3.780000E-8	3.912368E-2
3.785000E-8	3.801026E-2
3.790000E-8	3.765911E-2
3.795000E-8	3.812161E-2
3.800000E-8	3.920933E-2
3.805000E-8	4.077667E-2
3.810000E-8	4.290929E-2
3.815000E-8	4.554723E-2
3.820000E-8	4.839928E-2
3.825000E-8	5.131985E-2
3.830000E-8	5.436890E-2
3.835000E-8	5.741794E-2
3.840000E-8	6.033851E-2
3.845000E-8	6.307923E-2
3.850000E-8	6.558869E-2
3.855000E-8	6.781552E-2
3.860000E-8	6.969976E-2
3.865000E-8	7.113864E-2
3.870000E-8	7.212358E-2
3.875000E-8	7.267173E-2
3.880000E-8	7.271455E-2
3.885000E-8	7.220923E-2
3.890000E-8	7.122429E-2
3.895000E-8	6.981111E-2
3.900000E-8	6.789261E-2
3.905000E-8	6.555444E-2
3.910000E-8	6.295932E-2
3.915000E-8	6.021861E-2
3.920000E-8	5.733229E-2
3.925000E-8	5.436033E-2
3.930000E-8	5.148258E-2
3.935000E-8	4.881895E-2
3.940000E-8	4.640370E-2
3.945000E-8	4.424539E-2
3.950000E-8	4.250675E-2
3.955000E-8	4.125630E-2
3.960000E-8	4.038269E-2
3.965000E-8	3.987738E-2
3.970000E-8	3.983455E-2
3.975000E-8	4.033131E-2
3.980000E-8	4.121347E-2
3.985000E-8	4.241254E-2
3.990000E-8	4.396275E-2
3.995000E-8	4.585556E-2
4.000000E-8	4.796248E-2
4.005000E-8	5.021500E-2
4.010000E-8	5.257030E-2
4.015000E-8	5.497699E-2
4.020000E-8	5.734942E-2
4.025000E-8	5.960195E-2
4.030000E-8	6.168318E-2
4.035000E-8	6.356742E-2
4.040000E-8	6.518615E-2
4.045000E-8	6.641947E-2
4.050000E-8	6.725025E-2
4.055000E-8	6.771275E-2
4.060000E-8	6.773844E-2
4.065000E-8	6.729308E-2
4.070000E-8	6.648799E-2
4.075000E-8	6.542596E-2
4.080000E-8	6.398709E-2
4.085000E-8	6.221419E-2
4.090000E-8	6.022717E-2
4.095000E-8	5.806030E-2
4.100000E-8	5.573069E-2
4.105000E-8	5.330687E-2
4.110000E-8	5.087449E-2
4.115000E-8	4.851919E-2
4.120000E-8	4.632662E-2
4.125000E-8	4.427965E-2
4.130000E-8	4.245536E-2
4.135000E-8	4.095653E-2
4.140000E-8	3.983455E-2
4.145000E-8	3.902947E-2
4.150000E-8	3.860980E-2
4.155000E-8	3.865262E-2
4.160000E-8	3.913224E-2
4.165000E-8	3.995446E-2
4.170000E-8	4.113639E-2
4.175000E-8	4.263522E-2
4.180000E-8	4.437386E-2
4.185000E-8	4.631805E-2
4.190000E-8	4.841641E-2
4.195000E-8	5.061755E-2
4.200000E-8	5.284438E-2
4.205000E-8	5.499412E-2
4.210000E-8	5.702396E-2
4.215000E-8	5.893390E-2
4.220000E-8	6.067254E-2
4.225000E-8	6.215424E-2
4.230000E-8	6.331904E-2
4.235000E-8	6.414982E-2
4.240000E-8	6.462944E-2
4.245000E-8	6.474079E-2
4.250000E-8	6.445815E-2
4.255000E-8	6.376441E-2
4.260000E-8	6.259960E-2
4.265000E-8	6.098087E-2
4.270000E-8	5.903668E-2
4.275000E-8	5.681841E-2
4.280000E-8	5.434320E-2
4.285000E-8	5.161106E-2
4.290000E-8	4.885321E-2
4.295000E-8	4.620671E-2
4.300000E-8	4.368868E-2
4.305000E-8	4.135051E-2
4.310000E-8	3.934636E-2
4.315000E-8	3.780471E-2
4.320000E-8	3.667417E-2
