Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	36
dt	100.000001E-12
time stamp (ms)	1:58:01 PM
	
Time	Amplitude
0.000000E+0	-1.610344E-4
1.000000E-10	9.935905E-5
2.000000E-10	1.747361E-4
3.000000E-10	2.192771E-4
4.000000E-10	2.638181E-4
5.000000E-10	3.152115E-4
6.000000E-10	3.871624E-4
7.000000E-10	4.145722E-4
8.000000E-10	2.843755E-4
9.000000E-10	1.507525E-4
1.000000E-9	-8.223114E-5
1.100000E-9	-1.713131E-4
1.200000E-9	-3.427851E-6
1.300000E-9	3.597525E-4
1.400000E-9	8.085887E-4
1.500000E-9	1.140933E-3
1.600000E-9	1.147785E-3
1.700000E-9	8.497034E-4
1.800000E-9	3.905886E-4
1.900000E-9	-1.781656E-4
2.000000E-9	-6.270017E-4
2.100000E-9	-7.983132E-4
2.200000E-9	-6.235755E-4
2.300000E-9	-2.295590E-4
2.400000E-9	2.569656E-4
2.500000E-9	5.653263E-4
2.600000E-9	5.516214E-4
2.700000E-9	2.843755E-4
2.800000E-9	-2.090017E-4
2.900000E-9	-6.132968E-4
3.000000E-9	-8.497067E-4
3.100000E-9	-8.839690E-4
3.200000E-9	-7.400673E-4
3.300000E-9	-4.693951E-4
3.400000E-9	-1.952967E-4
3.500000E-9	8.565413E-5
3.600000E-9	3.768837E-4
3.700000E-9	4.179984E-4
3.800000E-9	3.803099E-4
3.900000E-9	2.158509E-4
4.000000E-9	-4.111638E-5
4.100000E-9	-2.090017E-4
4.200000E-9	-1.781656E-4
4.300000E-9	8.565413E-5
4.400000E-9	3.597525E-4
4.500000E-9	6.098673E-4
4.600000E-9	6.304247E-4
4.700000E-9	2.980804E-4
4.800000E-9	1.712953E-5
4.900000E-9	-1.644607E-4
5.000000E-9	3.768691E-5
5.100000E-9	4.214247E-4
5.200000E-9	9.936051E-4
5.300000E-9	1.349933E-3
5.400000E-9	1.418458E-3
5.500000E-9	1.099818E-3
5.600000E-9	5.550476E-4
5.700000E-9	6.509675E-5
5.800000E-9	-3.837394E-4
5.900000E-9	-6.064443E-4
6.000000E-9	-6.270017E-4
6.100000E-9	-4.454115E-4
6.200000E-9	-1.473295E-4
6.300000E-9	3.049329E-4
6.400000E-9	6.646870E-4
6.500000E-9	8.085887E-4
6.600000E-9	6.681132E-4
6.700000E-9	1.884410E-4
6.800000E-9	-3.734607E-4
6.900000E-9	-6.578378E-4
7.000000E-9	-6.646902E-4
7.100000E-9	-3.529033E-4
7.200000E-9	2.501132E-4
7.300000E-9	8.908182E-4
7.400000E-9	1.219736E-3
7.500000E-9	1.315671E-3
7.600000E-9	1.127228E-3
7.700000E-9	8.359985E-4
7.800000E-9	5.824575E-4
7.900000E-9	3.289165E-4
8.000000E-9	2.055722E-4
8.100000E-9	9.593282E-5
8.200000E-9	-1.370654E-5
8.300000E-9	-8.565737E-5
8.400000E-9	-1.096410E-4
8.500000E-9	-5.824753E-5
8.600000E-9	5.481806E-5
8.700000E-9	3.460476E-4
8.800000E-9	6.235722E-4
8.900000E-9	8.736870E-4
9.000000E-9	8.873920E-4
9.100000E-9	7.914575E-4
9.200000E-9	4.830968E-4
9.300000E-9	1.952935E-4
9.400000E-9	-1.610344E-4
9.500000E-9	-4.625427E-4
9.600000E-9	-7.126575E-4
9.700000E-9	-7.503460E-4
9.800000E-9	-6.270017E-4
9.900000E-9	-3.083623E-4
1.000000E-8	1.267689E-4
1.010000E-8	4.317034E-4
1.020000E-8	4.968017E-4
1.030000E-8	1.918673E-4
1.040000E-8	-3.494771E-4
1.050000E-8	-6.886739E-4
1.060000E-8	-8.428542E-4
1.070000E-8	-6.921001E-4
1.080000E-8	-2.295590E-4
1.090000E-8	1.404738E-4
1.100000E-8	4.008673E-4
1.110000E-8	4.385558E-4
1.120000E-8	1.987197E-4
1.130000E-8	-8.223114E-5
1.140000E-8	-3.254935E-4
1.150000E-8	-3.734607E-4
1.160000E-8	-3.666082E-4
1.170000E-8	-1.884443E-4
1.180000E-8	-8.565737E-5
1.190000E-8	1.199164E-4
1.200000E-8	3.015066E-4
1.210000E-8	4.762444E-4
1.220000E-8	4.968017E-4
1.230000E-8	4.385558E-4
1.240000E-8	2.775230E-4
1.250000E-8	9.935905E-5
1.260000E-8	-1.028031E-5
1.270000E-8	-1.473295E-4
1.280000E-8	-2.364115E-4
1.290000E-8	-2.329853E-4
1.300000E-8	-8.223114E-5
1.310000E-8	1.267689E-4
1.320000E-8	3.837361E-4
1.330000E-8	5.653263E-4
1.340000E-8	4.693919E-4
1.350000E-8	2.706706E-4
1.360000E-8	-1.644607E-4
1.370000E-8	-5.379197E-4
1.380000E-8	-7.537722E-4
1.390000E-8	-6.578378E-4
1.400000E-8	-2.946574E-4
1.410000E-8	1.027853E-4
1.420000E-8	3.940148E-4
1.430000E-8	4.008673E-4
1.440000E-8	2.809492E-4
1.450000E-8	5.481806E-5
1.460000E-8	-5.139507E-5
1.470000E-8	3.424610E-6
1.480000E-8	1.781623E-4
1.490000E-8	4.693919E-4
1.500000E-8	7.948837E-4
1.510000E-8	8.942444E-4
1.520000E-8	9.730477E-4
1.530000E-8	7.948837E-4
1.540000E-8	4.933755E-4
1.550000E-8	2.021460E-4
1.560000E-8	3.083445E-5
1.570000E-8	6.167052E-5
1.580000E-8	1.301951E-4
1.590000E-8	2.809492E-4
1.600000E-8	3.871624E-4
1.610000E-8	4.385558E-4
1.620000E-8	4.591132E-4
1.630000E-8	3.426214E-4
1.640000E-8	1.850148E-4
1.650000E-8	-2.398523E-5
1.660000E-8	-1.884443E-4
1.670000E-8	-4.111492E-4
1.680000E-8	-4.728214E-4
1.690000E-8	-5.756083E-4
1.700000E-8	-5.721820E-4
1.710000E-8	-4.899525E-4
1.720000E-8	-3.974443E-4
1.730000E-8	-4.282804E-4
1.740000E-8	-2.090017E-4
1.750000E-8	3.426068E-5
1.760000E-8	2.980804E-4
1.770000E-8	5.242116E-4
1.780000E-8	4.419821E-4
1.790000E-8	1.301951E-4
1.800000E-8	-1.439033E-4
1.810000E-8	-4.522640E-4
1.820000E-8	-5.824607E-4
1.830000E-8	-4.693951E-4
1.840000E-8	-2.775263E-4
1.850000E-8	-1.267721E-4
1.860000E-8	1.027707E-5
1.870000E-8	-1.233459E-4
1.880000E-8	-3.015099E-4
1.890000E-8	-4.522640E-4
1.900000E-8	-6.475591E-4
1.910000E-8	-7.366411E-4
1.920000E-8	-7.503460E-4
1.930000E-8	-7.058050E-4
1.940000E-8	-7.160837E-4
1.950000E-8	-6.441329E-4
1.960000E-8	-6.201493E-4
1.970000E-8	-5.961656E-4
1.980000E-8	-5.687558E-4
1.990000E-8	-5.961656E-4
2.000000E-8	-6.270017E-4
2.010000E-8	-5.961656E-4
2.020000E-8	-6.098706E-4
2.030000E-8	-6.749689E-4
2.040000E-8	-7.297886E-4
2.050000E-8	-9.011001E-4
2.060000E-8	-1.075838E-3
2.070000E-8	-1.103248E-3
2.080000E-8	-9.079526E-4
2.090000E-8	-4.796738E-4
2.100000E-8	5.139183E-5
2.110000E-8	5.276378E-4
2.120000E-8	7.366378E-4
2.130000E-8	6.681132E-4
2.140000E-8	3.220640E-4
2.150000E-8	-3.426392E-5
2.160000E-8	-2.980836E-4
2.170000E-8	-3.666082E-4
2.180000E-8	-2.124279E-4
2.190000E-8	-5.139507E-5
2.200000E-8	2.055576E-5
2.210000E-8	-4.145755E-4
2.220000E-8	-1.528100E-3
2.230000E-8	-3.960724E-3
2.240000E-8	-7.698740E-3
2.250000E-8	-1.263251E-2
2.260000E-8	-1.806309E-2
2.270000E-8	-2.318873E-2
2.280000E-8	-2.707407E-2
2.290000E-8	-2.933196E-2
2.300000E-8	-3.008915E-2
2.310000E-8	-2.990071E-2
2.320000E-8	-2.949642E-2
2.330000E-8	-2.930797E-2
2.340000E-8	-2.917092E-2
2.350000E-8	-2.899961E-2
2.360000E-8	-2.813963E-2
2.370000E-8	-2.648133E-2
2.380000E-8	-2.421660E-2
2.390000E-8	-2.191074E-2
2.400000E-8	-1.991668E-2
2.410000E-8	-1.860786E-2
2.420000E-8	-1.798086E-2
2.430000E-8	-1.780612E-2
2.440000E-8	-1.796715E-2
2.450000E-8	-1.829607E-2
2.460000E-8	-1.881686E-2
2.470000E-8	-1.957405E-2
2.480000E-8	-2.051284E-2
2.490000E-8	-2.147904E-2
2.500000E-8	-2.219512E-2
2.510000E-8	-2.253432E-2
2.520000E-8	-2.222596E-2
2.530000E-8	-2.148932E-2
2.540000E-8	-2.042376E-2
2.550000E-8	-1.923486E-2
2.560000E-8	-1.805966E-2
2.570000E-8	-1.706605E-2
2.580000E-8	-1.618894E-2
2.590000E-8	-1.542146E-2
2.600000E-8	-1.485956E-2
2.610000E-8	-1.455463E-2
2.620000E-8	-1.468825E-2
2.630000E-8	-1.520561E-2
2.640000E-8	-1.608615E-2
2.650000E-8	-1.715856E-2
2.660000E-8	-1.814532E-2
2.670000E-8	-1.885112E-2
2.680000E-8	-1.935135E-2
2.690000E-8	-1.952609E-2
2.700000E-8	-1.928625E-2
2.710000E-8	-1.877232E-2
2.720000E-8	-1.789177E-2
2.730000E-8	-1.665833E-2
2.740000E-8	-1.521589E-2
2.750000E-8	-1.371520E-2
2.760000E-8	-1.245777E-2
2.770000E-8	-1.169715E-2
2.780000E-8	-1.154982E-2
2.790000E-8	-1.192328E-2
2.800000E-8	-1.275586E-2
2.810000E-8	-1.397902E-2
2.820000E-8	-1.530840E-2
2.830000E-8	-1.654869E-2
2.840000E-8	-1.761082E-2
2.850000E-8	-1.820699E-2
2.860000E-8	-1.828579E-2
2.870000E-8	-1.785066E-2
2.880000E-8	-1.694956E-2
2.890000E-8	-1.589428E-2
2.900000E-8	-1.468140E-2
