Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	27
dt	100.000001E-12
time stamp (ms)	1:56:18 PM
	
Time	Amplitude
0.000000E+0	-5.105099E-4
1.000000E-10	-3.083623E-4
2.000000E-10	-1.678869E-4
3.000000E-10	-5.139507E-5
4.000000E-10	-5.482130E-5
5.000000E-10	-1.164934E-4
6.000000E-10	-1.610344E-4
7.000000E-10	-1.164934E-4
8.000000E-10	1.027707E-5
9.000000E-10	1.439000E-4
1.000000E-9	2.672443E-4
1.100000E-9	2.192771E-4
1.200000E-9	4.453937E-5
1.300000E-9	-1.747394E-4
1.400000E-9	-3.289197E-4
1.500000E-9	-3.768869E-4
1.600000E-9	-3.940181E-4
1.700000E-9	-4.111492E-4
1.800000E-9	-3.700345E-4
1.900000E-9	-4.214279E-4
2.000000E-9	-5.584771E-4
2.100000E-9	-7.023788E-4
2.200000E-9	-8.428542E-4
2.300000E-9	-9.216575E-4
2.400000E-9	-8.120181E-4
2.500000E-9	-5.961656E-4
2.600000E-9	-2.398377E-4
2.700000E-9	1.610312E-4
2.800000E-9	4.179984E-4
2.900000E-9	4.111460E-4
3.000000E-9	3.563263E-4
3.100000E-9	2.638181E-4
3.200000E-9	2.261296E-4
3.300000E-9	2.878017E-4
3.400000E-9	3.905886E-4
3.500000E-9	5.070804E-4
3.600000E-9	4.385558E-4
3.700000E-9	2.740968E-4
3.800000E-9	-3.426392E-5
3.900000E-9	-2.466902E-4
4.000000E-9	-4.796738E-4
4.100000E-9	-6.509853E-4
4.200000E-9	-7.263624E-4
4.300000E-9	-7.503460E-4
4.400000E-9	-7.400673E-4
4.500000E-9	-5.858870E-4
4.600000E-9	-3.529033E-4
4.700000E-9	-6.509999E-5
4.800000E-9	2.055722E-4
4.900000E-9	4.556870E-4
5.000000E-9	4.830968E-4
5.100000E-9	4.077198E-4
5.200000E-9	2.364083E-4
5.300000E-9	5.481806E-5
5.400000E-9	2.055576E-5
5.500000E-9	-7.195245E-5
5.600000E-9	-1.404771E-4
5.700000E-9	-2.364115E-4
5.800000E-9	-4.042968E-4
5.900000E-9	-5.995919E-4
6.000000E-9	-6.921001E-4
6.100000E-9	-6.509853E-4
6.200000E-9	-5.207886E-4
6.300000E-9	-3.220672E-4
6.400000E-9	-2.227066E-4
6.500000E-9	-2.021492E-4
6.600000E-9	-1.952967E-4
6.700000E-9	-2.775263E-4
6.800000E-9	-2.398377E-4
6.900000E-9	-1.404771E-4
7.000000E-9	5.481806E-5
7.100000E-9	2.295558E-4
7.200000E-9	3.803099E-4
7.300000E-9	4.317034E-4
7.400000E-9	3.734575E-4
7.500000E-9	1.713099E-4
7.600000E-9	-1.164934E-4
7.700000E-9	-3.974443E-4
7.800000E-9	-5.447722E-4
7.900000E-9	-4.728214E-4
8.000000E-9	-1.610344E-4
8.100000E-9	2.809492E-4
8.200000E-9	7.469165E-4
8.300000E-9	1.024441E-3
8.400000E-9	8.908182E-4
8.500000E-9	5.756050E-4
8.600000E-9	-2.055900E-5
8.700000E-9	-4.968050E-4
8.800000E-9	-8.257231E-4
8.900000E-9	-8.428542E-4
9.000000E-9	-6.201493E-4
9.100000E-9	-2.741000E-4
9.200000E-9	4.111314E-5
9.300000E-9	2.672443E-4
9.400000E-9	4.248509E-4
9.500000E-9	4.659657E-4
9.600000E-9	3.837361E-4
9.700000E-9	2.021460E-4
9.800000E-9	-1.301984E-4
9.900000E-9	-4.659689E-4
1.000000E-8	-7.846083E-4
1.010000E-8	-9.833296E-4
1.020000E-8	-8.634116E-4
1.030000E-8	-5.790345E-4
1.040000E-8	-3.734607E-4
1.050000E-8	-2.227066E-4
1.060000E-8	-3.117886E-4
1.070000E-8	-5.276410E-4
1.080000E-8	-7.503460E-4
1.090000E-8	-9.148050E-4
1.100000E-8	-9.936083E-4
1.110000E-8	-8.462804E-4
1.120000E-8	-7.434935E-4
1.130000E-8	-4.968050E-4
1.140000E-8	-2.158541E-4
1.150000E-8	-1.370654E-5
1.160000E-8	8.908036E-5
1.170000E-8	5.824429E-5
1.180000E-8	-6.167376E-5
1.190000E-8	-1.541820E-4
1.200000E-8	-2.501164E-4
1.210000E-8	-2.021492E-4
1.220000E-8	-8.223114E-5
1.230000E-8	1.199164E-4
1.240000E-8	2.432607E-4
1.250000E-8	2.672443E-4
1.260000E-8	2.603919E-4
1.270000E-8	9.935905E-5
1.280000E-8	-8.908360E-5
1.290000E-8	-3.015099E-4
1.300000E-8	-4.831001E-4
1.310000E-8	-5.310673E-4
1.320000E-8	-4.488378E-4
1.330000E-8	-2.124279E-4
1.340000E-8	-3.427851E-6
1.350000E-8	1.850148E-4
1.360000E-8	3.837361E-4
1.370000E-8	4.282771E-4
1.380000E-8	3.152115E-4
1.390000E-8	9.593282E-5
1.400000E-8	-1.439033E-4
1.410000E-8	-2.706738E-4
1.420000E-8	-4.659689E-4
1.430000E-8	-5.893132E-4
1.440000E-8	-7.709034E-4
1.450000E-8	-8.120181E-4
1.460000E-8	-8.839690E-4
1.470000E-8	-6.989525E-4
1.480000E-8	-4.077230E-4
1.490000E-8	-4.454261E-5
1.500000E-8	3.186378E-4
1.510000E-8	5.995886E-4
1.520000E-8	5.242116E-4
1.530000E-8	2.432607E-4
1.540000E-8	-2.158541E-4
1.550000E-8	-5.790345E-4
1.560000E-8	-8.360017E-4
1.570000E-8	-8.257231E-4
1.580000E-8	-6.886739E-4
1.590000E-8	-5.242148E-4
1.600000E-8	-4.385591E-4
1.610000E-8	-4.522640E-4
1.620000E-8	-4.351328E-4
1.630000E-8	-3.357722E-4
1.640000E-8	-7.537868E-5
1.650000E-8	3.289165E-4
1.660000E-8	6.818182E-4
1.670000E-8	6.886706E-4
1.680000E-8	5.002280E-4
1.690000E-8	1.370476E-4
1.700000E-8	-1.576082E-4
1.710000E-8	-3.563295E-4
1.720000E-8	-3.597558E-4
1.730000E-8	-1.267721E-4
1.740000E-8	1.233427E-4
1.750000E-8	3.357689E-4
1.760000E-8	3.631788E-4
1.770000E-8	3.015066E-4
1.780000E-8	5.139183E-5
1.790000E-8	-2.090017E-4
1.800000E-8	-4.933787E-4
1.810000E-8	-6.646902E-4
1.820000E-8	-7.503460E-4
1.830000E-8	-7.229362E-4
1.840000E-8	-6.030181E-4
1.850000E-8	-3.734607E-4
1.860000E-8	-2.432640E-4
1.870000E-8	-1.576082E-4
1.880000E-8	-1.541820E-4
1.890000E-8	-2.192803E-4
1.900000E-8	-3.015099E-4
1.910000E-8	-3.871656E-4
1.920000E-8	-4.282804E-4
1.930000E-8	-4.008705E-4
1.940000E-8	-3.254935E-4
1.950000E-8	-2.980836E-4
1.960000E-8	-3.460509E-4
1.970000E-8	-3.152148E-4
1.980000E-8	-2.055754E-4
1.990000E-8	1.712953E-5
2.000000E-8	1.918673E-4
2.010000E-8	3.186378E-4
2.020000E-8	2.980804E-4
2.030000E-8	1.850148E-4
2.040000E-8	-3.769015E-5
2.050000E-8	-2.364115E-4
2.060000E-8	-5.002312E-4
2.070000E-8	-5.653296E-4
2.080000E-8	-5.756083E-4
2.090000E-8	-4.556902E-4
2.100000E-8	-2.843787E-4
2.110000E-8	-9.250983E-5
2.120000E-8	1.576050E-4
2.130000E-8	5.619001E-4
2.140000E-8	8.908182E-4
2.150000E-8	1.007310E-3
2.160000E-8	1.041572E-3
2.170000E-8	9.319329E-4
2.180000E-8	5.858837E-4
2.190000E-8	2.124246E-4
2.200000E-8	-3.631820E-4
2.210000E-8	-1.247149E-3
2.220000E-8	-2.693018E-3
2.230000E-8	-5.187314E-3
2.240000E-8	-8.959593E-3
2.250000E-8	-1.381456E-2
2.260000E-8	-1.917661E-2
2.270000E-8	-2.416178E-2
2.280000E-8	-2.802314E-2
2.290000E-8	-3.007887E-2
2.300000E-8	-3.070588E-2
2.310000E-8	-3.049002E-2
2.320000E-8	-3.010286E-2
2.330000E-8	-2.997609E-2
2.340000E-8	-2.996581E-2
2.350000E-8	-2.972940E-2
2.360000E-8	-2.885228E-2
2.370000E-8	-2.709805E-2
2.380000E-8	-2.465173E-2
2.390000E-8	-2.216086E-2
2.400000E-8	-2.003317E-2
2.410000E-8	-1.865582E-2
2.420000E-8	-1.807336E-2
2.430000E-8	-1.823440E-2
2.440000E-8	-1.884084E-2
2.450000E-8	-1.966656E-2
2.460000E-8	-2.047515E-2
2.470000E-8	-2.130773E-2
2.480000E-8	-2.210604E-2
2.490000E-8	-2.288037E-2
2.500000E-8	-2.346968E-2
2.510000E-8	-2.374378E-2
2.520000E-8	-2.359987E-2
2.530000E-8	-2.292148E-2
2.540000E-8	-2.174286E-2
2.550000E-8	-2.023532E-2
2.560000E-8	-1.864555E-2
2.570000E-8	-1.723736E-2
2.580000E-8	-1.614782E-2
2.590000E-8	-1.545915E-2
2.600000E-8	-1.522274E-2
2.610000E-8	-1.531182E-2
2.620000E-8	-1.559277E-2
2.630000E-8	-1.602448E-2
2.640000E-8	-1.652471E-2
2.650000E-8	-1.715171E-2
2.660000E-8	-1.783696E-2
2.670000E-8	-1.864212E-2
2.680000E-8	-1.940959E-2
2.690000E-8	-2.005373E-2
2.700000E-8	-2.029014E-2
2.710000E-8	-1.996122E-2
2.720000E-8	-1.906355E-2
2.730000E-8	-1.772046E-2
2.740000E-8	-1.606217E-2
2.750000E-8	-1.441073E-2
2.760000E-8	-1.294087E-2
2.770000E-8	-1.192328E-2
2.780000E-8	-1.147445E-2
2.790000E-8	-1.165261E-2
2.800000E-8	-1.251259E-2
2.810000E-8	-1.389679E-2
2.820000E-8	-1.558935E-2
2.830000E-8	-1.729218E-2
2.840000E-8	-1.874148E-2
2.850000E-8	-1.968369E-2
2.860000E-8	-1.982759E-2
2.870000E-8	-1.926912E-2
