Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	21
dt	100.000001E-12
time stamp (ms)	1:55:10 PM
	
Time	Amplitude
0.000000E+0	-2.089948E-4
1.000000E-10	5.482491E-5
2.000000E-10	3.186446E-4
3.000000E-10	4.968086E-4
4.000000E-10	4.625463E-4
5.000000E-10	2.706774E-4
6.000000E-10	-2.055215E-5
7.000000E-10	-1.781587E-4
8.000000E-10	-5.824068E-5
9.000000E-10	2.741507E-5
1.000000E-9	1.678905E-4
1.100000E-9	2.946610E-4
1.200000E-9	1.781692E-4
1.300000E-9	-6.851937E-5
1.400000E-9	-3.391915E-4
1.500000E-9	-5.824539E-4
1.600000E-9	-6.509785E-4
1.700000E-9	-4.111424E-4
1.800000E-9	-1.096341E-4
1.900000E-9	3.803168E-4
2.000000E-9	7.229398E-4
2.100000E-9	7.811857E-4
2.200000E-9	5.756119E-4
2.300000E-9	3.289233E-4
2.400000E-9	-1.027346E-5
2.500000E-9	-1.130604E-4
2.600000E-9	-3.768330E-5
2.700000E-9	1.404807E-4
2.800000E-9	3.254971E-4
2.900000E-9	3.768905E-4
3.000000E-9	2.672512E-4
3.100000E-9	1.164971E-4
3.200000E-9	8.908721E-5
3.300000E-9	3.769376E-5
3.400000E-9	-7.879806E-5
3.500000E-9	-1.781587E-4
3.600000E-9	-2.809456E-4
3.700000E-9	-4.899457E-4
3.800000E-9	-5.447653E-4
3.900000E-9	-6.098637E-4
4.000000E-9	-3.974374E-4
4.100000E-9	-6.509314E-5
4.200000E-9	3.152184E-4
4.300000E-9	6.783988E-4
4.400000E-9	9.353660E-4
4.500000E-9	1.089546E-3
4.600000E-9	9.730546E-4
4.700000E-9	7.195135E-4
4.800000E-9	3.597594E-4
4.900000E-9	-1.884374E-4
5.000000E-9	-6.132899E-4
5.100000E-9	-9.079457E-4
5.200000E-9	-1.044995E-3
5.300000E-9	-9.319293E-4
5.400000E-9	-5.550440E-4
5.500000E-9	1.028392E-5
5.600000E-9	5.242184E-4
5.700000E-9	7.777594E-4
5.800000E-9	7.434971E-4
5.900000E-9	4.865299E-4
6.000000E-9	2.090053E-4
6.100000E-9	3.431463E-6
6.200000E-9	9.593967E-5
6.300000E-9	2.706774E-4
6.400000E-9	3.494807E-4
6.500000E-9	4.351364E-4
6.600000E-9	4.317102E-4
6.700000E-9	3.700381E-4
6.800000E-9	4.145791E-4
6.900000E-9	5.584807E-4
7.000000E-9	8.223004E-4
7.100000E-9	1.113530E-3
7.200000E-9	1.223169E-3
7.300000E-9	1.086120E-3
7.400000E-9	7.434971E-4
7.500000E-9	2.535463E-4
7.600000E-9	-9.592921E-5
7.700000E-9	-1.713063E-4
7.800000E-9	-5.481445E-5
7.900000E-9	2.741036E-4
8.000000E-9	6.201529E-4
8.100000E-9	8.908250E-4
8.200000E-9	9.250873E-4
8.300000E-9	8.839726E-4
8.400000E-9	7.023824E-4
8.500000E-9	5.653332E-4
8.600000E-9	5.653332E-4
8.700000E-9	6.098742E-4
8.800000E-9	8.257267E-4
8.900000E-9	9.936119E-4
9.000000E-9	1.055284E-3
9.100000E-9	1.041579E-3
9.200000E-9	8.873988E-4
9.300000E-9	6.235791E-4
9.400000E-9	4.385627E-4
9.500000E-9	4.488414E-4
9.600000E-9	6.372840E-4
9.700000E-9	9.867595E-4
9.800000E-9	1.343087E-3
9.900000E-9	1.456153E-3
1.000000E-8	1.346514E-3
1.010000E-8	9.079562E-4
1.020000E-8	6.064479E-4
1.030000E-8	2.946610E-4
1.040000E-8	1.850217E-4
1.050000E-8	1.713167E-4
1.060000E-8	2.227102E-4
1.070000E-8	2.364151E-4
1.080000E-8	1.233495E-4
1.090000E-8	1.336282E-4
1.100000E-8	3.117922E-4
1.110000E-8	6.030217E-4
1.120000E-8	8.976775E-4
1.130000E-8	1.065563E-3
1.140000E-8	9.113824E-4
1.150000E-8	5.893168E-4
1.160000E-8	1.576118E-4
1.170000E-8	-1.781587E-4
1.180000E-8	-1.404702E-4
1.190000E-8	2.090053E-4
1.200000E-8	5.379233E-4
1.210000E-8	8.702677E-4
1.220000E-8	1.027874E-3
1.230000E-8	9.490709E-4
1.240000E-8	9.148086E-4
1.250000E-8	1.079268E-3
1.260000E-8	1.171776E-3
1.270000E-8	1.312251E-3
1.280000E-8	1.319104E-3
1.290000E-8	1.240301E-3
1.300000E-8	1.236874E-3
1.310000E-8	1.277989E-3
1.320000E-8	1.356792E-3
1.330000E-8	1.384202E-3
1.340000E-8	1.308825E-3
1.350000E-8	1.051858E-3
1.360000E-8	6.886775E-4
1.370000E-8	5.482020E-4
1.380000E-8	5.173660E-4
1.390000E-8	8.462840E-4
1.400000E-8	1.202612E-3
1.410000E-8	1.356792E-3
1.420000E-8	1.336235E-3
1.430000E-8	1.230022E-3
1.440000E-8	9.011037E-4
1.450000E-8	5.310709E-4
1.460000E-8	9.251344E-5
1.470000E-8	-2.569620E-4
1.480000E-8	-4.728145E-4
1.490000E-8	-4.145686E-4
1.500000E-8	-1.815850E-4
1.510000E-8	1.439069E-4
1.520000E-8	4.522676E-4
1.530000E-8	5.995955E-4
1.540000E-8	5.619070E-4
1.550000E-8	3.254971E-4
1.560000E-8	-2.397838E-5
1.570000E-8	-3.494702E-4
1.580000E-8	-4.179948E-4
1.590000E-8	-3.803063E-4
1.600000E-8	-2.877981E-4
1.610000E-8	-2.535358E-4
1.620000E-8	-2.603882E-4
1.630000E-8	-2.021423E-4
1.640000E-8	-3.420997E-6
1.650000E-8	2.501200E-4
1.660000E-8	5.653332E-4
1.670000E-8	8.908250E-4
1.680000E-8	7.777594E-4
1.690000E-8	6.064479E-4
1.700000E-8	3.186446E-4
1.710000E-8	-3.420997E-6
1.720000E-8	-1.267653E-4
1.730000E-8	1.233495E-4
1.740000E-8	2.775299E-4
1.750000E-8	2.843823E-4
1.760000E-8	2.021528E-4
1.770000E-8	1.370544E-4
1.780000E-8	7.880852E-5
1.790000E-8	4.659725E-4
1.800000E-8	1.000464E-3
1.810000E-8	1.761087E-3
1.820000E-8	2.477170E-3
1.830000E-8	2.806088E-3
1.840000E-8	2.782104E-3
1.850000E-8	2.425776E-3
1.860000E-8	1.833038E-3
1.870000E-8	1.394481E-3
1.880000E-8	1.106678E-3
1.890000E-8	9.867595E-4
1.900000E-8	9.696283E-4
1.910000E-8	9.011037E-4
1.920000E-8	6.338578E-4
1.930000E-8	3.015135E-4
1.940000E-8	1.199233E-4
1.950000E-8	-2.397838E-5
1.960000E-8	2.466938E-4
1.970000E-8	4.728250E-4
1.980000E-8	7.297922E-4
1.990000E-8	6.441365E-4
2.000000E-8	4.214315E-4
2.010000E-8	1.713167E-4
2.020000E-8	4.454622E-5
2.030000E-8	4.797245E-5
2.040000E-8	1.130708E-4
2.050000E-8	1.747430E-4
2.060000E-8	2.021528E-4
2.070000E-8	7.538229E-5
2.080000E-8	1.302020E-4
2.090000E-8	2.775299E-4
2.100000E-8	5.756119E-4
2.110000E-8	8.976775E-4
2.120000E-8	1.024448E-3
2.130000E-8	7.743332E-4
2.140000E-8	3.323495E-4
2.150000E-8	-4.110953E-5
2.160000E-8	-3.323391E-4
2.170000E-8	-4.830932E-4
2.180000E-8	-4.077161E-4
2.190000E-8	-3.323391E-4
2.200000E-8	6.167737E-5
2.210000E-8	9.148086E-4
2.220000E-8	2.511432E-3
2.230000E-8	5.286678E-3
2.240000E-8	9.367318E-3
2.250000E-8	1.469511E-2
2.260000E-8	2.086575E-2
2.270000E-8	2.738929E-2
2.280000E-8	3.378606E-2
2.290000E-8	3.961065E-2
2.300000E-8	4.477055E-2
2.310000E-8	4.908075E-2
2.320000E-8	5.249328E-2
2.330000E-8	5.485052E-2
2.340000E-8	5.591608E-2
2.350000E-8	5.582014E-2
2.360000E-8	5.451132E-2
2.370000E-8	5.245559E-2
2.380000E-8	4.990647E-2
2.390000E-8	4.743959E-2
2.400000E-8	4.489732E-2
2.410000E-8	4.247498E-2
2.420000E-8	4.030960E-2
2.430000E-8	3.819904E-2
2.440000E-8	3.673947E-2
2.450000E-8	3.578013E-2
2.460000E-8	3.560539E-2
2.470000E-8	3.615358E-2
2.480000E-8	3.723627E-2
2.490000E-8	3.869927E-2
2.500000E-8	4.028562E-2
2.510000E-8	4.182400E-2
2.520000E-8	4.290668E-2
2.530000E-8	4.341034E-2
2.540000E-8	4.320134E-2
2.550000E-8	4.209124E-2
2.560000E-8	4.046721E-2
2.570000E-8	3.847657E-2
2.580000E-8	3.637972E-2
2.590000E-8	3.453983E-2
2.600000E-8	3.316934E-2
2.610000E-8	3.218601E-2
2.620000E-8	3.162068E-2
2.630000E-8	3.133631E-2
2.640000E-8	3.124380E-2
2.650000E-8	3.149734E-2
2.660000E-8	3.204553E-2
2.670000E-8	3.297062E-2
2.680000E-8	3.427601E-2
2.690000E-8	3.571160E-2
2.700000E-8	3.701699E-2
2.710000E-8	3.763029E-2
2.720000E-8	3.737675E-2
2.730000E-8	3.616386E-2
2.740000E-8	3.433768E-2
2.750000E-8	3.215860E-2
2.760000E-8	2.984932E-2
2.770000E-8	2.790322E-2
2.780000E-8	2.637855E-2
2.790000E-8	2.529586E-2
2.800000E-8	2.486073E-2
2.810000E-8	2.510399E-2
2.820000E-8	2.611816E-2
2.830000E-8	2.773191E-2
2.840000E-8	2.962662E-2
2.850000E-8	3.149734E-2
2.860000E-8	3.298775E-2
2.870000E-8	3.388199E-2
2.880000E-8	3.396422E-2
2.890000E-8	3.327898E-2
2.900000E-8	3.200442E-2
2.910000E-8	3.030501E-2
2.920000E-8	2.829039E-2
2.930000E-8	2.628262E-2
2.940000E-8	2.440162E-2
2.950000E-8	2.293176E-2
2.960000E-8	2.214373E-2
2.970000E-8	2.201696E-2
