Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	47
dt	100.000001E-12
time stamp (ms)	2:00:07 PM
	
Time	Amplitude
0.000000E+0	4.591184E-4
1.000000E-10	1.781676E-4
2.000000E-10	-2.124226E-4
3.000000E-10	-6.509801E-4
4.000000E-10	-9.353572E-4
5.000000E-10	-1.062128E-3
6.000000E-10	-1.000456E-3
7.000000E-10	-8.017342E-4
8.000000E-10	-5.036522E-4
9.000000E-10	-1.918653E-4
1.000000E-9	5.139706E-5
1.100000E-9	1.439053E-4
1.200000E-9	6.510198E-5
1.300000E-9	-3.083246E-5
1.400000E-9	-4.796361E-5
1.500000E-9	-2.740623E-5
1.600000E-9	2.398722E-5
1.700000E-9	1.164954E-4
1.800000E-9	1.850200E-4
1.900000E-9	1.884463E-4
2.000000E-9	1.884463E-4
2.100000E-9	1.541840E-4
2.200000E-9	2.021512E-4
2.300000E-9	1.747413E-4
2.400000E-9	9.251182E-5
2.500000E-9	-1.370456E-4
2.600000E-9	-2.192751E-4
2.700000E-9	-2.192751E-4
2.800000E-9	-9.593083E-5
2.900000E-9	6.852821E-5
3.000000E-9	6.167575E-5
3.100000E-9	-1.130620E-4
3.200000E-9	-4.454063E-4
3.300000E-9	-7.811768E-4
3.400000E-9	-9.387834E-4
3.500000E-9	-9.593408E-4
3.600000E-9	-8.291441E-4
3.700000E-9	-6.578326E-4
3.800000E-9	-4.967997E-4
3.900000E-9	-4.008653E-4
4.000000E-9	-3.323407E-4
4.100000E-9	-2.192751E-4
4.200000E-9	-5.481607E-5
4.300000E-9	1.507577E-4
4.400000E-9	2.912332E-4
4.500000E-9	3.460528E-4
4.600000E-9	2.672496E-4
4.700000E-9	1.370528E-4
4.800000E-9	3.426591E-5
4.900000E-9	-1.370131E-5
5.000000E-9	3.426591E-5
5.100000E-9	1.576102E-4
5.200000E-9	3.254955E-4
5.300000E-9	4.214299E-4
5.400000E-9	4.042988E-4
5.500000E-9	3.152168E-4
5.600000E-9	1.952987E-4
5.700000E-9	1.130692E-4
5.800000E-9	3.769214E-5
5.900000E-9	4.111837E-5
6.000000E-9	3.083968E-5
6.100000E-9	8.223313E-5
6.200000E-9	5.824952E-5
6.300000E-9	1.713476E-5
6.400000E-9	-1.850128E-4
6.500000E-9	-3.700292E-4
6.600000E-9	-6.098653E-4
6.700000E-9	-7.057998E-4
6.800000E-9	-6.544063E-4
6.900000E-9	-4.248489E-4
7.000000E-9	-1.370131E-5
7.100000E-9	3.220692E-4
7.200000E-9	5.276430E-4
7.300000E-9	4.145774E-4
7.400000E-9	1.850200E-4
7.500000E-9	-1.815866E-4
7.600000E-9	-3.974391E-4
7.700000E-9	-5.173571E-4
7.800000E-9	-5.447670E-4
7.900000E-9	-5.413407E-4
8.000000E-9	-5.481932E-4
8.100000E-9	-6.167178E-4
8.200000E-9	-6.989473E-4
8.300000E-9	-6.407014E-4
8.400000E-9	-4.659637E-4
8.500000E-9	-1.644554E-4
8.600000E-9	8.908559E-5
8.700000E-9	3.117905E-4
8.800000E-9	4.042988E-4
8.900000E-9	3.220692E-4
9.000000E-9	6.852821E-5
9.100000E-9	-2.192751E-4
9.200000E-9	-4.488325E-4
9.300000E-9	-5.481932E-4
9.400000E-9	-4.454063E-4
9.500000E-9	-2.158489E-4
9.600000E-9	4.454460E-5
9.700000E-9	2.912332E-4
9.800000E-9	3.357742E-4
9.900000E-9	1.781676E-4
1.000000E-8	-1.370456E-4
1.010000E-8	-5.379145E-4
1.020000E-8	-8.222916E-4
1.030000E-8	-8.497014E-4
1.040000E-8	-5.790293E-4
1.050000E-8	-2.192751E-4
1.060000E-8	8.908559E-5
1.070000E-8	2.809545E-4
1.080000E-8	2.946594E-4
1.090000E-8	2.158561E-4
1.100000E-8	8.223313E-5
1.110000E-8	6.856073E-6
1.120000E-8	-5.824230E-5
1.130000E-8	-1.404718E-4
1.140000E-8	-3.015046E-4
1.150000E-8	-4.865211E-4
1.160000E-8	-6.372752E-4
1.170000E-8	-7.366358E-4
1.180000E-8	-6.304227E-4
1.190000E-8	-3.186358E-4
1.200000E-8	1.130692E-4
1.210000E-8	5.173643E-4
1.220000E-8	8.188726E-4
1.230000E-8	8.873972E-4
1.240000E-8	7.537742E-4
1.250000E-8	4.351348E-4
1.260000E-8	1.644627E-4
1.270000E-8	2.398722E-5
1.280000E-8	-1.199144E-4
1.290000E-8	-2.295538E-4
1.300000E-8	-3.700292E-4
1.310000E-8	-5.824555E-4
1.320000E-8	-8.017342E-4
1.330000E-8	-9.661933E-4
1.340000E-8	-9.422096E-4
1.350000E-8	-7.708981E-4
1.360000E-8	-4.796686E-4
1.370000E-8	-2.877997E-4
1.380000E-8	-1.781603E-4
1.390000E-8	-1.781603E-4
1.400000E-8	-2.364063E-4
1.410000E-8	-2.775210E-4
1.420000E-8	-2.946522E-4
1.430000E-8	-1.336194E-4
1.440000E-8	1.302004E-4
1.450000E-8	3.494791E-4
1.460000E-8	4.899545E-4
1.470000E-8	5.893152E-4
1.480000E-8	6.064463E-4
1.490000E-8	5.447742E-4
1.500000E-8	5.036594E-4
1.510000E-8	4.248561E-4
1.520000E-8	4.659709E-4
1.530000E-8	5.105119E-4
1.540000E-8	5.173643E-4
1.550000E-8	3.563315E-4
1.560000E-8	3.083968E-5
1.570000E-8	-2.706686E-4
1.580000E-8	-4.865211E-4
1.590000E-8	-5.584719E-4
1.600000E-8	-4.214227E-4
1.610000E-8	-1.747341E-4
1.620000E-8	8.223313E-5
1.630000E-8	3.015119E-4
1.640000E-8	2.741020E-4
1.650000E-8	1.404790E-4
1.660000E-8	-3.425869E-5
1.670000E-8	-5.824230E-5
1.680000E-8	3.612968E-9
1.690000E-8	7.538067E-5
1.700000E-8	1.130692E-4
1.710000E-8	1.541840E-4
1.720000E-8	7.195444E-5
1.730000E-8	-3.083246E-5
1.740000E-8	-8.907837E-5
1.750000E-8	-3.083246E-5
1.760000E-8	7.195444E-5
1.770000E-8	2.295610E-4
1.780000E-8	3.152168E-4
1.790000E-8	3.152168E-4
1.800000E-8	2.706758E-4
1.810000E-8	2.158561E-4
1.820000E-8	2.261348E-4
1.830000E-8	3.768889E-4
1.840000E-8	4.454135E-4
1.850000E-8	4.522660E-4
1.860000E-8	3.734627E-4
1.870000E-8	2.227086E-4
1.880000E-8	2.741345E-5
1.890000E-8	-5.481607E-5
1.900000E-8	-3.425869E-5
1.910000E-8	7.195444E-5
1.920000E-8	1.267741E-4
1.930000E-8	3.769214E-5
1.940000E-8	-1.370456E-4
1.950000E-8	-4.522588E-4
1.960000E-8	-6.852424E-4
1.970000E-8	-7.880293E-4
1.980000E-8	-6.544063E-4
1.990000E-8	-4.214227E-4
2.000000E-8	-1.096357E-4
2.010000E-8	2.158561E-4
2.020000E-8	3.015119E-4
2.030000E-8	2.158561E-4
2.040000E-8	-2.055377E-5
2.050000E-8	-2.912259E-4
2.060000E-8	-4.419801E-4
2.070000E-8	-4.522588E-4
2.080000E-8	-3.186358E-4
2.090000E-8	-2.055702E-4
2.100000E-8	-7.537345E-5
2.110000E-8	2.056099E-5
2.120000E-8	9.936428E-5
2.130000E-8	2.501184E-4
2.140000E-8	3.597578E-4
2.150000E-8	4.419873E-4
2.160000E-8	4.180037E-4
2.170000E-8	2.021512E-4
2.180000E-8	-1.815866E-4
2.190000E-8	-5.893080E-4
2.200000E-8	-8.257178E-4
2.210000E-8	-8.359965E-4
2.220000E-8	-6.578326E-4
2.230000E-8	-2.535374E-4
2.240000E-8	1.815938E-4
2.250000E-8	7.503480E-4
2.260000E-8	1.665151E-3
2.270000E-8	3.172693E-3
2.280000E-8	5.629300E-3
2.290000E-8	9.185726E-3
2.300000E-8	1.351305E-2
2.310000E-8	1.805281E-2
2.320000E-8	2.201011E-2
2.330000E-8	2.493611E-2
2.340000E-8	2.641281E-2
2.350000E-8	2.696101E-2
2.360000E-8	2.693360E-2
2.370000E-8	2.691989E-2
2.380000E-8	2.705009E-2
2.390000E-8	2.708778E-2
2.400000E-8	2.662181E-2
2.410000E-8	2.541578E-2
2.420000E-8	2.354163E-2
2.430000E-8	2.132143E-2
2.440000E-8	1.932737E-2
2.450000E-8	1.799114E-2
2.460000E-8	1.733330E-2
2.470000E-8	1.732988E-2
2.480000E-8	1.762796E-2
2.490000E-8	1.806651E-2
2.500000E-8	1.854961E-2
2.510000E-8	1.912865E-2
2.520000E-8	1.991325E-2
2.530000E-8	2.080750E-2
2.540000E-8	2.161952E-2
2.550000E-8	2.222596E-2
2.560000E-8	2.236643E-2
2.570000E-8	2.190389E-2
2.580000E-8	2.097881E-2
2.590000E-8	1.964601E-2
2.600000E-8	1.820699E-2
2.610000E-8	1.676797E-2
2.620000E-8	1.551740E-2
2.630000E-8	1.456148E-2
2.640000E-8	1.400986E-2
2.650000E-8	1.382827E-2
2.660000E-8	1.402699E-2
2.670000E-8	1.459917E-2
2.680000E-8	1.546943E-2
2.690000E-8	1.654869E-2
2.700000E-8	1.768620E-2
2.710000E-8	1.873120E-2
2.720000E-8	1.950553E-2
2.730000E-8	1.977278E-2
2.740000E-8	1.958776E-2
2.750000E-8	1.888538E-2
2.760000E-8	1.783010E-2
2.770000E-8	1.651443E-2
2.780000E-8	1.505143E-2
2.790000E-8	1.353019E-2
2.800000E-8	1.207746E-2
2.810000E-8	1.095023E-2
2.820000E-8	1.030268E-2
2.830000E-8	1.044315E-2
2.840000E-8	1.141278E-2
2.850000E-8	1.312589E-2
2.860000E-8	1.521589E-2
2.870000E-8	1.726478E-2
2.880000E-8	1.871750E-2
2.890000E-8	1.937876E-2
2.900000E-8	1.915606E-2
2.910000E-8	1.824125E-2
2.920000E-8	1.697355E-2
2.930000E-8	1.557222E-2
2.940000E-8	1.417432E-2
