Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	56
dt	100.000001E-12
time stamp (ms)	2:01:51 PM
	
Time	Amplitude
0.000000E+0	-2.878049E-4
1.000000E-10	-1.987230E-4
2.000000E-10	-1.987230E-4
3.000000E-10	-2.364115E-4
4.000000E-10	-4.180017E-4
5.000000E-10	-4.591164E-4
6.000000E-10	-4.625427E-4
7.000000E-10	-2.912312E-4
8.000000E-10	-6.854081E-6
9.000000E-10	1.850148E-4
1.000000E-9	2.055722E-4
1.100000E-9	1.713099E-4
1.200000E-9	9.250659E-5
1.300000E-9	5.481806E-5
1.400000E-9	7.194921E-5
1.500000E-9	2.227033E-4
1.600000E-9	3.117853E-4
1.700000E-9	3.152115E-4
1.800000E-9	1.267689E-4
1.900000E-9	-2.741146E-5
2.000000E-9	-1.473295E-4
2.100000E-9	-1.576082E-4
2.200000E-9	-1.713277E-5
2.300000E-9	1.199164E-4
2.400000E-9	1.027853E-4
2.500000E-9	-1.130672E-4
2.600000E-9	-5.105099E-4
2.700000E-9	-9.456411E-4
2.800000E-9	-1.312248E-3
2.900000E-9	-1.394477E-3
3.000000E-9	-1.267707E-3
3.100000E-9	-8.565591E-4
3.200000E-9	-3.152148E-4
3.300000E-9	5.139183E-5
3.400000E-9	2.569656E-4
3.500000E-9	3.529001E-4
3.600000E-9	3.220640E-4
3.700000E-9	1.747361E-4
3.800000E-9	3.083445E-5
3.900000E-9	-5.482130E-5
4.000000E-9	-1.918705E-4
4.100000E-9	-3.391984E-4
4.200000E-9	-5.139361E-4
4.300000E-9	-5.995919E-4
4.400000E-9	-6.612640E-4
4.500000E-9	-6.715427E-4
4.600000E-9	-5.824607E-4
4.700000E-9	-2.192803E-4
4.800000E-9	3.015066E-4
4.900000E-9	7.160805E-4
5.000000E-9	1.127228E-3
5.100000E-9	1.168343E-3
5.200000E-9	9.353592E-4
5.300000E-9	5.276378E-4
5.400000E-9	-3.427851E-6
5.500000E-9	-4.145755E-4
5.600000E-9	-6.852476E-4
5.700000E-9	-8.154444E-4
5.800000E-9	-7.743296E-4
5.900000E-9	-5.790345E-4
6.000000E-9	-4.077230E-4
6.100000E-9	-1.747394E-4
6.200000E-9	1.062115E-4
6.300000E-9	2.295558E-4
6.400000E-9	3.083591E-4
6.500000E-9	2.329820E-4
6.600000E-9	5.824429E-5
6.700000E-9	-1.473295E-4
6.800000E-9	-2.843787E-4
6.900000E-9	-3.494771E-4
7.000000E-9	-2.192803E-4
7.100000E-9	1.712953E-5
7.200000E-9	3.323427E-4
7.300000E-9	4.762444E-4
7.400000E-9	4.077198E-4
7.500000E-9	1.096377E-4
7.600000E-9	-2.741000E-4
7.700000E-9	-5.344935E-4
7.800000E-9	-5.927394E-4
7.900000E-9	-4.042968E-4
8.000000E-9	-1.130672E-4
8.100000E-9	1.781623E-4
8.200000E-9	2.124246E-4
8.300000E-9	1.233427E-4
8.400000E-9	-1.439033E-4
8.500000E-9	-3.666082E-4
8.600000E-9	-4.659689E-4
8.700000E-9	-3.391984E-4
8.800000E-9	-3.426392E-5
8.900000E-9	2.055722E-4
9.000000E-9	3.666050E-4
9.100000E-9	4.008673E-4
9.200000E-9	2.912279E-4
9.300000E-9	1.404738E-4
9.400000E-9	-4.454261E-5
9.500000E-9	-1.781656E-4
9.600000E-9	-3.905918E-4
9.700000E-9	-4.659689E-4
9.800000E-9	-5.824607E-4
9.900000E-9	-6.441329E-4
1.000000E-8	-6.681165E-4
1.010000E-8	-4.693951E-4
1.020000E-8	-1.918705E-4
1.030000E-8	1.267689E-4
1.040000E-8	3.357689E-4
1.050000E-8	3.220640E-4
1.060000E-8	3.768691E-5
1.070000E-8	-4.317066E-4
1.080000E-8	-9.970346E-4
1.090000E-8	-1.387625E-3
1.100000E-8	-1.589772E-3
1.110000E-8	-1.401330E-3
1.120000E-8	-1.075838E-3
1.130000E-8	-6.132968E-4
1.140000E-8	-2.192803E-4
1.150000E-8	5.139183E-5
1.160000E-8	1.884410E-4
1.170000E-8	1.027853E-4
1.180000E-8	-1.473295E-4
1.190000E-8	-4.077230E-4
1.200000E-8	-7.126575E-4
1.210000E-8	-8.942477E-4
1.220000E-8	-9.011001E-4
1.230000E-8	-7.914608E-4
1.240000E-8	-6.338542E-4
1.250000E-8	-4.488378E-4
1.260000E-8	-3.905918E-4
1.270000E-8	-4.077230E-4
1.280000E-8	-3.391984E-4
1.290000E-8	-2.775263E-4
1.300000E-8	-1.336246E-4
1.310000E-8	9.935905E-5
1.320000E-8	1.199164E-4
1.330000E-8	-9.936229E-5
1.340000E-8	-4.488378E-4
1.350000E-8	-7.983132E-4
1.360000E-8	-1.058707E-3
1.370000E-8	-1.024444E-3
1.380000E-8	-8.531329E-4
1.390000E-8	-4.899525E-4
1.400000E-8	-2.329853E-4
1.410000E-8	-2.432640E-4
1.420000E-8	-4.008705E-4
1.430000E-8	-5.893132E-4
1.440000E-8	-7.983132E-4
1.450000E-8	-8.291493E-4
1.460000E-8	-7.058050E-4
1.470000E-8	-4.968050E-4
1.480000E-8	-3.734607E-4
1.490000E-8	-2.980836E-4
1.500000E-8	-5.721820E-4
1.510000E-8	-7.606247E-4
1.520000E-8	-8.634116E-4
1.530000E-8	-8.360017E-4
1.540000E-8	-5.481984E-4
1.550000E-8	-6.167376E-5
1.560000E-8	5.276378E-4
1.570000E-8	1.058703E-3
1.580000E-8	1.319097E-3
1.590000E-8	1.219736E-3
1.600000E-8	7.914575E-4
1.610000E-8	2.706706E-4
1.620000E-8	-3.529033E-4
1.630000E-8	-7.229362E-4
1.640000E-8	-8.839690E-4
1.650000E-8	-9.216575E-4
1.660000E-8	-9.901821E-4
1.670000E-8	-9.422149E-4
1.680000E-8	-9.764772E-4
1.690000E-8	-9.011001E-4
1.700000E-8	-7.914608E-4
1.710000E-8	-5.858870E-4
1.720000E-8	-2.809525E-4
1.730000E-8	-3.083769E-5
1.740000E-8	1.644574E-4
1.750000E-8	1.987197E-4
1.760000E-8	2.364083E-4
1.770000E-8	2.055722E-4
1.780000E-8	9.593282E-5
1.790000E-8	-4.454261E-5
1.800000E-8	-4.008705E-4
1.810000E-8	-6.955263E-4
1.820000E-8	-9.113788E-4
1.830000E-8	-9.490673E-4
1.840000E-8	-8.428542E-4
1.850000E-8	-4.865263E-4
1.860000E-8	-1.199197E-4
1.870000E-8	1.541787E-4
1.880000E-8	1.815886E-4
1.890000E-8	7.194921E-5
1.900000E-8	-1.336246E-4
1.910000E-8	-2.124279E-4
1.920000E-8	-2.158541E-4
1.930000E-8	-1.062148E-4
1.940000E-8	4.111314E-5
1.950000E-8	4.111314E-5
1.960000E-8	3.426068E-5
1.970000E-8	-5.482130E-5
1.980000E-8	-1.713131E-4
1.990000E-8	-2.535426E-4
2.000000E-8	-2.843787E-4
2.010000E-8	-2.295590E-4
2.020000E-8	-1.644607E-4
2.030000E-8	-2.055754E-4
2.040000E-8	-1.781656E-4
2.050000E-8	-1.987230E-4
2.060000E-8	-1.233459E-4
2.070000E-8	-8.565737E-5
2.080000E-8	-4.111638E-5
2.090000E-8	7.537544E-5
2.100000E-8	1.678837E-4
2.110000E-8	3.323427E-4
2.120000E-8	3.768837E-4
2.130000E-8	3.734575E-4
2.140000E-8	3.563263E-4
2.150000E-8	2.912279E-4
2.160000E-8	2.329820E-4
2.170000E-8	2.672443E-4
2.180000E-8	3.734575E-4
2.190000E-8	3.905886E-4
2.200000E-8	1.370476E-4
2.210000E-8	-6.338542E-4
2.220000E-8	-2.285297E-3
2.230000E-8	-5.029707E-3
2.240000E-8	-9.031544E-3
2.250000E-8	-1.387623E-2
2.260000E-8	-1.891622E-2
2.270000E-8	-2.327438E-2
2.280000E-8	-2.651902E-2
2.290000E-8	-2.837604E-2
2.300000E-8	-2.898248E-2
2.310000E-8	-2.898933E-2
2.320000E-8	-2.873237E-2
2.330000E-8	-2.856106E-2
2.340000E-8	-2.836233E-2
2.350000E-8	-2.796832E-2
2.360000E-8	-2.702268E-2
2.370000E-8	-2.560422E-2
2.380000E-8	-2.372322E-2
2.390000E-8	-2.176341E-2
2.400000E-8	-1.998178E-2
2.410000E-8	-1.859073E-2
2.420000E-8	-1.770676E-2
2.430000E-8	-1.737099E-2
2.440000E-8	-1.749433E-2
2.450000E-8	-1.785066E-2
2.460000E-8	-1.861471E-2
2.470000E-8	-1.958433E-2
2.480000E-8	-2.048543E-2
2.490000E-8	-2.134199E-2
2.500000E-8	-2.196556E-2
2.510000E-8	-2.217456E-2
2.520000E-8	-2.190046E-2
2.530000E-8	-2.124605E-2
2.540000E-8	-2.017364E-2
2.550000E-8	-1.890594E-2
2.560000E-8	-1.757999E-2
2.570000E-8	-1.644248E-2
2.580000E-8	-1.548656E-2
2.590000E-8	-1.482187E-2
2.600000E-8	-1.425654E-2
2.610000E-8	-1.394133E-2
2.620000E-8	-1.397902E-2
2.630000E-8	-1.439702E-2
2.640000E-8	-1.538377E-2
2.650000E-8	-1.665148E-2
2.660000E-8	-1.805281E-2
2.670000E-8	-1.929653E-2
2.680000E-8	-2.009484E-2
2.690000E-8	-2.026273E-2
2.700000E-8	-1.977278E-2
2.710000E-8	-1.872092E-2
2.720000E-8	-1.735043E-2
2.730000E-8	-1.592854E-2
2.740000E-8	-1.454777E-2
2.750000E-8	-1.318071E-2
2.760000E-8	-1.210830E-2
2.770000E-8	-1.138536E-2
2.780000E-8	-1.108728E-2
2.790000E-8	-1.146417E-2
2.800000E-8	-1.249546E-2
2.810000E-8	-1.409551E-2
2.820000E-8	-1.593540E-2
2.830000E-8	-1.759027E-2
2.840000E-8	-1.871750E-2
2.850000E-8	-1.911151E-2
2.860000E-8	-1.887168E-2
2.870000E-8	-1.812133E-2
