Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	50
dt	100.000001E-12
time stamp (ms)	2:00:42 PM
	
Time	Amplitude
0.000000E+0	3.049329E-4
1.000000E-10	3.631788E-4
2.000000E-10	2.672443E-4
3.000000E-10	1.404738E-4
4.000000E-10	-1.713131E-4
5.000000E-10	-4.454115E-4
6.000000E-10	-6.852476E-4
7.000000E-10	-7.777558E-4
8.000000E-10	-7.366411E-4
9.000000E-10	-4.419853E-4
1.000000E-9	-2.398377E-4
1.100000E-9	-1.918705E-4
1.200000E-9	-2.124279E-4
1.300000E-9	-4.282804E-4
1.400000E-9	-6.921001E-4
1.500000E-9	-8.668378E-4
1.600000E-9	-8.805427E-4
1.700000E-9	-7.606247E-4
1.800000E-9	-5.653296E-4
1.900000E-9	-3.391984E-4
2.000000E-9	-2.192803E-4
2.100000E-9	-1.815918E-4
2.200000E-9	-2.672476E-4
2.300000E-9	-3.837394E-4
2.400000E-9	-5.310673E-4
2.500000E-9	-6.886739E-4
2.600000E-9	-7.606247E-4
2.700000E-9	-6.715427E-4
2.800000E-9	-4.214279E-4
2.900000E-9	-3.426392E-5
3.000000E-9	1.781623E-4
3.100000E-9	3.254902E-4
3.200000E-9	3.529001E-4
3.300000E-9	2.809492E-4
3.400000E-9	2.843755E-4
3.500000E-9	3.186378E-4
3.600000E-9	4.351296E-4
3.700000E-9	6.030149E-4
3.800000E-9	6.269985E-4
3.900000E-9	4.899493E-4
4.000000E-9	3.220640E-4
4.100000E-9	5.824429E-5
4.200000E-9	-5.824753E-5
4.300000E-9	-9.936229E-5
4.400000E-9	-9.593606E-5
4.500000E-9	-5.482130E-5
4.600000E-9	-1.164934E-4
4.700000E-9	-1.747394E-4
4.800000E-9	-3.117886E-4
4.900000E-9	-3.391984E-4
5.000000E-9	-3.220672E-4
5.100000E-9	-8.565737E-5
5.200000E-9	7.537544E-5
5.300000E-9	2.569656E-4
5.400000E-9	3.357689E-4
5.500000E-9	2.775230E-4
5.600000E-9	2.158509E-4
5.700000E-9	1.610312E-4
5.800000E-9	1.987197E-4
5.900000E-9	2.295558E-4
6.000000E-9	1.439000E-4
6.100000E-9	-2.741146E-5
6.200000E-9	-3.117886E-4
6.300000E-9	-4.865263E-4
6.400000E-9	-4.933787E-4
6.500000E-9	-2.466902E-4
6.600000E-9	1.781623E-4
6.700000E-9	5.276378E-4
6.800000E-9	8.497034E-4
6.900000E-9	1.072408E-3
7.000000E-9	1.147785E-3
7.100000E-9	1.134081E-3
7.200000E-9	1.031294E-3
7.300000E-9	6.783919E-4
7.400000E-9	2.638181E-4
7.500000E-9	-8.565737E-5
7.600000E-9	-3.323459E-4
7.700000E-9	-4.145755E-4
7.800000E-9	-2.980836E-4
7.900000E-9	-1.952967E-4
8.000000E-9	-8.908360E-5
8.100000E-9	-1.130672E-4
8.200000E-9	-2.809525E-4
8.300000E-9	-3.940181E-4
8.400000E-9	-4.351328E-4
8.500000E-9	-3.940181E-4
8.600000E-9	-2.878049E-4
8.700000E-9	-2.090017E-4
8.800000E-9	-1.884443E-4
8.900000E-9	-3.186410E-4
9.000000E-9	-3.357722E-4
9.100000E-9	-3.254935E-4
9.200000E-9	-3.357722E-4
9.300000E-9	-3.186410E-4
9.400000E-9	-3.323459E-4
9.500000E-9	-4.454115E-4
9.600000E-9	-5.516247E-4
9.700000E-9	-6.407066E-4
9.800000E-9	-5.242148E-4
9.900000E-9	-2.741000E-4
1.000000E-8	6.852298E-5
1.010000E-8	3.974411E-4
1.020000E-8	5.516214E-4
1.030000E-8	5.379165E-4
1.040000E-8	3.289165E-4
1.050000E-8	1.370330E-5
1.060000E-8	-3.289197E-4
1.070000E-8	-5.721820E-4
1.080000E-8	-5.619033E-4
1.090000E-8	-2.295590E-4
1.100000E-8	1.370330E-5
1.110000E-8	2.535394E-4
1.120000E-8	3.083591E-4
1.130000E-8	1.267689E-4
1.140000E-8	-1.541820E-4
1.150000E-8	-4.317066E-4
1.160000E-8	-5.687558E-4
1.170000E-8	-3.837394E-4
1.180000E-8	-1.130672E-4
1.190000E-8	1.644574E-4
1.200000E-8	4.145722E-4
1.210000E-8	5.721788E-4
1.220000E-8	5.687526E-4
1.230000E-8	5.447690E-4
1.240000E-8	4.933755E-4
1.250000E-8	5.036542E-4
1.260000E-8	4.762444E-4
1.270000E-8	3.803099E-4
1.280000E-8	2.535394E-4
1.290000E-8	5.824429E-5
1.300000E-8	-6.509999E-5
1.310000E-8	-9.250983E-5
1.320000E-8	-3.083769E-5
1.330000E-8	7.194921E-5
1.340000E-8	4.111314E-5
1.350000E-8	-1.370654E-5
1.360000E-8	-1.096410E-4
1.370000E-8	-1.404771E-4
1.380000E-8	-8.223114E-5
1.390000E-8	-6.852622E-5
1.400000E-8	-6.854081E-6
1.410000E-8	4.111314E-5
1.420000E-8	1.370330E-5
1.430000E-8	-2.055900E-5
1.440000E-8	-3.427851E-6
1.450000E-8	6.852298E-5
1.460000E-8	9.250659E-5
1.470000E-8	1.027853E-4
1.480000E-8	-9.250983E-5
1.490000E-8	-3.460509E-4
1.500000E-8	-6.681165E-4
1.510000E-8	-7.777558E-4
1.520000E-8	-7.469198E-4
1.530000E-8	-4.762476E-4
1.540000E-8	-2.295590E-4
1.550000E-8	-4.111638E-5
1.560000E-8	-1.370654E-5
1.570000E-8	-3.769015E-5
1.580000E-8	-7.195245E-5
1.590000E-8	-4.454261E-5
1.600000E-8	1.199164E-4
1.610000E-8	2.261296E-4
1.620000E-8	3.426214E-4
1.630000E-8	3.152115E-4
1.640000E-8	1.164902E-4
1.650000E-8	-1.199197E-4
1.660000E-8	-3.083623E-4
1.670000E-8	-3.803132E-4
1.680000E-8	-2.980836E-4
1.690000E-8	-1.027885E-4
1.700000E-8	1.233427E-4
1.710000E-8	2.535394E-4
1.720000E-8	2.398345E-4
1.730000E-8	-1.620492E-9
1.740000E-8	-3.357722E-4
1.750000E-8	-6.304279E-4
1.760000E-8	-6.783952E-4
1.770000E-8	-5.310673E-4
1.780000E-8	-1.713131E-4
1.790000E-8	2.740968E-4
1.800000E-8	6.372772E-4
1.810000E-8	8.188674E-4
1.820000E-8	7.777526E-4
1.830000E-8	6.304247E-4
1.840000E-8	3.529001E-4
1.850000E-8	1.199164E-4
1.860000E-8	-3.426392E-5
1.870000E-8	-1.781656E-4
1.880000E-8	-2.843787E-4
1.890000E-8	-3.666082E-4
1.900000E-8	-4.282804E-4
1.910000E-8	-4.728214E-4
1.920000E-8	-3.974443E-4
1.930000E-8	-3.494771E-4
1.940000E-8	-3.083623E-4
1.950000E-8	-3.254935E-4
1.960000E-8	-3.289197E-4
1.970000E-8	-3.460509E-4
1.980000E-8	-3.357722E-4
1.990000E-8	-2.741000E-4
2.000000E-8	-1.610344E-4
2.010000E-8	-6.854081E-6
2.020000E-8	5.139183E-5
2.030000E-8	8.222790E-5
2.040000E-8	1.541787E-4
2.050000E-8	2.569656E-4
2.060000E-8	3.357689E-4
2.070000E-8	2.878017E-4
2.080000E-8	8.565413E-5
2.090000E-8	-1.884443E-4
2.100000E-8	-4.111492E-4
2.110000E-8	-5.893132E-4
2.120000E-8	-5.550509E-4
2.130000E-8	-3.357722E-4
2.140000E-8	-5.482130E-5
2.150000E-8	3.494738E-4
2.160000E-8	6.920968E-4
2.170000E-8	9.559166E-4
2.180000E-8	9.696215E-4
2.190000E-8	7.948837E-4
2.200000E-8	4.042935E-4
2.210000E-8	-3.049361E-4
2.220000E-8	-1.802199E-3
2.230000E-8	-4.269084E-3
2.240000E-8	-7.955708E-3
2.250000E-8	-1.277984E-2
2.260000E-8	-1.821727E-2
2.270000E-8	-2.324697E-2
2.280000E-8	-2.702610E-2
2.290000E-8	-2.916407E-2
2.300000E-8	-2.984247E-2
2.310000E-8	-2.968143E-2
2.320000E-8	-2.931140E-2
2.330000E-8	-2.917435E-2
2.340000E-8	-2.921204E-2
2.350000E-8	-2.887627E-2
2.360000E-8	-2.792720E-2
2.370000E-8	-2.624492E-2
2.380000E-8	-2.398361E-2
2.390000E-8	-2.179768E-2
2.400000E-8	-1.994751E-2
2.410000E-8	-1.879287E-2
2.420000E-8	-1.832348E-2
2.430000E-8	-1.831663E-2
2.440000E-8	-1.861814E-2
2.450000E-8	-1.906355E-2
2.460000E-8	-1.963573E-2
2.470000E-8	-2.032097E-2
2.480000E-8	-2.112614E-2
2.490000E-8	-2.175314E-2
2.500000E-8	-2.221568E-2
2.510000E-8	-2.231161E-2
2.520000E-8	-2.202381E-2
2.530000E-8	-2.133171E-2
2.540000E-8	-2.032440E-2
2.550000E-8	-1.900187E-2
2.560000E-8	-1.760055E-2
2.570000E-8	-1.636710E-2
2.580000E-8	-1.530840E-2
2.590000E-8	-1.453750E-2
2.600000E-8	-1.427025E-2
2.610000E-8	-1.439702E-2
2.620000E-8	-1.489725E-2
2.630000E-8	-1.564417E-2
2.640000E-8	-1.656925E-2
2.650000E-8	-1.760055E-2
2.660000E-8	-1.864212E-2
2.670000E-8	-1.961859E-2
2.680000E-8	-2.034153E-2
2.690000E-8	-2.066017E-2
2.700000E-8	-2.040663E-2
2.710000E-8	-1.964258E-2
2.720000E-8	-1.845368E-2
2.730000E-8	-1.694614E-2
2.740000E-8	-1.543174E-2
2.750000E-8	-1.396532E-2
2.760000E-8	-1.269076E-2
2.770000E-8	-1.183420E-2
2.780000E-8	-1.157381E-2
2.790000E-8	-1.190615E-2
2.800000E-8	-1.305051E-2
2.810000E-8	-1.482873E-2
2.820000E-8	-1.681936E-2
2.830000E-8	-1.870037E-2
2.840000E-8	-1.995437E-2
2.850000E-8	-2.049228E-2
2.860000E-8	-2.022161E-2
2.870000E-8	-1.936505E-2
2.880000E-8	-1.825153E-2
