Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	88
dt	100.000001E-12
time stamp (ms)	2:07:57 PM
	
Time	Amplitude
0.000000E+0	-1.027833E-4
1.000000E-10	9.593805E-5
2.000000E-10	2.912332E-4
3.000000E-10	3.940201E-4
4.000000E-10	3.700365E-4
5.000000E-10	2.192823E-4
6.000000E-10	1.713476E-5
7.000000E-10	-2.569636E-4
8.000000E-10	-5.653243E-4
9.000000E-10	-8.497014E-4
1.000000E-9	-1.055275E-3
1.100000E-9	-1.092964E-3
1.200000E-9	-9.833244E-4
1.300000E-9	-7.229309E-4
1.400000E-9	-4.728161E-4
1.500000E-9	-2.809472E-4
1.600000E-9	-1.267669E-4
1.700000E-9	-1.473243E-4
1.800000E-9	-2.089964E-4
1.900000E-9	-3.117833E-4
2.000000E-9	-2.740948E-4
2.100000E-9	-2.329800E-4
2.200000E-9	-1.336194E-4
2.300000E-9	-1.096357E-4
2.400000E-9	-1.336194E-4
2.500000E-9	-2.569636E-4
2.600000E-9	-2.877997E-4
2.700000E-9	-4.008653E-4
2.800000E-9	-3.940128E-4
2.900000E-9	-4.111440E-4
3.000000E-9	-3.528981E-4
3.100000E-9	-3.186358E-4
3.200000E-9	-2.912259E-4
3.300000E-9	-1.610292E-4
3.400000E-9	-1.199144E-4
3.500000E-9	-9.593083E-5
3.600000E-9	-1.850128E-4
3.700000E-9	-3.528981E-4
3.800000E-9	-6.338489E-4
3.900000E-9	-8.565539E-4
4.000000E-9	-9.113736E-4
4.100000E-9	-8.634064E-4
4.200000E-9	-7.023735E-4
4.300000E-9	-4.659637E-4
4.400000E-9	-2.261276E-4
4.500000E-9	-2.740623E-5
4.600000E-9	2.398722E-5
4.700000E-9	5.482329E-5
4.800000E-9	1.507577E-4
4.900000E-9	2.090036E-4
5.000000E-9	1.370528E-4
5.100000E-9	7.195444E-5
5.200000E-9	2.398722E-5
5.300000E-9	1.713476E-5
5.400000E-9	9.936428E-5
5.500000E-9	2.261348E-4
5.600000E-9	3.392004E-4
5.700000E-9	3.392004E-4
5.800000E-9	1.850200E-4
5.900000E-9	-7.879968E-5
6.000000E-9	-2.261276E-4
6.100000E-9	-3.186358E-4
6.200000E-9	-2.569636E-4
6.300000E-9	-1.781603E-4
6.400000E-9	-1.062095E-4
6.500000E-9	-2.158489E-4
6.600000E-9	-4.385538E-4
6.700000E-9	-6.989473E-4
6.800000E-9	-8.462752E-4
6.900000E-9	-8.325703E-4
7.000000E-9	-7.023735E-4
7.100000E-9	-5.824555E-4
7.200000E-9	-4.248489E-4
7.300000E-9	-3.734555E-4
7.400000E-9	-1.918653E-4
7.500000E-9	-3.768492E-5
7.600000E-9	1.781676E-4
7.700000E-9	3.015119E-4
7.800000E-9	3.426266E-4
7.900000E-9	2.706758E-4
8.000000E-9	3.083968E-5
8.100000E-9	-1.678817E-4
8.200000E-9	-3.700292E-4
8.300000E-9	-5.413407E-4
8.400000E-9	-5.893080E-4
8.500000E-9	-6.235703E-4
8.600000E-9	-5.824555E-4
8.700000E-9	-5.721768E-4
8.800000E-9	-4.693899E-4
8.900000E-9	-3.528981E-4
9.000000E-9	-2.740948E-4
9.100000E-9	-1.952915E-4
9.200000E-9	-9.593083E-5
9.300000E-9	-4.796361E-5
9.400000E-9	-4.111115E-5
9.500000E-9	-1.713079E-4
9.600000E-9	-3.083571E-4
9.700000E-9	-4.077178E-4
9.800000E-9	-3.803079E-4
9.900000E-9	-2.706686E-4
1.000000E-8	-5.138984E-5
1.010000E-8	1.164954E-4
1.020000E-8	3.220692E-4
1.030000E-8	4.042988E-4
1.040000E-8	4.968070E-4
1.050000E-8	5.036594E-4
1.060000E-8	3.974463E-4
1.070000E-8	1.952987E-4
1.080000E-8	-3.422617E-6
1.090000E-8	-2.364063E-4
1.100000E-8	-3.357669E-4
1.110000E-8	-2.466849E-4
1.120000E-8	3.612968E-9
1.130000E-8	2.741020E-4
1.140000E-8	4.933807E-4
1.150000E-8	4.556922E-4
1.160000E-8	2.501184E-4
1.170000E-8	-4.796361E-5
1.180000E-8	-2.501112E-4
1.190000E-8	-3.289145E-4
1.200000E-8	-1.370456E-4
1.210000E-8	1.233479E-4
1.220000E-8	2.466922E-4
1.230000E-8	1.541840E-4
1.240000E-8	-9.935706E-5
1.250000E-8	-5.173571E-4
1.260000E-8	-7.948818E-4
1.270000E-8	-9.456359E-4
1.280000E-8	-8.359965E-4
1.290000E-8	-5.824555E-4
1.300000E-8	-2.877997E-4
1.310000E-8	-8.907837E-5
1.320000E-8	-2.398000E-5
1.330000E-8	-5.481607E-5
1.340000E-8	-1.918653E-4
1.350000E-8	-3.666030E-4
1.360000E-8	-4.830948E-4
1.370000E-8	-5.687506E-4
1.380000E-8	-4.179964E-4
1.390000E-8	-1.781603E-4
1.400000E-8	1.370528E-4
1.410000E-8	4.419873E-4
1.420000E-8	6.167250E-4
1.430000E-8	5.653316E-4
1.440000E-8	2.775282E-4
1.450000E-8	-7.194722E-5
1.460000E-8	-3.220620E-4
1.470000E-8	-3.837341E-4
1.480000E-8	-2.158489E-4
1.490000E-8	-6.848847E-6
1.500000E-8	2.398397E-4
1.510000E-8	3.529053E-4
1.520000E-8	4.933807E-4
1.530000E-8	5.310693E-4
1.540000E-8	5.002332E-4
1.550000E-8	5.139381E-4
1.560000E-8	3.015119E-4
1.570000E-8	8.223313E-5
1.580000E-8	-2.706686E-4
1.590000E-8	-5.276358E-4
1.600000E-8	-5.584719E-4
1.610000E-8	-3.837341E-4
1.620000E-8	-3.422617E-6
1.630000E-8	4.933807E-4
1.640000E-8	9.216595E-4
1.650000E-8	1.024446E-3
1.660000E-8	8.188726E-4
1.670000E-8	3.666102E-4
1.680000E-8	-1.541767E-4
1.690000E-8	-6.167178E-4
1.700000E-8	-8.017342E-4
1.710000E-8	-7.880293E-4
1.720000E-8	-7.366358E-4
1.730000E-8	-6.132916E-4
1.740000E-8	-6.064391E-4
1.750000E-8	-6.132916E-4
1.760000E-8	-5.687506E-4
1.770000E-8	-4.077178E-4
1.780000E-8	-1.336194E-4
1.790000E-8	1.267741E-4
1.800000E-8	3.563315E-4
1.810000E-8	3.597578E-4
1.820000E-8	2.775282E-4
1.830000E-8	1.473315E-4
1.840000E-8	1.713476E-5
1.850000E-8	-1.062095E-4
1.860000E-8	-3.083571E-4
1.870000E-8	-4.899473E-4
1.880000E-8	-6.407014E-4
1.890000E-8	-6.578326E-4
1.900000E-8	-5.516194E-4
1.910000E-8	-3.254882E-4
1.920000E-8	-6.852099E-5
1.930000E-8	8.223313E-5
1.940000E-8	1.576102E-4
1.950000E-8	6.852821E-5
1.960000E-8	-2.398000E-5
1.970000E-8	-7.879968E-5
1.980000E-8	1.028230E-5
1.990000E-8	1.644627E-4
2.000000E-8	3.289217E-4
2.010000E-8	4.522660E-4
2.020000E-8	3.803151E-4
2.030000E-8	2.398397E-4
2.040000E-8	4.797083E-5
2.050000E-8	-2.569636E-4
2.060000E-8	-4.488325E-4
2.070000E-8	-5.002260E-4
2.080000E-8	-3.666030E-4
2.090000E-8	-1.781603E-4
2.100000E-8	8.223313E-5
2.110000E-8	2.090036E-4
2.120000E-8	2.535446E-4
2.130000E-8	1.576102E-4
2.140000E-8	3.429843E-6
2.150000E-8	-2.638161E-4
2.160000E-8	-5.036522E-4
2.170000E-8	-6.372752E-4
2.180000E-8	-6.509801E-4
2.190000E-8	-5.036522E-4
2.200000E-8	-2.946522E-4
2.210000E-8	-4.453738E-5
2.220000E-8	1.096430E-4
2.230000E-8	1.404790E-4
2.240000E-8	2.466922E-4
2.250000E-8	4.796758E-4
2.260000E-8	1.254004E-3
2.270000E-8	2.895168E-3
2.280000E-8	5.649857E-3
2.290000E-8	9.442694E-3
2.300000E-8	1.384197E-2
2.310000E-8	1.829265E-2
2.320000E-8	2.190732E-2
2.330000E-8	2.448384E-2
2.340000E-8	2.605991E-2
2.350000E-8	2.701240E-2
2.360000E-8	2.762570E-2
2.370000E-8	2.821158E-2
2.380000E-8	2.850281E-2
2.390000E-8	2.821843E-2
2.400000E-8	2.699184E-2
2.410000E-8	2.489156E-2
2.420000E-8	2.224652E-2
2.430000E-8	1.970425E-2
2.440000E-8	1.765879E-2
2.450000E-8	1.648017E-2
2.460000E-8	1.621635E-2
2.470000E-8	1.651443E-2
2.480000E-8	1.718940E-2
2.490000E-8	1.795002E-2
2.500000E-8	1.887168E-2
2.510000E-8	1.973851E-2
2.520000E-8	2.065332E-2
2.530000E-8	2.146876E-2
2.540000E-8	2.211974E-2
2.550000E-8	2.250691E-2
2.560000E-8	2.243153E-2
2.570000E-8	2.190389E-2
2.580000E-8	2.090001E-2
2.590000E-8	1.962202E-2
2.600000E-8	1.821727E-2
2.610000E-8	1.695299E-2
2.620000E-8	1.584632E-2
2.630000E-8	1.508227E-2
2.640000E-8	1.456833E-2
2.650000E-8	1.448610E-2
2.660000E-8	1.484243E-2
2.670000E-8	1.554824E-2
2.680000E-8	1.653842E-2
2.690000E-8	1.777528E-2
2.700000E-8	1.896761E-2
2.710000E-8	1.999891E-2
2.720000E-8	2.074583E-2
2.730000E-8	2.104391E-2
2.740000E-8	2.086574E-2
2.750000E-8	2.011197E-2
2.760000E-8	1.894706E-2
2.770000E-8	1.733673E-2
2.780000E-8	1.559278E-2
2.790000E-8	1.390022E-2
2.800000E-8	1.265307E-2
2.810000E-8	1.187532E-2
2.820000E-8	1.182050E-2
2.830000E-8	1.231045E-2
2.840000E-8	1.333489E-2
2.850000E-8	1.473965E-2
2.860000E-8	1.645961E-2
2.870000E-8	1.811791E-2
2.880000E-8	1.949183E-2
2.890000E-8	2.025588E-2
2.900000E-8	2.019078E-2
2.910000E-8	1.929310E-2
2.920000E-8	1.776501E-2
