Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	73
dt	100.000001E-12
time stamp (ms)	2:05:05 PM
	
Time	Amplitude
0.000000E+0	-2.741000E-4
1.000000E-10	-2.535426E-4
2.000000E-10	-1.301984E-4
3.000000E-10	2.740822E-5
4.000000E-10	1.062115E-4
5.000000E-10	1.884410E-4
6.000000E-10	2.227033E-4
7.000000E-10	9.250659E-5
8.000000E-10	-2.398523E-5
9.000000E-10	-1.850180E-4
1.000000E-9	-3.186410E-4
1.100000E-9	-3.974443E-4
1.200000E-9	-2.501164E-4
1.300000E-9	-1.370654E-5
1.400000E-9	2.227033E-4
1.500000E-9	2.775230E-4
1.600000E-9	1.781623E-4
1.700000E-9	1.027707E-5
1.800000E-9	-9.593606E-5
1.900000E-9	-7.880491E-5
2.000000E-9	1.336214E-4
2.100000E-9	4.488345E-4
2.200000E-9	6.612608E-4
2.300000E-9	7.983100E-4
2.400000E-9	7.846051E-4
2.500000E-9	5.893099E-4
2.600000E-9	2.946542E-4
2.700000E-9	-6.509999E-5
2.800000E-9	-5.002312E-4
2.900000E-9	-8.668378E-4
3.000000E-9	-1.079264E-3
3.100000E-9	-1.182051E-3
3.200000E-9	-1.034723E-3
3.300000E-9	-8.291493E-4
3.400000E-9	-5.276410E-4
3.500000E-9	-3.049361E-4
3.600000E-9	-8.565737E-5
3.700000E-9	9.593282E-5
3.800000E-9	2.912279E-4
3.900000E-9	4.008673E-4
4.000000E-9	3.015066E-4
4.100000E-9	1.164902E-4
4.200000E-9	-2.775263E-4
4.300000E-9	-7.332148E-4
4.400000E-9	-9.593460E-4
4.500000E-9	-9.970346E-4
4.600000E-9	-8.085919E-4
4.700000E-9	-4.351328E-4
4.800000E-9	-1.027885E-4
4.900000E-9	8.222790E-5
5.000000E-9	1.301951E-4
5.100000E-9	1.130640E-4
5.200000E-9	7.194921E-5
5.300000E-9	4.453937E-5
5.400000E-9	9.250659E-5
5.500000E-9	5.824429E-5
5.600000E-9	2.740822E-5
5.700000E-9	-1.301984E-4
5.800000E-9	-4.145755E-4
5.900000E-9	-6.270017E-4
6.000000E-9	-8.360017E-4
6.100000E-9	-8.428542E-4
6.200000E-9	-6.612640E-4
6.300000E-9	-3.083623E-4
6.400000E-9	-8.565737E-5
6.500000E-9	7.880167E-5
6.600000E-9	-6.854081E-6
6.700000E-9	-2.672476E-4
6.800000E-9	-5.927394E-4
6.900000E-9	-7.537722E-4
7.000000E-9	-8.257231E-4
7.100000E-9	-7.914608E-4
7.200000E-9	-6.338542E-4
7.300000E-9	-5.207886E-4
7.400000E-9	-4.659689E-4
7.500000E-9	-4.180017E-4
7.600000E-9	-3.186410E-4
7.700000E-9	-1.884443E-4
7.800000E-9	3.424610E-6
7.900000E-9	1.473263E-4
8.000000E-9	2.638181E-4
8.100000E-9	2.878017E-4
8.200000E-9	2.638181E-4
8.300000E-9	2.535394E-4
8.400000E-9	2.124246E-4
8.500000E-9	1.815886E-4
8.600000E-9	1.541787E-4
8.700000E-9	1.370476E-4
8.800000E-9	7.880167E-5
8.900000E-9	5.139183E-5
9.000000E-9	3.424610E-6
9.100000E-9	-3.083769E-5
9.200000E-9	-4.111638E-5
9.300000E-9	3.768691E-5
9.400000E-9	7.880167E-5
9.500000E-9	1.987197E-4
9.600000E-9	2.535394E-4
9.700000E-9	1.747361E-4
9.800000E-9	4.453937E-5
9.900000E-9	-1.541820E-4
1.000000E-8	-3.803132E-4
1.010000E-8	-5.070837E-4
1.020000E-8	-4.865263E-4
1.030000E-8	-3.494771E-4
1.040000E-8	-1.507557E-4
1.050000E-8	-5.824753E-5
1.060000E-8	-3.769015E-5
1.070000E-8	-1.747394E-4
1.080000E-8	-3.631820E-4
1.090000E-8	-5.995919E-4
1.100000E-8	-7.640509E-4
1.110000E-8	-7.229362E-4
1.120000E-8	-6.167230E-4
1.130000E-8	-3.666082E-4
1.140000E-8	-1.301984E-4
1.150000E-8	-6.509999E-5
1.160000E-8	-3.769015E-5
1.170000E-8	-9.250983E-5
1.180000E-8	-1.678869E-4
1.190000E-8	-1.370508E-4
1.200000E-8	-1.028031E-5
1.210000E-8	1.473263E-4
1.220000E-8	3.631788E-4
1.230000E-8	5.379165E-4
1.240000E-8	5.413427E-4
1.250000E-8	4.728181E-4
1.260000E-8	3.426214E-4
1.270000E-8	1.678837E-4
1.280000E-8	2.740822E-5
1.290000E-8	-3.426392E-5
1.300000E-8	-2.124279E-4
1.310000E-8	-2.638213E-4
1.320000E-8	-3.391984E-4
1.330000E-8	-3.905918E-4
1.340000E-8	-3.768869E-4
1.350000E-8	-3.083623E-4
1.360000E-8	-2.227066E-4
1.370000E-8	-1.747394E-4
1.380000E-8	-1.850180E-4
1.390000E-8	-3.254935E-4
1.400000E-8	-4.899525E-4
1.410000E-8	-6.030181E-4
1.420000E-8	-7.229362E-4
1.430000E-8	-7.469198E-4
1.440000E-8	-7.400673E-4
1.450000E-8	-7.092312E-4
1.460000E-8	-7.126575E-4
1.470000E-8	-7.092312E-4
1.480000E-8	-7.297886E-4
1.490000E-8	-6.338542E-4
1.500000E-8	-5.447722E-4
1.510000E-8	-4.248541E-4
1.520000E-8	-3.768869E-4
1.530000E-8	-2.432640E-4
1.540000E-8	-8.565737E-5
1.550000E-8	9.250659E-5
1.560000E-8	2.843755E-4
1.570000E-8	3.254902E-4
1.580000E-8	2.912279E-4
1.590000E-8	9.250659E-5
1.600000E-8	-1.267721E-4
1.610000E-8	-2.432640E-4
1.620000E-8	-2.261328E-4
1.630000E-8	-1.576082E-4
1.640000E-8	-1.370508E-4
1.650000E-8	-2.227066E-4
1.660000E-8	-4.796738E-4
1.670000E-8	-7.058050E-4
1.680000E-8	-8.531329E-4
1.690000E-8	-8.462804E-4
1.700000E-8	-6.338542E-4
1.710000E-8	-3.905918E-4
1.720000E-8	-2.843787E-4
1.730000E-8	-3.186410E-4
1.740000E-8	-3.460509E-4
1.750000E-8	-4.488378E-4
1.760000E-8	-3.940181E-4
1.770000E-8	-1.952967E-4
1.780000E-8	7.194921E-5
1.790000E-8	3.837361E-4
1.800000E-8	5.619001E-4
1.810000E-8	5.995886E-4
1.820000E-8	5.173591E-4
1.830000E-8	2.466869E-4
1.840000E-8	-9.593606E-5
1.850000E-8	-3.529033E-4
1.860000E-8	-3.837394E-4
1.870000E-8	-2.775263E-4
1.880000E-8	-7.195245E-5
1.890000E-8	1.130640E-4
1.900000E-8	1.781623E-4
1.910000E-8	1.062115E-4
1.920000E-8	-1.713277E-5
1.930000E-8	-9.593606E-5
1.940000E-8	-1.096410E-4
1.950000E-8	-1.267721E-4
1.960000E-8	-1.747394E-4
1.970000E-8	-3.186410E-4
1.980000E-8	-6.372804E-4
1.990000E-8	-9.353624E-4
2.000000E-8	-1.120379E-3
2.010000E-8	-1.092969E-3
2.020000E-8	-9.387886E-4
2.030000E-8	-7.366411E-4
2.040000E-8	-4.762476E-4
2.050000E-8	-3.768869E-4
2.060000E-8	-4.042968E-4
2.070000E-8	-5.276410E-4
2.080000E-8	-7.023788E-4
2.090000E-8	-8.805427E-4
2.100000E-8	-1.072412E-3
2.110000E-8	-1.267707E-3
2.120000E-8	-1.363641E-3
2.130000E-8	-1.408182E-3
2.140000E-8	-1.315674E-3
2.150000E-8	-1.058707E-3
2.160000E-8	-5.824607E-4
2.170000E-8	-1.233459E-4
2.180000E-8	2.946542E-4
2.190000E-8	5.207853E-4
2.200000E-8	4.351296E-4
2.210000E-8	-1.439033E-4
2.220000E-8	-1.445871E-3
2.230000E-8	-3.779133E-3
2.240000E-8	-7.383527E-3
2.250000E-8	-1.202264E-2
2.260000E-8	-1.712773E-2
2.270000E-8	-2.189361E-2
2.280000E-8	-2.558709E-2
2.290000E-8	-2.783469E-2
2.300000E-8	-2.877348E-2
2.310000E-8	-2.881802E-2
2.320000E-8	-2.856106E-2
2.330000E-8	-2.833492E-2
2.340000E-8	-2.810537E-2
2.350000E-8	-2.763597E-2
2.360000E-8	-2.657727E-2
2.370000E-8	-2.490184E-2
2.380000E-8	-2.279471E-2
2.390000E-8	-2.065674E-2
2.400000E-8	-1.895391E-2
2.410000E-8	-1.787807E-2
2.420000E-8	-1.735728E-2
2.430000E-8	-1.725107E-2
2.440000E-8	-1.753202E-2
2.450000E-8	-1.789177E-2
2.460000E-8	-1.846053E-2
2.470000E-8	-1.926912E-2
2.480000E-8	-2.019763E-2
2.490000E-8	-2.110558E-2
2.500000E-8	-2.172915E-2
2.510000E-8	-2.183194E-2
2.520000E-8	-2.145163E-2
2.530000E-8	-2.064989E-2
2.540000E-8	-1.967684E-2
2.550000E-8	-1.872777E-2
2.560000E-8	-1.795687E-2
2.570000E-8	-1.735386E-2
2.580000E-8	-1.680909E-2
2.590000E-8	-1.623005E-2
2.600000E-8	-1.575038E-2
2.610000E-8	-1.541118E-2
2.620000E-8	-1.546600E-2
2.630000E-8	-1.591484E-2
2.640000E-8	-1.670630E-2
2.650000E-8	-1.767250E-2
2.660000E-8	-1.863527E-2
2.670000E-8	-1.941302E-2
2.680000E-8	-1.980704E-2
2.690000E-8	-1.985843E-2
2.700000E-8	-1.952609E-2
2.710000E-8	-1.895048E-2
2.720000E-8	-1.801512E-2
2.730000E-8	-1.677140E-2
2.740000E-8	-1.531868E-2
2.750000E-8	-1.385225E-2
2.760000E-8	-1.261195E-2
2.770000E-8	-1.174854E-2
2.780000E-8	-1.146417E-2
2.790000E-8	-1.188559E-2
2.800000E-8	-1.300254E-2
2.810000E-8	-1.449981E-2
2.820000E-8	-1.611014E-2
2.830000E-8	-1.747377E-2
2.840000E-8	-1.830635E-2
2.850000E-8	-1.842627E-2
2.860000E-8	-1.786779E-2
2.870000E-8	-1.682279E-2
