Study Name	Beam_cont_045-04_RT_lecroy
Sample Name	2025-03-19
Run Name	spot00
Operator	Elena
Date	3/19/2025
Time	13:51
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	18
dt	100.000001E-12
time stamp (ms)	1:54:36 PM
	
Time	Amplitude
0.000000E+0	3.083445E-5
1.000000E-10	7.537544E-5
2.000000E-10	-6.854081E-6
3.000000E-10	-8.223114E-5
4.000000E-10	-4.454261E-5
5.000000E-10	1.062115E-4
6.000000E-10	2.809492E-4
7.000000E-10	3.837361E-4
8.000000E-10	2.980804E-4
9.000000E-10	-1.620492E-9
1.000000E-9	-4.419853E-4
1.100000E-9	-8.222968E-4
1.200000E-9	-1.137510E-3
1.300000E-9	-1.137510E-3
1.400000E-9	-9.011001E-4
1.500000E-9	-5.070837E-4
1.600000E-9	-2.055900E-5
1.700000E-9	2.432607E-4
1.800000E-9	4.317034E-4
1.900000E-9	4.008673E-4
2.000000E-9	2.398345E-4
2.100000E-9	-3.426392E-5
2.200000E-9	-1.850180E-4
2.300000E-9	-6.509999E-5
2.400000E-9	7.537544E-5
2.500000E-9	4.556870E-4
2.600000E-9	7.640477E-4
2.700000E-9	8.120149E-4
2.800000E-9	7.126542E-4
2.900000E-9	4.522607E-4
3.000000E-9	1.884410E-4
3.100000E-9	4.796560E-5
3.200000E-9	2.055576E-5
3.300000E-9	1.473263E-4
3.400000E-9	3.254902E-4
3.500000E-9	4.933755E-4
3.600000E-9	5.379165E-4
3.700000E-9	6.407034E-4
3.800000E-9	5.310640E-4
3.900000E-9	4.693919E-4
4.000000E-9	2.501132E-4
4.100000E-9	4.111314E-5
4.200000E-9	-1.610344E-4
4.300000E-9	-1.301984E-4
4.400000E-9	-1.404771E-4
4.500000E-9	-1.370654E-5
4.600000E-9	5.824429E-5
4.700000E-9	1.164902E-4
4.800000E-9	3.768691E-5
4.900000E-9	3.424610E-6
5.000000E-9	-2.741146E-5
5.100000E-9	-1.644607E-4
5.200000E-9	-2.466902E-4
5.300000E-9	-4.968050E-4
5.400000E-9	-7.846083E-4
5.500000E-9	-9.524936E-4
5.600000E-9	-9.696247E-4
5.700000E-9	-7.160837E-4
5.800000E-9	-5.036574E-4
5.900000E-9	-3.083623E-4
6.000000E-9	-2.021492E-4
6.100000E-9	-3.700345E-4
6.200000E-9	-7.092312E-4
6.300000E-9	-1.072412E-3
6.400000E-9	-1.336231E-3
6.500000E-9	-1.367067E-3
6.600000E-9	-1.216313E-3
6.700000E-9	-1.024444E-3
6.800000E-9	-8.188706E-4
6.900000E-9	-7.297886E-4
7.000000E-9	-6.270017E-4
7.100000E-9	-6.270017E-4
7.200000E-9	-6.167230E-4
7.300000E-9	-6.235755E-4
7.400000E-9	-6.955263E-4
7.500000E-9	-7.948870E-4
7.600000E-9	-7.229362E-4
7.700000E-9	-5.413460E-4
7.800000E-9	-2.878049E-4
7.900000E-9	5.824429E-5
8.000000E-9	1.678837E-4
8.100000E-9	1.370476E-4
8.200000E-9	-8.908360E-5
8.300000E-9	-2.638213E-4
8.400000E-9	-3.357722E-4
8.500000E-9	-2.364115E-4
8.600000E-9	-7.537868E-5
8.700000E-9	6.850840E-6
8.800000E-9	-1.301984E-4
8.900000E-9	-5.070837E-4
9.000000E-9	-9.490673E-4
9.100000E-9	-1.322526E-3
9.200000E-9	-1.271133E-3
9.300000E-9	-9.422149E-4
9.400000E-9	-3.734607E-4
9.500000E-9	9.935905E-5
9.600000E-9	3.391952E-4
9.700000E-9	3.631788E-4
9.800000E-9	1.336214E-4
9.900000E-9	-1.130672E-4
1.000000E-8	-2.809525E-4
1.010000E-8	-2.466902E-4
1.020000E-8	-2.809525E-4
1.030000E-8	-3.323459E-4
1.040000E-8	-6.064443E-4
1.050000E-8	-9.148050E-4
1.060000E-8	-1.062133E-3
1.070000E-8	-1.079264E-3
1.080000E-8	-8.839690E-4
1.090000E-8	-7.058050E-4
1.100000E-8	-6.098706E-4
1.110000E-8	-6.304279E-4
1.120000E-8	-7.914608E-4
1.130000E-8	-8.668378E-4
1.140000E-8	-8.634116E-4
1.150000E-8	-7.058050E-4
1.160000E-8	-5.242148E-4
1.170000E-8	-1.884443E-4
1.180000E-8	8.222790E-5
1.190000E-8	2.295558E-4
1.200000E-8	3.597525E-4
1.210000E-8	4.556870E-4
1.220000E-8	3.666050E-4
1.230000E-8	1.713099E-4
1.240000E-8	3.083445E-5
1.250000E-8	-2.741146E-5
1.260000E-8	1.713099E-4
1.270000E-8	4.145722E-4
1.280000E-8	6.544083E-4
1.290000E-8	6.852444E-4
1.300000E-8	4.899493E-4
1.310000E-8	1.473263E-4
1.320000E-8	-1.336246E-4
1.330000E-8	-4.180017E-4
1.340000E-8	-5.002312E-4
1.350000E-8	-4.625427E-4
1.360000E-8	-3.289197E-4
1.370000E-8	-2.638213E-4
1.380000E-8	-1.370508E-4
1.390000E-8	-6.167376E-5
1.400000E-8	-7.195245E-5
1.410000E-8	-1.164934E-4
1.420000E-8	-1.576082E-4
1.430000E-8	-2.090017E-4
1.440000E-8	-1.062148E-4
1.450000E-8	1.952935E-4
1.460000E-8	6.475559E-4
1.470000E-8	1.007310E-3
1.480000E-8	1.103244E-3
1.490000E-8	9.113756E-4
1.500000E-8	3.837361E-4
1.510000E-8	-2.295590E-4
1.520000E-8	-6.749689E-4
1.530000E-8	-7.777558E-4
1.540000E-8	-4.933787E-4
1.550000E-8	7.194921E-5
1.560000E-8	5.344903E-4
1.570000E-8	8.085887E-4
1.580000E-8	7.297854E-4
1.590000E-8	3.803099E-4
1.600000E-8	6.167052E-5
1.610000E-8	-1.952967E-4
1.620000E-8	-3.768869E-4
1.630000E-8	-3.734607E-4
1.640000E-8	-3.152148E-4
1.650000E-8	-2.021492E-4
1.660000E-8	-9.936229E-5
1.670000E-8	-6.852622E-5
1.680000E-8	-1.404771E-4
1.690000E-8	-1.576082E-4
1.700000E-8	-2.706738E-4
1.710000E-8	-3.563295E-4
1.720000E-8	-4.556902E-4
1.730000E-8	-5.207886E-4
1.740000E-8	-4.865263E-4
1.750000E-8	-2.741000E-4
1.760000E-8	-8.223114E-5
1.770000E-8	1.164902E-4
1.780000E-8	3.117853E-4
1.790000E-8	4.385558E-4
1.800000E-8	5.207853E-4
1.810000E-8	4.796706E-4
1.820000E-8	4.282771E-4
1.830000E-8	3.837361E-4
1.840000E-8	4.214247E-4
1.850000E-8	4.625394E-4
1.860000E-8	4.179984E-4
1.870000E-8	3.254902E-4
1.880000E-8	1.164902E-4
1.890000E-8	-1.062148E-4
1.900000E-8	-3.186410E-4
1.910000E-8	-5.344935E-4
1.920000E-8	-5.002312E-4
1.930000E-8	-5.173624E-4
1.940000E-8	-4.968050E-4
1.950000E-8	-5.139361E-4
1.960000E-8	-5.550509E-4
1.970000E-8	-5.995919E-4
1.980000E-8	-4.625427E-4
1.990000E-8	-2.158541E-4
2.000000E-8	6.850840E-6
2.010000E-8	1.370476E-4
2.020000E-8	1.541787E-4
2.030000E-8	8.565413E-5
2.040000E-8	-1.918705E-4
2.050000E-8	-4.591164E-4
2.060000E-8	-7.880345E-4
2.070000E-8	-9.730509E-4
2.080000E-8	-1.068985E-3
2.090000E-8	-8.908214E-4
2.100000E-8	-6.441329E-4
2.110000E-8	-3.529033E-4
2.120000E-8	-1.918705E-4
2.130000E-8	-1.781656E-4
2.140000E-8	-3.152148E-4
2.150000E-8	-4.728214E-4
2.160000E-8	-5.002312E-4
2.170000E-8	-2.878049E-4
2.180000E-8	-1.062148E-4
2.190000E-8	6.852298E-5
2.200000E-8	-3.426392E-5
2.210000E-8	-7.914608E-4
2.220000E-8	-2.388084E-3
2.230000E-8	-5.139347E-3
2.240000E-8	-9.103495E-3
2.250000E-8	-1.415718E-2
2.260000E-8	-1.960832E-2
2.270000E-8	-2.461404E-2
2.280000E-8	-2.826983E-2
2.290000E-8	-3.029130E-2
2.300000E-8	-3.086006E-2
2.310000E-8	-3.062022E-2
2.320000E-8	-3.020565E-2
2.330000E-8	-3.018509E-2
2.340000E-8	-3.036668E-2
2.350000E-8	-3.034955E-2
2.360000E-8	-2.957865E-2
2.370000E-8	-2.791350E-2
2.380000E-8	-2.548087E-2
2.390000E-8	-2.297287E-2
2.400000E-8	-2.080064E-2
2.410000E-8	-1.942330E-2
2.420000E-8	-1.891622E-2
2.430000E-8	-1.914235E-2
2.440000E-8	-1.960146E-2
2.450000E-8	-2.019763E-2
2.460000E-8	-2.059164E-2
2.470000E-8	-2.084176E-2
2.480000E-8	-2.118438E-2
2.490000E-8	-2.148246E-2
2.500000E-8	-2.199640E-2
2.510000E-8	-2.241097E-2
2.520000E-8	-2.258914E-2
2.530000E-8	-2.225337E-2
2.540000E-8	-2.144820E-2
2.550000E-8	-2.018392E-2
2.560000E-8	-1.870722E-2
2.570000E-8	-1.723051E-2
2.580000E-8	-1.601763E-2
2.590000E-8	-1.512681E-2
2.600000E-8	-1.471566E-2
2.610000E-8	-1.471566E-2
2.620000E-8	-1.502402E-2
2.630000E-8	-1.553110E-2
2.640000E-8	-1.630886E-2
2.650000E-8	-1.725107E-2
2.660000E-8	-1.830292E-2
2.670000E-8	-1.927597E-2
2.680000E-8	-1.989955E-2
2.690000E-8	-2.018050E-2
2.700000E-8	-2.004687E-2
2.710000E-8	-1.953637E-2
2.720000E-8	-1.879973E-2
2.730000E-8	-1.772046E-2
2.740000E-8	-1.645961E-2
2.750000E-8	-1.492466E-2
2.760000E-8	-1.326294E-2
2.770000E-8	-1.170400E-2
2.780000E-8	-1.084402E-2
2.790000E-8	-1.090227E-2
2.800000E-8	-1.196440E-2
2.810000E-8	-1.386595E-2
2.820000E-8	-1.601420E-2
2.830000E-8	-1.796373E-2
2.840000E-8	-1.934107E-2
2.850000E-8	-1.991325E-2
2.860000E-8	-1.972823E-2
2.870000E-8	-1.893677E-2
2.880000E-8	-1.780269E-2
