Study Name	031-0301W
Sample Name	2024-01-24
Run Name	spot00
Operator	Elena
Date	1/24/2024
Time	13:24
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	44
dt	50.000001E-12
time stamp (ms)	2:08:42 PM
	
Time	Amplitude
0.000000E+0	-2.655066E-4
5.000000E-11	-2.569419E-4
1.000000E-10	-2.483772E-4
1.500000E-10	-3.083303E-4
2.000000E-10	-4.196718E-4
2.500000E-10	-4.967543E-4
3.000000E-10	-5.481427E-4
3.500000E-10	-6.166605E-4
4.000000E-10	-6.594842E-4
4.500000E-10	-6.509195E-4
5.000000E-10	-6.252253E-4
5.500000E-10	-5.567074E-4
6.000000E-10	-4.710601E-4
6.500000E-10	-3.854128E-4
7.000000E-10	-2.826361E-4
7.500000E-10	-1.798593E-4
8.000000E-10	-1.027768E-4
8.500000E-10	-4.282365E-5
9.000000E-10	2.569419E-5
9.500000E-10	5.138838E-5
1.000000E-9	3.425892E-5
1.050000E-9	2.569419E-5
1.100000E-9	3.425892E-5
1.150000E-9	8.564730E-6
1.200000E-9	-8.564730E-6
1.250000E-9	0.000000E+0
1.300000E-9	1.712946E-5
1.350000E-9	8.564730E-6
1.400000E-9	-1.712946E-5
1.450000E-9	-4.282365E-5
1.500000E-9	-6.851784E-5
1.550000E-9	-1.027768E-4
1.600000E-9	-1.798593E-4
1.650000E-9	-2.569419E-4
1.700000E-9	-3.083303E-4
1.750000E-9	-3.425892E-4
1.800000E-9	-3.854128E-4
1.850000E-9	-4.282365E-4
1.900000E-9	-4.624954E-4
1.950000E-9	-4.967543E-4
2.000000E-9	-5.224485E-4
2.050000E-9	-4.967543E-4
2.100000E-9	-4.624954E-4
2.150000E-9	-4.624954E-4
2.200000E-9	-4.796249E-4
2.250000E-9	-4.710601E-4
2.300000E-9	-4.624954E-4
2.350000E-9	-4.282365E-4
2.400000E-9	-3.597187E-4
2.450000E-9	-3.340245E-4
2.500000E-9	-3.340245E-4
2.550000E-9	-2.997655E-4
2.600000E-9	-2.655066E-4
2.650000E-9	-2.655066E-4
2.700000E-9	-2.312477E-4
2.750000E-9	-1.541651E-4
2.800000E-9	-1.199062E-4
2.850000E-9	-1.284709E-4
2.900000E-9	-8.564730E-5
2.950000E-9	-1.712946E-5
3.000000E-9	1.712946E-5
3.050000E-9	4.282365E-5
3.100000E-9	9.421203E-5
3.150000E-9	1.113415E-4
3.200000E-9	8.564730E-5
3.250000E-9	5.995311E-5
3.300000E-9	2.569419E-5
3.350000E-9	-3.425892E-5
3.400000E-9	-1.027768E-4
3.450000E-9	-1.798593E-4
3.500000E-9	-2.312477E-4
3.550000E-9	-2.483772E-4
3.600000E-9	-2.740714E-4
3.650000E-9	-3.083303E-4
3.700000E-9	-2.912008E-4
3.750000E-9	-2.226830E-4
3.800000E-9	-1.712946E-4
3.850000E-9	-1.712946E-4
3.900000E-9	-1.627299E-4
3.950000E-9	-1.370357E-4
4.000000E-9	-1.456004E-4
4.050000E-9	-1.627299E-4
4.100000E-9	-1.884241E-4
4.150000E-9	-2.312477E-4
4.200000E-9	-2.912008E-4
4.250000E-9	-3.254597E-4
4.300000E-9	-3.511539E-4
4.350000E-9	-3.939776E-4
4.400000E-9	-4.368012E-4
4.450000E-9	-4.453659E-4
4.500000E-9	-4.282365E-4
4.550000E-9	-3.939776E-4
4.600000E-9	-3.768481E-4
4.650000E-9	-3.939776E-4
4.700000E-9	-3.768481E-4
4.750000E-9	-2.997655E-4
4.800000E-9	-2.398124E-4
4.850000E-9	-2.141182E-4
4.900000E-9	-1.969888E-4
4.950000E-9	-1.798593E-4
5.000000E-9	-1.884241E-4
5.050000E-9	-1.884241E-4
5.100000E-9	-1.969888E-4
5.150000E-9	-2.055535E-4
5.200000E-9	-2.398124E-4
5.250000E-9	-3.168950E-4
5.300000E-9	-4.196718E-4
5.350000E-9	-4.624954E-4
5.400000E-9	-4.368012E-4
5.450000E-9	-4.539307E-4
5.500000E-9	-4.881896E-4
5.550000E-9	-4.453659E-4
5.600000E-9	-3.597187E-4
5.650000E-9	-2.826361E-4
5.700000E-9	-1.884241E-4
5.750000E-9	-9.421203E-5
5.800000E-9	-6.851784E-5
5.850000E-9	-5.138838E-5
5.900000E-9	-8.564730E-6
5.950000E-9	1.712946E-5
6.000000E-9	0.000000E+0
6.050000E-9	-3.425892E-5
6.100000E-9	-8.564730E-5
6.150000E-9	-1.370357E-4
6.200000E-9	-1.541651E-4
6.250000E-9	-1.541651E-4
6.300000E-9	-1.798593E-4
6.350000E-9	-2.055535E-4
6.400000E-9	-1.969888E-4
6.450000E-9	-1.370357E-4
6.500000E-9	-8.564730E-5
6.550000E-9	-6.851784E-5
6.600000E-9	-6.851784E-5
6.650000E-9	-5.995311E-5
6.700000E-9	-6.851784E-5
6.750000E-9	-1.199062E-4
6.800000E-9	-1.712946E-4
6.850000E-9	-2.055535E-4
6.900000E-9	-2.569419E-4
6.950000E-9	-3.254597E-4
7.000000E-9	-3.768481E-4
7.050000E-9	-4.368012E-4
7.100000E-9	-4.881896E-4
7.150000E-9	-4.881896E-4
7.200000E-9	-4.967543E-4
7.250000E-9	-5.053191E-4
7.300000E-9	-4.539307E-4
7.350000E-9	-3.597187E-4
7.400000E-9	-3.425892E-4
7.450000E-9	-3.511539E-4
7.500000E-9	-3.083303E-4
7.550000E-9	-2.398124E-4
7.600000E-9	-2.226830E-4
7.650000E-9	-2.226830E-4
7.700000E-9	-2.141182E-4
7.750000E-9	-1.884241E-4
7.800000E-9	-1.541651E-4
7.850000E-9	-9.421203E-5
7.900000E-9	-4.282365E-5
7.950000E-9	8.564730E-6
8.000000E-9	5.138838E-5
8.050000E-9	6.851784E-5
8.100000E-9	9.421203E-5
8.150000E-9	1.284709E-4
8.200000E-9	1.113415E-4
8.250000E-9	5.995311E-5
8.300000E-9	8.564730E-6
8.350000E-9	-1.712946E-5
8.400000E-9	-6.851784E-5
8.450000E-9	-1.284709E-4
8.500000E-9	-1.627299E-4
8.550000E-9	-1.798593E-4
8.600000E-9	-1.969888E-4
8.650000E-9	-2.055535E-4
8.700000E-9	-1.884241E-4
8.750000E-9	-1.370357E-4
8.800000E-9	-1.027768E-4
8.850000E-9	-1.113415E-4
8.900000E-9	-1.027768E-4
8.950000E-9	-6.851784E-5
9.000000E-9	-7.708257E-5
9.050000E-9	-1.284709E-4
9.100000E-9	-1.370357E-4
9.150000E-9	-1.541651E-4
9.200000E-9	-2.312477E-4
9.250000E-9	-3.254597E-4
9.300000E-9	-3.682834E-4
9.350000E-9	-4.368012E-4
9.400000E-9	-5.310132E-4
9.450000E-9	-5.995311E-4
9.500000E-9	-5.995311E-4
9.550000E-9	-5.738369E-4
9.600000E-9	-5.224485E-4
9.650000E-9	-4.710601E-4
9.700000E-9	-4.111070E-4
9.750000E-9	-3.511539E-4
9.800000E-9	-2.997655E-4
9.850000E-9	-2.740714E-4
9.900000E-9	-2.312477E-4
9.950000E-9	-1.884241E-4
1.000000E-8	-2.141182E-4
1.005000E-8	-2.655066E-4
1.010000E-8	-2.483772E-4
1.015000E-8	-2.141182E-4
1.020000E-8	-2.483772E-4
1.025000E-8	-2.997655E-4
1.030000E-8	-3.168950E-4
1.035000E-8	-3.425892E-4
1.040000E-8	-4.196718E-4
1.045000E-8	-4.624954E-4
1.050000E-8	-4.539307E-4
1.055000E-8	-4.539307E-4
1.060000E-8	-4.796249E-4
1.065000E-8	-5.138838E-4
1.070000E-8	-5.053191E-4
1.075000E-8	-4.368012E-4
1.080000E-8	-3.597187E-4
1.085000E-8	-2.826361E-4
1.090000E-8	-1.969888E-4
1.095000E-8	-1.027768E-4
1.100000E-8	-4.282365E-5
1.105000E-8	0.000000E+0
1.110000E-8	5.138838E-5
1.115000E-8	6.851784E-5
1.120000E-8	1.712946E-5
1.125000E-8	-1.712946E-5
1.130000E-8	-1.712946E-5
1.135000E-8	-3.425892E-5
1.140000E-8	-8.564730E-5
1.145000E-8	-1.027768E-4
1.150000E-8	-1.199062E-4
1.155000E-8	-1.541651E-4
1.160000E-8	-1.969888E-4
1.165000E-8	-2.226830E-4
1.170000E-8	-2.398124E-4
1.175000E-8	-2.569419E-4
1.180000E-8	-3.254597E-4
1.185000E-8	-4.453659E-4
1.190000E-8	-5.224485E-4
1.195000E-8	-5.395780E-4
1.200000E-8	-5.738369E-4
1.205000E-8	-6.080958E-4
1.210000E-8	-5.824016E-4
1.215000E-8	-5.224485E-4
1.220000E-8	-4.796249E-4
1.225000E-8	-4.025423E-4
1.230000E-8	-2.740714E-4
1.235000E-8	-1.199062E-4
1.240000E-8	1.712946E-5
1.245000E-8	1.113415E-4
1.250000E-8	1.884241E-4
1.255000E-8	3.254597E-4
1.260000E-8	5.224485E-4
1.265000E-8	7.451315E-4
1.270000E-8	1.062026E-3
1.275000E-8	1.575910E-3
1.280000E-8	2.261089E-3
1.285000E-8	3.151821E-3
1.290000E-8	4.342318E-3
1.295000E-8	5.892534E-3
1.300000E-8	7.733951E-3
1.305000E-8	9.858004E-3
1.310000E-8	1.229039E-2
1.315000E-8	1.492832E-2
1.320000E-8	1.770330E-2
1.325000E-8	2.058961E-2
1.330000E-8	2.353588E-2
1.335000E-8	2.641363E-2
1.340000E-8	2.915434E-2
1.345000E-8	3.174089E-2
1.350000E-8	3.417327E-2
1.355000E-8	3.641723E-2
1.360000E-8	3.850703E-2
1.365000E-8	4.046835E-2
1.370000E-8	4.232689E-2
1.375000E-8	4.406553E-2
1.380000E-8	4.566714E-2
1.385000E-8	4.707175E-2
1.390000E-8	4.828795E-2
1.395000E-8	4.925576E-2
1.400000E-8	4.983816E-2
1.405000E-8	4.999233E-2
1.410000E-8	4.975252E-2
1.415000E-8	4.908447E-2
1.420000E-8	4.792823E-2
1.425000E-8	4.631806E-2
1.430000E-8	4.444238E-2
1.435000E-8	4.245537E-2
1.440000E-8	4.039127E-2
1.445000E-8	3.830147E-2
1.450000E-8	3.634871E-2
1.455000E-8	3.461007E-2
1.460000E-8	3.307699E-2
1.465000E-8	3.180941E-2
1.470000E-8	3.085016E-2
1.475000E-8	3.007077E-2
1.480000E-8	2.938559E-2
1.485000E-8	2.888027E-2
1.490000E-8	2.852911E-2
1.495000E-8	2.817796E-2
1.500000E-8	2.783537E-2
1.505000E-8	2.762982E-2
1.510000E-8	2.749278E-2
1.515000E-8	2.740714E-2
1.520000E-8	2.748422E-2
1.525000E-8	2.779255E-2
1.530000E-8	2.832356E-2
1.535000E-8	2.906869E-2
1.540000E-8	3.001938E-2
1.545000E-8	3.114136E-2
1.550000E-8	3.245176E-2
1.555000E-8	3.387351E-2
1.560000E-8	3.529525E-2
1.565000E-8	3.669130E-2
1.570000E-8	3.802740E-2
1.575000E-8	3.916651E-2
1.580000E-8	4.005724E-2
1.585000E-8	4.075955E-2
1.590000E-8	4.127343E-2
1.595000E-8	4.150468E-2
1.600000E-8	4.147899E-2
1.605000E-8	4.125630E-2
1.610000E-8	4.086233E-2
1.615000E-8	4.033131E-2
1.620000E-8	3.973178E-2
1.625000E-8	3.903804E-2
1.630000E-8	3.821582E-2
1.635000E-8	3.730796E-2
1.640000E-8	3.633158E-2
1.645000E-8	3.521817E-2
1.650000E-8	3.395059E-2
1.655000E-8	3.262306E-2
1.660000E-8	3.124413E-2
1.665000E-8	2.977957E-2
1.670000E-8	2.827217E-2
1.675000E-8	2.683330E-2
1.680000E-8	2.549720E-2
1.685000E-8	2.430670E-2
1.690000E-8	2.329607E-2
1.695000E-8	2.249098E-2
1.700000E-8	2.191714E-2
1.705000E-8	2.165164E-2
