Study Name	031-0301W
Sample Name	2024-01-24
Run Name	spot00
Operator	Elena
Date	1/24/2024
Time	13:24
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	92
dt	50.000001E-12
time stamp (ms)	2:57:39 PM
	
Time	Amplitude
0.000000E+0	-7.793904E-4
5.000000E-11	-7.451315E-4
1.000000E-10	-6.423547E-4
1.500000E-10	-5.310132E-4
2.000000E-10	-5.053191E-4
2.500000E-10	-5.310132E-4
3.000000E-10	-4.624954E-4
3.500000E-10	-3.682834E-4
4.000000E-10	-3.682834E-4
4.500000E-10	-4.111070E-4
5.000000E-10	-3.854128E-4
5.500000E-10	-3.854128E-4
6.000000E-10	-4.796249E-4
6.500000E-10	-5.567074E-4
7.000000E-10	-5.481427E-4
7.500000E-10	-5.995311E-4
8.000000E-10	-7.194373E-4
8.500000E-10	-7.793904E-4
9.000000E-10	-7.793904E-4
9.500000E-10	-8.050846E-4
1.000000E-9	-8.479082E-4
1.050000E-9	-8.307788E-4
1.100000E-9	-7.708257E-4
1.150000E-9	-7.365668E-4
1.200000E-9	-7.194373E-4
1.250000E-9	-7.194373E-4
1.300000E-9	-6.937431E-4
1.350000E-9	-6.594842E-4
1.400000E-9	-6.766137E-4
1.450000E-9	-7.280020E-4
1.500000E-9	-7.365668E-4
1.550000E-9	-7.194373E-4
1.600000E-9	-7.879551E-4
1.650000E-9	-8.393435E-4
1.700000E-9	-7.879551E-4
1.750000E-9	-7.194373E-4
1.800000E-9	-7.194373E-4
1.850000E-9	-6.766137E-4
1.900000E-9	-5.224485E-4
1.950000E-9	-4.196718E-4
2.000000E-9	-4.025423E-4
2.050000E-9	-3.425892E-4
2.100000E-9	-2.226830E-4
2.150000E-9	-1.798593E-4
2.200000E-9	-2.312477E-4
2.250000E-9	-2.312477E-4
2.300000E-9	-1.884241E-4
2.350000E-9	-2.398124E-4
2.400000E-9	-3.511539E-4
2.450000E-9	-4.282365E-4
2.500000E-9	-4.539307E-4
2.550000E-9	-5.053191E-4
2.600000E-9	-5.824016E-4
2.650000E-9	-6.423547E-4
2.700000E-9	-6.509195E-4
2.750000E-9	-6.252253E-4
2.800000E-9	-5.824016E-4
2.850000E-9	-5.138838E-4
2.900000E-9	-4.025423E-4
2.950000E-9	-3.340245E-4
3.000000E-9	-3.340245E-4
3.050000E-9	-2.997655E-4
3.100000E-9	-2.312477E-4
3.150000E-9	-2.141182E-4
3.200000E-9	-2.740714E-4
3.250000E-9	-3.425892E-4
3.300000E-9	-4.025423E-4
3.350000E-9	-4.624954E-4
3.400000E-9	-5.652722E-4
3.450000E-9	-6.766137E-4
3.500000E-9	-7.280020E-4
3.550000E-9	-7.023078E-4
3.600000E-9	-6.766137E-4
3.650000E-9	-6.766137E-4
3.700000E-9	-6.080958E-4
3.750000E-9	-5.224485E-4
3.800000E-9	-5.310132E-4
3.850000E-9	-5.481427E-4
3.900000E-9	-4.710601E-4
3.950000E-9	-4.368012E-4
4.000000E-9	-5.310132E-4
4.050000E-9	-6.252253E-4
4.100000E-9	-6.423547E-4
4.150000E-9	-6.766137E-4
4.200000E-9	-7.793904E-4
4.250000E-9	-8.393435E-4
4.300000E-9	-8.050846E-4
4.350000E-9	-7.708257E-4
4.400000E-9	-7.536962E-4
4.450000E-9	-6.766137E-4
4.500000E-9	-5.567074E-4
4.550000E-9	-4.624954E-4
4.600000E-9	-4.196718E-4
4.650000E-9	-4.025423E-4
4.700000E-9	-3.939776E-4
4.750000E-9	-4.196718E-4
4.800000E-9	-5.053191E-4
4.850000E-9	-6.252253E-4
4.900000E-9	-7.365668E-4
4.950000E-9	-8.479082E-4
5.000000E-9	-9.763792E-4
5.050000E-9	-1.079156E-3
5.100000E-9	-1.070591E-3
5.150000E-9	-1.036332E-3
5.200000E-9	-1.036332E-3
5.250000E-9	-1.010638E-3
5.300000E-9	-9.078614E-4
5.350000E-9	-8.136493E-4
5.400000E-9	-7.879551E-4
5.450000E-9	-7.708257E-4
5.500000E-9	-7.280020E-4
5.550000E-9	-7.023078E-4
5.600000E-9	-7.280020E-4
5.650000E-9	-7.708257E-4
5.700000E-9	-7.793904E-4
5.750000E-9	-7.793904E-4
5.800000E-9	-8.222141E-4
5.850000E-9	-8.564730E-4
5.900000E-9	-8.050846E-4
5.950000E-9	-7.280020E-4
6.000000E-9	-7.280020E-4
6.050000E-9	-7.365668E-4
6.100000E-9	-6.423547E-4
6.150000E-9	-5.738369E-4
6.200000E-9	-6.423547E-4
6.250000E-9	-6.937431E-4
6.300000E-9	-6.509195E-4
6.350000E-9	-6.166605E-4
6.400000E-9	-6.594842E-4
6.450000E-9	-6.937431E-4
6.500000E-9	-6.594842E-4
6.550000E-9	-6.166605E-4
6.600000E-9	-6.080958E-4
6.650000E-9	-5.995311E-4
6.700000E-9	-5.481427E-4
6.750000E-9	-4.796249E-4
6.800000E-9	-4.453659E-4
6.850000E-9	-4.368012E-4
6.900000E-9	-4.025423E-4
6.950000E-9	-3.768481E-4
7.000000E-9	-4.111070E-4
7.050000E-9	-4.453659E-4
7.100000E-9	-4.368012E-4
7.150000E-9	-4.453659E-4
7.200000E-9	-4.796249E-4
7.250000E-9	-4.710601E-4
7.300000E-9	-4.368012E-4
7.350000E-9	-4.796249E-4
7.400000E-9	-5.652722E-4
7.450000E-9	-5.909664E-4
7.500000E-9	-5.738369E-4
7.550000E-9	-6.080958E-4
7.600000E-9	-7.023078E-4
7.650000E-9	-7.708257E-4
7.700000E-9	-7.365668E-4
7.750000E-9	-6.851784E-4
7.800000E-9	-6.766137E-4
7.850000E-9	-6.594842E-4
7.900000E-9	-5.652722E-4
7.950000E-9	-4.539307E-4
8.000000E-9	-4.025423E-4
8.050000E-9	-3.682834E-4
8.100000E-9	-2.740714E-4
8.150000E-9	-2.398124E-4
8.200000E-9	-3.168950E-4
8.250000E-9	-4.025423E-4
8.300000E-9	-4.196718E-4
8.350000E-9	-4.282365E-4
8.400000E-9	-4.881896E-4
8.450000E-9	-5.481427E-4
8.500000E-9	-5.567074E-4
8.550000E-9	-5.395780E-4
8.600000E-9	-5.481427E-4
8.650000E-9	-5.738369E-4
8.700000E-9	-5.652722E-4
8.750000E-9	-5.481427E-4
8.800000E-9	-5.652722E-4
8.850000E-9	-5.995311E-4
8.900000E-9	-5.995311E-4
8.950000E-9	-6.423547E-4
9.000000E-9	-7.365668E-4
9.050000E-9	-7.708257E-4
9.100000E-9	-7.280020E-4
9.150000E-9	-7.365668E-4
9.200000E-9	-8.050846E-4
9.250000E-9	-7.965199E-4
9.300000E-9	-7.194373E-4
9.350000E-9	-6.766137E-4
9.400000E-9	-6.766137E-4
9.450000E-9	-6.594842E-4
9.500000E-9	-6.252253E-4
9.550000E-9	-6.252253E-4
9.600000E-9	-6.594842E-4
9.650000E-9	-6.766137E-4
9.700000E-9	-6.509195E-4
9.750000E-9	-6.594842E-4
9.800000E-9	-7.194373E-4
9.850000E-9	-7.708257E-4
9.900000E-9	-7.622610E-4
9.950000E-9	-7.793904E-4
1.000000E-8	-8.222141E-4
1.005000E-8	-8.479082E-4
1.010000E-8	-8.222141E-4
1.015000E-8	-8.222141E-4
1.020000E-8	-8.736024E-4
1.025000E-8	-8.736024E-4
1.030000E-8	-7.708257E-4
1.035000E-8	-6.594842E-4
1.040000E-8	-6.337900E-4
1.045000E-8	-6.423547E-4
1.050000E-8	-5.995311E-4
1.055000E-8	-5.652722E-4
1.060000E-8	-6.252253E-4
1.065000E-8	-7.023078E-4
1.070000E-8	-7.536962E-4
1.075000E-8	-8.050846E-4
1.080000E-8	-9.335555E-4
1.085000E-8	-1.053462E-3
1.090000E-8	-1.104850E-3
1.095000E-8	-1.096285E-3
1.100000E-8	-1.062026E-3
1.105000E-8	-9.678145E-4
1.110000E-8	-8.393435E-4
1.115000E-8	-7.194373E-4
1.120000E-8	-6.337900E-4
1.125000E-8	-5.395780E-4
1.130000E-8	-4.796249E-4
1.135000E-8	-4.796249E-4
1.140000E-8	-5.224485E-4
1.145000E-8	-5.567074E-4
1.150000E-8	-6.080958E-4
1.155000E-8	-6.937431E-4
1.160000E-8	-7.965199E-4
1.165000E-8	-8.564730E-4
1.170000E-8	-8.650377E-4
1.175000E-8	-8.821672E-4
1.180000E-8	-8.992966E-4
1.185000E-8	-8.736024E-4
1.190000E-8	-7.965199E-4
1.195000E-8	-7.280020E-4
1.200000E-8	-7.194373E-4
1.205000E-8	-7.108726E-4
1.210000E-8	-6.680489E-4
1.215000E-8	-6.680489E-4
1.220000E-8	-7.708257E-4
1.225000E-8	-9.249908E-4
1.230000E-8	-1.062026E-3
1.235000E-8	-1.267580E-3
1.240000E-8	-1.644428E-3
1.245000E-8	-2.209700E-3
1.250000E-8	-3.023350E-3
1.255000E-8	-4.196718E-3
1.260000E-8	-5.858275E-3
1.265000E-8	-8.093670E-3
1.270000E-8	-1.083438E-2
1.275000E-8	-1.408042E-2
1.280000E-8	-1.790029E-2
1.285000E-8	-2.223404E-2
1.290000E-8	-2.683330E-2
1.295000E-8	-3.157816E-2
1.300000E-8	-3.645149E-2
1.305000E-8	-4.123917E-2
1.310000E-8	-4.565001E-2
1.315000E-8	-4.965830E-2
1.320000E-8	-5.331544E-2
1.325000E-8	-5.645013E-2
1.330000E-8	-5.900242E-2
1.335000E-8	-6.110078E-2
1.340000E-8	-6.289938E-2
1.345000E-8	-6.438964E-2
1.350000E-8	-6.558870E-2
1.355000E-8	-6.663360E-2
1.360000E-8	-6.760998E-2
1.365000E-8	-6.844932E-2
1.370000E-8	-6.904885E-2
1.375000E-8	-6.938288E-2
1.380000E-8	-6.948565E-2
1.385000E-8	-6.928010E-2
1.390000E-8	-6.865487E-2
1.395000E-8	-6.764424E-2
1.400000E-8	-6.634240E-2
1.405000E-8	-6.478362E-2
1.410000E-8	-6.295076E-2
1.415000E-8	-6.095518E-2
1.420000E-8	-5.900242E-2
1.425000E-8	-5.714388E-2
1.430000E-8	-5.535385E-2
1.435000E-8	-5.377794E-2
1.440000E-8	-5.248466E-2
1.445000E-8	-5.135412E-2
1.450000E-8	-5.033492E-2
1.455000E-8	-4.952127E-2
1.460000E-8	-4.887891E-2
1.465000E-8	-4.827938E-2
1.470000E-8	-4.770554E-2
1.475000E-8	-4.720023E-2
1.480000E-8	-4.679768E-2
1.485000E-8	-4.648935E-2
1.490000E-8	-4.627524E-2
1.495000E-8	-4.622385E-2
1.500000E-8	-4.645509E-2
1.505000E-8	-4.693472E-2
1.510000E-8	-4.751712E-2
1.515000E-8	-4.829651E-2
1.520000E-8	-4.943562E-2
1.525000E-8	-5.073746E-2
1.530000E-8	-5.197935E-2
1.535000E-8	-5.324693E-2
1.540000E-8	-5.456589E-2
1.545000E-8	-5.577352E-2
1.550000E-8	-5.675846E-2
1.555000E-8	-5.755498E-2
1.560000E-8	-5.818021E-2
1.565000E-8	-5.859132E-2
1.570000E-8	-5.876261E-2
1.575000E-8	-5.876261E-2
1.580000E-8	-5.865983E-2
1.585000E-8	-5.845428E-2
1.590000E-8	-5.809456E-2
1.595000E-8	-5.763207E-2
1.600000E-8	-5.716957E-2
1.605000E-8	-5.662999E-2
1.610000E-8	-5.587630E-2
1.615000E-8	-5.495987E-2
1.620000E-8	-5.396636E-2
1.625000E-8	-5.283582E-2
1.630000E-8	-5.145690E-2
1.635000E-8	-4.992381E-2
1.640000E-8	-4.834790E-2
1.645000E-8	-4.674630E-2
1.650000E-8	-4.510187E-2
1.655000E-8	-4.353452E-2
1.660000E-8	-4.214704E-2
1.665000E-8	-4.093084E-2
1.670000E-8	-3.992021E-2
