Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	291
dt	100.000001E-12
time stamp (ms)	8:41:14 PM
	
Time	Amplitude
0.000000E+0	1.036437E-3
1.000000E-10	7.709041E-4
2.000000E-10	5.225026E-4
3.000000E-10	3.597568E-4
4.000000E-10	3.426256E-4
5.000000E-10	4.368469E-4
6.000000E-10	3.940190E-4
7.000000E-10	3.683223E-4
8.000000E-10	2.815796E-9
9.000000E-10	-3.511856E-4
1.000000E-9	-5.824560E-4
1.100000E-9	-7.109395E-4
1.200000E-9	-5.481937E-4
1.300000E-9	-4.197101E-4
1.400000E-9	-2.655299E-4
1.500000E-9	-2.655299E-4
1.600000E-9	-1.370463E-4
1.700000E-9	-7.708732E-5
1.800000E-9	-1.798742E-4
1.900000E-9	5.139624E-5
2.000000E-9	3.340601E-4
2.100000E-9	4.111502E-4
2.200000E-9	3.254945E-4
2.300000E-9	5.996181E-5
2.400000E-9	-3.854478E-4
2.500000E-9	-8.479886E-4
2.600000E-9	-1.130652E-3
2.700000E-9	-1.370488E-3
2.800000E-9	-1.002169E-3
2.900000E-9	-6.167182E-4
3.000000E-9	-1.199152E-4
3.100000E-9	2.312732E-4
3.200000E-9	2.312732E-4
3.300000E-9	-7.708732E-5
3.400000E-9	-4.625380E-4
3.500000E-9	-8.394231E-4
3.600000E-9	-1.027866E-3
3.700000E-9	-7.537674E-4
3.800000E-9	-1.970053E-4
3.900000E-9	1.199208E-4
4.000000E-9	4.197158E-4
4.100000E-9	6.509861E-4
4.200000E-9	6.766829E-4
4.300000E-9	7.794697E-4
4.400000E-9	6.766829E-4
4.500000E-9	5.910272E-4
4.600000E-9	4.625436E-4
4.700000E-9	2.997978E-4
4.800000E-9	1.370519E-4
4.900000E-9	9.422409E-5
5.000000E-9	-7.708732E-5
5.100000E-9	-2.569389E-5
5.200000E-9	9.422409E-5
5.300000E-9	-9.421846E-5
5.400000E-9	-1.456119E-4
5.500000E-9	-1.370463E-4
5.600000E-9	-8.562754E-6
5.700000E-9	5.139624E-5
5.800000E-9	3.340601E-4
5.900000E-9	3.254945E-4
6.000000E-9	1.027897E-4
6.100000E-9	-1.113496E-4
6.200000E-9	-6.766772E-4
6.300000E-9	-1.036431E-3
6.400000E-9	-1.156349E-3
6.500000E-9	-1.156349E-3
6.600000E-9	-8.993821E-4
6.700000E-9	-3.854478E-4
6.800000E-9	1.713396E-5
6.900000E-9	3.511912E-4
7.000000E-9	4.711092E-4
7.100000E-9	4.968059E-4
7.200000E-9	4.796747E-4
7.300000E-9	6.252894E-4
7.400000E-9	7.280763E-4
7.500000E-9	5.567649E-4
7.600000E-9	3.340601E-4
7.700000E-9	-4.282504E-5
7.800000E-9	-7.109395E-4
7.900000E-9	-7.880296E-4
8.000000E-9	-7.023739E-4
8.100000E-9	-4.711035E-4
8.200000E-9	-6.852175E-5
8.300000E-9	1.713142E-4
8.400000E-9	1.199208E-4
8.500000E-9	1.456175E-4
8.600000E-9	1.284864E-4
8.700000E-9	1.970109E-4
8.800000E-9	3.083633E-4
8.900000E-9	5.910272E-4
9.000000E-9	7.280763E-4
9.100000E-9	7.709041E-4
9.200000E-9	5.910272E-4
9.300000E-9	3.083633E-4
9.400000E-9	4.283067E-5
9.500000E-9	-2.655299E-4
9.600000E-9	-3.426200E-4
9.700000E-9	-2.826610E-4
9.800000E-9	-2.055709E-4
9.900000E-9	-1.284807E-4
1.000000E-8	2.569953E-5
1.010000E-8	-2.227020E-4
1.020000E-8	-4.539724E-4
1.030000E-8	-5.396281E-4
1.040000E-8	-4.539724E-4
1.050000E-8	-2.483987E-4
1.060000E-8	1.284864E-4
1.070000E-8	4.111502E-4
1.080000E-8	5.910272E-4
1.090000E-8	6.167239E-4
1.100000E-8	3.426256E-4
1.110000E-8	9.422409E-5
1.120000E-8	-7.708732E-5
1.130000E-8	-1.798742E-4
1.140000E-8	-2.483987E-4
1.150000E-8	-4.025790E-4
1.160000E-8	-2.398331E-4
1.170000E-8	-1.970053E-4
