Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	10
dt	100.000001E-12
time stamp (ms)	7:48:13 PM
	
Time	Amplitude
0.000000E+0	-1.456184E-4
1.000000E-10	-1.970118E-4
2.000000E-10	-1.884462E-4
3.000000E-10	-2.741019E-4
4.000000E-10	-2.826675E-4
5.000000E-10	-2.826675E-4
6.000000E-10	-1.027905E-4
7.000000E-10	1.798733E-4
8.000000E-10	2.569634E-4
9.000000E-10	5.053650E-4
1.000000E-9	5.910207E-4
1.100000E-9	7.537665E-4
1.200000E-9	4.967994E-4
1.300000E-9	3.683158E-4
1.400000E-9	2.398323E-4
1.500000E-9	1.456110E-4
1.600000E-9	9.421759E-5
1.700000E-9	1.027832E-4
1.800000E-9	4.282417E-5
1.900000E-9	1.284799E-4
2.000000E-9	8.565202E-5
2.100000E-9	2.740946E-4
2.200000E-9	4.882338E-4
2.300000E-9	6.938075E-4
2.400000E-9	7.880288E-4
2.500000E-9	8.565533E-4
2.600000E-9	5.824551E-4
2.700000E-9	1.884389E-4
2.800000E-9	-2.398396E-4
2.900000E-9	-5.653313E-4
3.000000E-9	-7.623394E-4
3.100000E-9	-5.310690E-4
3.200000E-9	-2.826675E-4
3.300000E-9	-3.681635E-9
3.400000E-9	1.970044E-4
3.500000E-9	4.454060E-4
3.600000E-9	5.224961E-4
3.700000E-9	5.310617E-4
3.800000E-9	5.224961E-4
3.900000E-9	4.111437E-4
4.000000E-9	4.539715E-4
4.100000E-9	3.340536E-4
4.200000E-9	1.884389E-4
4.300000E-9	1.884389E-4
4.400000E-9	1.541766E-4
4.500000E-9	2.055700E-4
4.600000E-9	3.340536E-4
4.700000E-9	5.224961E-4
4.800000E-9	7.195042E-4
4.900000E-9	7.965943E-4
5.000000E-9	7.109386E-4
5.100000E-9	4.625371E-4
5.200000E-9	1.113487E-4
5.300000E-9	3.425860E-5
5.400000E-9	-1.541839E-4
5.500000E-9	-1.798807E-4
5.600000E-9	-2.826675E-4
5.700000E-9	-1.713151E-4
5.800000E-9	-1.541839E-4
5.900000E-9	8.561889E-6
6.000000E-9	1.712746E-5
6.100000E-9	6.852088E-5
6.200000E-9	1.199143E-4
6.300000E-9	1.712746E-5
6.400000E-9	8.561889E-6
6.500000E-9	-5.139710E-5
6.600000E-9	-2.141429E-4
6.700000E-9	-8.569252E-6
6.800000E-9	1.370454E-4
6.900000E-9	2.483979E-4
7.000000E-9	2.227011E-4
7.100000E-9	-2.570039E-5
7.200000E-9	-4.796756E-4
7.300000E-9	-5.824625E-4
7.400000E-9	-6.766837E-4
7.500000E-9	-3.940199E-4
7.600000E-9	-7.709381E-5
7.700000E-9	2.483979E-4
7.800000E-9	4.454060E-4
7.900000E-9	4.796682E-4
8.000000E-9	5.396272E-4
8.100000E-9	4.025781E-4
8.200000E-9	2.569634E-4
8.300000E-9	2.312667E-4
8.400000E-9	2.141356E-4
8.500000E-9	2.740946E-4
8.600000E-9	2.997913E-4
8.700000E-9	2.227011E-4
8.800000E-9	2.141356E-4
8.900000E-9	1.370454E-4
9.000000E-9	1.370454E-4
9.100000E-9	1.199143E-4
9.200000E-9	2.312667E-4
9.300000E-9	2.398323E-4
9.400000E-9	2.569303E-5
9.500000E-9	3.425860E-5
9.600000E-9	-1.541839E-4
9.700000E-9	-1.970118E-4
9.800000E-9	2.569303E-5
9.900000E-9	-2.570039E-5
1.000000E-8	7.708645E-5
1.010000E-8	1.713077E-4
1.020000E-8	5.138974E-5
1.030000E-8	-1.713482E-5
1.040000E-8	-3.681635E-9
1.050000E-8	1.713077E-4
1.060000E-8	5.653239E-4
1.070000E-8	9.507746E-4
1.080000E-8	1.079258E-3
1.090000E-8	1.104955E-3
1.100000E-8	8.822500E-4
1.110000E-8	6.681108E-4
1.120000E-8	4.282748E-4
1.130000E-8	4.111437E-4
1.140000E-8	4.796682E-4
1.150000E-8	8.908156E-4
1.160000E-8	1.207742E-3
1.170000E-8	1.327660E-3
1.180000E-8	1.336225E-3
1.190000E-8	1.130652E-3
