Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	196
dt	100.000001E-12
time stamp (ms)	8:23:11 PM
	
Time	Amplitude
0.000000E+0	-1.533244E-3
1.000000E-10	-1.027875E-3
2.000000E-10	-6.852521E-4
3.000000E-10	-1.884490E-4
4.000000E-10	5.138692E-5
5.000000E-10	-3.254982E-4
6.000000E-10	-4.968096E-4
7.000000E-10	-1.002178E-3
8.000000E-10	-9.165225E-4
9.000000E-10	-8.908258E-4
1.000000E-9	-8.308668E-4
1.100000E-9	-7.794734E-4
1.200000E-9	-6.424243E-4
1.300000E-9	-6.167275E-4
1.400000E-9	-7.537767E-4
1.500000E-9	-5.225063E-4
1.600000E-9	-4.711129E-4
1.700000E-9	-4.711129E-4
1.800000E-9	-6.509898E-4
1.900000E-9	-9.593504E-4
2.000000E-9	-1.336235E-3
2.100000E-9	-1.524678E-3
2.200000E-9	-1.216317E-3
2.300000E-9	-6.509898E-4
2.400000E-9	-6.497430E-9
2.500000E-9	6.766735E-4
2.600000E-9	6.852391E-4
2.700000E-9	5.053621E-4
2.800000E-9	1.113459E-4
2.900000E-9	-2.484080E-4
3.000000E-9	-5.396374E-4
3.100000E-9	-4.025883E-4
3.200000E-9	-1.970146E-4
3.300000E-9	2.398295E-4
3.400000E-9	6.509768E-4
3.500000E-9	8.479849E-4
3.600000E-9	8.394194E-4
3.700000E-9	6.509768E-4
3.800000E-9	1.713049E-4
3.900000E-9	-1.541868E-4
4.000000E-9	-3.169326E-4
4.100000E-9	-3.340637E-4
4.200000E-9	-5.996549E-5
4.300000E-9	2.997885E-4
4.400000E-9	5.567556E-4
4.500000E-9	7.280670E-4
4.600000E-9	5.567556E-4
4.700000E-9	2.055672E-4
4.800000E-9	-1.456212E-4
4.900000E-9	-3.169326E-4
5.000000E-9	-4.968096E-4
5.100000E-9	-4.111539E-4
5.200000E-9	-2.912359E-4
5.300000E-9	-1.370556E-4
5.400000E-9	-8.572068E-6
5.500000E-9	-2.227113E-4
5.600000E-9	-4.711129E-4
5.700000E-9	-7.537767E-4
5.800000E-9	-5.738997E-4
5.900000E-9	-4.625473E-4
6.000000E-9	-1.284900E-4
6.100000E-9	3.169196E-4
6.200000E-9	3.511819E-4
6.300000E-9	5.224933E-4
6.400000E-9	1.798705E-4
6.500000E-9	-6.497430E-9
6.600000E-9	-3.597604E-4
6.700000E-9	-7.023833E-4
6.800000E-9	-9.422192E-4
6.900000E-9	-9.764815E-4
7.000000E-9	-7.366455E-4
7.100000E-9	-5.310718E-4
7.200000E-9	-4.454161E-4
7.300000E-9	-9.422777E-5
7.400000E-9	-6.853106E-5
7.500000E-9	5.138692E-5
7.600000E-9	1.113459E-4
7.700000E-9	2.312639E-4
7.800000E-9	4.282720E-4
7.900000E-9	6.509768E-4
8.000000E-9	7.537637E-4
8.100000E-9	7.537637E-4
8.200000E-9	6.595424E-4
8.300000E-9	5.653211E-4
8.400000E-9	2.226983E-4
8.500000E-9	-2.570321E-5
8.600000E-9	-2.055802E-4
8.700000E-9	-1.456212E-4
8.800000E-9	9.421477E-5
8.900000E-9	2.997885E-4
9.000000E-9	4.025753E-4
9.100000E-9	2.826573E-4
9.200000E-9	-4.454161E-4
9.300000E-9	-1.139227E-3
9.400000E-9	-1.618899E-3
9.500000E-9	-1.875866E-3
9.600000E-9	-1.601768E-3
9.700000E-9	-8.479979E-4
9.800000E-9	-2.484080E-4
9.900000E-9	5.224933E-4
1.000000E-8	5.738867E-4
1.010000E-8	3.169196E-4
1.020000E-8	-8.572068E-6
1.030000E-8	-1.627523E-4
1.040000E-8	-1.970146E-4
1.050000E-8	5.995249E-5
1.060000E-8	3.597474E-4
1.070000E-8	5.139277E-4
1.080000E-8	7.537637E-4
1.090000E-8	7.537637E-4
1.100000E-8	5.396244E-4
1.110000E-8	4.368376E-4
1.120000E-8	1.970016E-4
1.130000E-8	-2.227113E-4
1.140000E-8	-5.824653E-4
1.150000E-8	-9.336536E-4
1.160000E-8	-9.336536E-4
